Wvlgth Difuse_horizn_irradiance Global_horizn_irradiance Direct_horizn_irradiance Direct_tilted_irradiance Difuse_tilted_irradiance Global_tilted_irradiance
.3810E+03 .4940E-01 .4996E-01 .5584E-03 .5584E-03 .4940E-01 .4996E-01
.3820E+03 .3790E-01 .3835E-01 .4520E-03 .4520E-03 .3790E-01 .3835E-01
.3830E+03 .2935E-01 .2972E-01 .3688E-03 .3688E-03 .2935E-01 .2972E-01
.3840E+03 .3282E-01 .3325E-01 .4317E-03 .4317E-03 .3282E-01 .3325E-01
.3850E+03 .4331E-01 .4390E-01 .5963E-03 .5963E-03 .4331E-01 .4390E-01
.3860E+03 .3987E-01 .4044E-01 .5754E-03 .5754E-03 .3987E-01 .4044E-01
.3870E+03 .4176E-01 .4239E-01 .6302E-03 .6302E-03 .4176E-01 .4239E-01
.3880E+03 .4070E-01 .4134E-01 .6405E-03 .6405E-03 .4070E-01 .4134E-01
.3890E+03 .4381E-01 .4453E-01 .7195E-03 .7195E-03 .4381E-01 .4453E-01
.3900E+03 .5086E-01 .5174E-01 .8717E-03 .8717E-03 .5086E-01 .5174E-01
.3910E+03 .5426E-01 .5523E-01 .9693E-03 .9693E-03 .5426E-01 .5523E-01
.3920E+03 .5059E-01 .5153E-01 .9387E-03 .9387E-03 .5059E-01 .5153E-01
.3930E+03 .3049E-01 .3108E-01 .5909E-03 .5909E-03 .3049E-01 .3108E-01
.3940E+03 .3146E-01 .3209E-01 .6342E-03 .6342E-03 .3146E-01 .3209E-01
.3950E+03 .5118E-01 .5225E-01 .1072E-02 .1072E-02 .5118E-01 .5225E-01
.3960E+03 .4787E-01 .4891E-01 .1040E-02 .1040E-02 .4787E-01 .4891E-01
.3970E+03 .2694E-01 .2755E-01 .6100E-03 .6100E-03 .2694E-01 .2755E-01
.3980E+03 .5380E-01 .5506E-01 .1259E-02 .1259E-02 .5380E-01 .5506E-01
.3990E+03 .6740E-01 .6904E-01 .1643E-02 .1643E-02 .6740E-01 .6904E-01
.4000E+03 .7012E-01 .7188E-01 .1764E-02 .1764E-02 .7012E-01 .7188E-01
.4010E+03 .7189E-01 .7379E-01 .1905E-02 .1905E-02 .7189E-01 .7379E-01
.4020E+03 .7465E-01 .7670E-01 .2055E-02 .2055E-02 .7465E-01 .7670E-01
.4030E+03 .7180E-01 .7385E-01 .2052E-02 .2052E-02 .7180E-01 .7385E-01
.4040E+03 .7287E-01 .7502E-01 .2151E-02 .2151E-02 .7287E-01 .7502E-01
.4050E+03 .7099E-01 .7315E-01 .2163E-02 .2163E-02 .7099E-01 .7315E-01
.4060E+03 .6916E-01 .7134E-01 .2186E-02 .2186E-02 .6916E-01 .7134E-01
.4070E+03 .6783E-01 .7005E-01 .2225E-02 .2225E-02 .6783E-01 .7005E-01
.4080E+03 .7069E-01 .7307E-01 .2384E-02 .2384E-02 .7069E-01 .7307E-01
.4090E+03 .7538E-01 .7800E-01 .2626E-02 .2626E-02 .7538E-01 .7800E-01
.4100E+03 .6417E-01 .6648E-01 .2309E-02 .2309E-02 .6417E-01 .6648E-01
.4110E+03 .7175E-01 .7442E-01 .2667E-02 .2667E-02 .7175E-01 .7442E-01
.4120E+03 .7621E-01 .7914E-01 .2932E-02 .2932E-02 .7621E-01 .7914E-01
.4130E+03 .7303E-01 .7591E-01 .2880E-02 .2880E-02 .7303E-01 .7591E-01
.4140E+03 .7216E-01 .7510E-01 .2941E-02 .2941E-02 .7216E-01 .7510E-01
.4150E+03 .7458E-01 .7772E-01 .3139E-02 .3139E-02 .7458E-01 .7772E-01
.4160E+03 .7669E-01 .8003E-01 .3340E-02 .3340E-02 .7669E-01 .8003E-01
.4170E+03 .7468E-01 .7803E-01 .3345E-02 .3345E-02 .7468E-01 .7803E-01
.4180E+03 .7135E-01 .7464E-01 .3287E-02 .3287E-02 .7135E-01 .7464E-01
.4190E+03 .7419E-01 .7771E-01 .3516E-02 .3516E-02 .7419E-01 .7771E-01
.4200E+03 .6791E-01 .7121E-01 .3305E-02 .3305E-02 .6791E-01 .7121E-01
.4210E+03 .7701E-01 .8087E-01 .3860E-02 .3860E-02 .7701E-01 .8087E-01
.4220E+03 .7582E-01 .7973E-01 .3907E-02 .3907E-02 .7582E-01 .7973E-01
.4230E+03 .7325E-01 .7714E-01 .3885E-02 .3885E-02 .7325E-01 .7714E-01
.4240E+03 .7269E-01 .7665E-01 .3957E-02 .3957E-02 .7269E-01 .7665E-01
.4250E+03 .7479E-01 .7898E-01 .4194E-02 .4194E-02 .7479E-01 .7898E-01
.4260E+03 .7258E-01 .7678E-01 .4200E-02 .4200E-02 .7258E-01 .7678E-01
.4270E+03 .7006E-01 .7421E-01 .4151E-02 .4151E-02 .7006E-01 .7421E-01
.4280E+03 .7069E-01 .7497E-01 .4282E-02 .4282E-02 .7069E-01 .7497E-01
.4290E+03 .6542E-01 .6951E-01 .4086E-02 .4086E-02 .6542E-01 .6951E-01
.4300E+03 .5212E-01 .5546E-01 .3340E-02 .3340E-02 .5212E-01 .5546E-01
.4310E+03 .4722E-01 .5031E-01 .3088E-02 .3088E-02 .4722E-01 .5031E-01
.4320E+03 .7838E-01 .8366E-01 .5285E-02 .5285E-02 .7838E-01 .8366E-01
.4330E+03 .7279E-01 .7783E-01 .5035E-02 .5035E-02 .7279E-01 .7783E-01
.4340E+03 .6715E-01 .7189E-01 .4743E-02 .4743E-02 .6715E-01 .7189E-01
.4350E+03 .7358E-01 .7888E-01 .5298E-02 .5298E-02 .7358E-01 .7888E-01
.4360E+03 .8061E-01 .8658E-01 .5972E-02 .5972E-02 .8061E-01 .8658E-01
.4370E+03 .8213E-01 .8840E-01 .6262E-02 .6262E-02 .8213E-01 .8840E-01
.4380E+03 .7189E-01 .7752E-01 .5629E-02 .5629E-02 .7189E-01 .7752E-01
.4390E+03 .6890E-01 .7437E-01 .5466E-02 .5466E-02 .6890E-01 .7437E-01
.4400E+03 .7874E-01 .8517E-01 .6422E-02 .6422E-02 .7874E-01 .8517E-01
.4410E+03 .7743E-01 .8393E-01 .6502E-02 .6502E-02 .7743E-01 .8393E-01
.4420E+03 .8261E-01 .8970E-01 .7082E-02 .7082E-02 .8261E-01 .8970E-01
.4430E+03 .8348E-01 .9068E-01 .7198E-02 .7198E-02 .8348E-01 .9068E-01
.4440E+03 .8140E-01 .8863E-01 .7230E-02 .7230E-02 .8140E-01 .8863E-01
.4450E+03 .8444E-01 .9203E-01 .7591E-02 .7591E-02 .8444E-01 .9203E-01
.4460E+03 .7574E-01 .8272E-01 .6982E-02 .6982E-02 .7574E-01 .8272E-01
.4470E+03 .8612E-01 .9430E-01 .8180E-02 .8180E-02 .8612E-01 .9430E-01
.4480E+03 .8693E-01 .9531E-01 .8379E-02 .8379E-02 .8693E-01 .9531E-01
.4490E+03 .8649E-01 .9510E-01 .8614E-02 .8614E-02 .8649E-01 .9510E-01
.4500E+03 .8939E-01 .9852E-01 .9128E-02 .9128E-02 .8939E-01 .9852E-01
.4510E+03 .9251E-01 .1022E+00 .9643E-02 .9643E-02 .9251E-01 .1022E+00
.4520E+03 .8845E-01 .9785E-01 .9399E-02 .9399E-02 .8845E-01 .9785E-01
.4530E+03 .8159E-01 .9043E-01 .8842E-02 .8842E-02 .8159E-01 .9043E-01
.4540E+03 .8740E-01 .9708E-01 .9688E-02 .9688E-02 .8740E-01 .9708E-01
.4550E+03 .8648E-01 .9625E-01 .9771E-02 .9771E-02 .8648E-01 .9625E-01
.4560E+03 .8904E-01 .9932E-01 .1028E-01 .1028E-01 .8904E-01 .9932E-01
.4570E+03 .8937E-01 .9991E-01 .1054E-01 .1054E-01 .8937E-01 .9991E-01
.4580E+03 .8700E-01 .9743E-01 .1043E-01 .1043E-01 .8700E-01 .9743E-01
.4590E+03 .8585E-01 .9638E-01 .1053E-01 .1053E-01 .8585E-01 .9638E-01
.4600E+03 .8485E-01 .9545E-01 .1060E-01 .1060E-01 .8485E-01 .9545E-01
.4610E+03 .8748E-01 .9864E-01 .1116E-01 .1116E-01 .8748E-01 .9864E-01
.4620E+03 .8814E-01 .9962E-01 .1149E-01 .1149E-01 .8814E-01 .9962E-01
.4630E+03 .8841E-01 .1001E+00 .1165E-01 .1165E-01 .8841E-01 .1001E+00
.4640E+03 .8581E-01 .9734E-01 .1152E-01 .1152E-01 .8581E-01 .9734E-01
.4650E+03 .8483E-01 .9645E-01 .1162E-01 .1162E-01 .8483E-01 .9645E-01
.4660E+03 .8656E-01 .9866E-01 .1209E-01 .1209E-01 .8656E-01 .9866E-01
.4670E+03 .8247E-01 .9412E-01 .1165E-01 .1165E-01 .8247E-01 .9412E-01
.4680E+03 .8571E-01 .9803E-01 .1232E-01 .1232E-01 .8571E-01 .9803E-01
.4690E+03 .8568E-01 .9821E-01 .1253E-01 .1253E-01 .8568E-01 .9821E-01
.4700E+03 .8206E-01 .9419E-01 .1213E-01 .1213E-01 .8206E-01 .9419E-01
.4710E+03 .8329E-01 .9582E-01 .1252E-01 .1252E-01 .8329E-01 .9582E-01
.4720E+03 .8747E-01 .1008E+00 .1330E-01 .1330E-01 .8747E-01 .1008E+00
.4730E+03 .8392E-01 .9684E-01 .1291E-01 .1291E-01 .8392E-01 .9684E-01
.4740E+03 .8463E-01 .9775E-01 .1313E-01 .1313E-01 .8463E-01 .9775E-01
.4750E+03 .8701E-01 .1006E+00 .1360E-01 .1360E-01 .8701E-01 .1006E+00
.4760E+03 .8350E-01 .9662E-01 .1312E-01 .1312E-01 .8350E-01 .9662E-01
.4770E+03 .8344E-01 .9670E-01 .1326E-01 .1326E-01 .8344E-01 .9670E-01
.4780E+03 .8555E-01 .9950E-01 .1395E-01 .1395E-01 .8555E-01 .9950E-01
.4790E+03 .8327E-01 .9727E-01 .1400E-01 .1400E-01 .8327E-01 .9727E-01
.4800E+03 .8404E-01 .9860E-01 .1456E-01 .1456E-01 .8404E-01 .9860E-01
.4810E+03 .8352E-01 .9844E-01 .1492E-01 .1492E-01 .8352E-01 .9844E-01
.4820E+03 .8351E-01 .9883E-01 .1531E-01 .1531E-01 .8351E-01 .9883E-01
.4830E+03 .8239E-01 .9784E-01 .1545E-01 .1545E-01 .8239E-01 .9784E-01
.4840E+03 .8085E-01 .9622E-01 .1537E-01 .1537E-01 .8085E-01 .9622E-01
.4850E+03 .8065E-01 .9614E-01 .1549E-01 .1549E-01 .8065E-01 .9614E-01
.4860E+03 .6546E-01 .7822E-01 .1276E-01 .1276E-01 .6546E-01 .7822E-01
.4870E+03 .7328E-01 .8781E-01 .1453E-01 .1453E-01 .7328E-01 .8781E-01
.4880E+03 .7909E-01 .9497E-01 .1587E-01 .1587E-01 .7909E-01 .9497E-01
.4890E+03 .7419E-01 .8924E-01 .1506E-01 .1506E-01 .7419E-01 .8924E-01
.4900E+03 .8254E-01 .9965E-01 .1710E-01 .1710E-01 .8254E-01 .9965E-01
.4910E+03 .7901E-01 .9571E-01 .1671E-01 .1671E-01 .7901E-01 .9571E-01
.4920E+03 .7508E-01 .9119E-01 .1611E-01 .1611E-01 .7508E-01 .9119E-01
.4930E+03 .8010E-01 .9752E-01 .1742E-01 .1742E-01 .8010E-01 .9752E-01
.4940E+03 .7799E-01 .9517E-01 .1718E-01 .1718E-01 .7799E-01 .9517E-01
.4950E+03 .8256E-01 .1010E+00 .1843E-01 .1843E-01 .8256E-01 .1010E+00
.4960E+03 .7816E-01 .9584E-01 .1768E-01 .1768E-01 .7816E-01 .9584E-01
.4970E+03 .7902E-01 .9720E-01 .1818E-01 .1818E-01 .7902E-01 .9720E-01
.4980E+03 .7629E-01 .9416E-01 .1787E-01 .1787E-01 .7629E-01 .9416E-01
.4990E+03 .7562E-01 .9363E-01 .1801E-01 .1801E-01 .7562E-01 .9363E-01
.5000E+03 .7468E-01 .9272E-01 .1804E-01 .1804E-01 .7468E-01 .9272E-01
.5010E+03 .7172E-01 .8928E-01 .1756E-01 .1756E-01 .7172E-01 .8928E-01
.5020E+03 .7084E-01 .8822E-01 .1738E-01 .1738E-01 .7084E-01 .8822E-01
.5030E+03 .7328E-01 .9124E-01 .1796E-01 .1796E-01 .7328E-01 .9124E-01
.5040E+03 .6701E-01 .8242E-01 .1541E-01 .1541E-01 .6701E-01 .8242E-01
.5050E+03 .7225E-01 .9043E-01 .1818E-01 .1818E-01 .7225E-01 .9043E-01
.5060E+03 .7477E-01 .9366E-01 .1889E-01 .1889E-01 .7477E-01 .9366E-01
.5070E+03 .7137E-01 .8953E-01 .1816E-01 .1816E-01 .7137E-01 .8953E-01
.5080E+03 .6966E-01 .8782E-01 .1815E-01 .1815E-01 .6966E-01 .8782E-01
.5090E+03 .7313E-01 .9257E-01 .1944E-01 .1944E-01 .7313E-01 .9257E-01
.5100E+03 .7127E-01 .9059E-01 .1932E-01 .1932E-01 .7127E-01 .9059E-01
.5110E+03 .7258E-01 .9274E-01 .2016E-01 .2016E-01 .7258E-01 .9274E-01
.5120E+03 .7431E-01 .9537E-01 .2105E-01 .2105E-01 .7431E-01 .9537E-01
.5130E+03 .6954E-01 .8958E-01 .2004E-01 .2004E-01 .6954E-01 .8958E-01
.5140E+03 .6774E-01 .8762E-01 .1988E-01 .1988E-01 .6774E-01 .8762E-01
.5150E+03 .6934E-01 .8997E-01 .2064E-01 .2064E-01 .6934E-01 .8997E-01
.5160E+03 .6963E-01 .9062E-01 .2099E-01 .2099E-01 .6963E-01 .9062E-01
.5170E+03 .5649E-01 .7377E-01 .1728E-01 .1728E-01 .5649E-01 .7377E-01
.5180E+03 .6432E-01 .8424E-01 .1991E-01 .1991E-01 .6432E-01 .8424E-01
.5190E+03 .6205E-01 .8148E-01 .1943E-01 .1943E-01 .6205E-01 .8148E-01
.5200E+03 .6740E-01 .8872E-01 .2133E-01 .2133E-01 .6740E-01 .8872E-01
.5210E+03 .6749E-01 .8910E-01 .2162E-01 .2162E-01 .6749E-01 .8910E-01
.5220E+03 .6853E-01 .9074E-01 .2221E-01 .2221E-01 .6853E-01 .9074E-01
.5230E+03 .6423E-01 .8531E-01 .2108E-01 .2108E-01 .6423E-01 .8531E-01
.5240E+03 .6846E-01 .9112E-01 .2265E-01 .2265E-01 .6846E-01 .9112E-01
.5250E+03 .6730E-01 .8975E-01 .2245E-01 .2245E-01 .6730E-01 .8975E-01
.5260E+03 .6491E-01 .8694E-01 .2203E-01 .2203E-01 .6491E-01 .8694E-01
.5270E+03 .5622E-01 .7542E-01 .1920E-01 .1920E-01 .5622E-01 .7542E-01
.5280E+03 .6380E-01 .8588E-01 .2208E-01 .2208E-01 .6380E-01 .8588E-01
.5290E+03 .6622E-01 .8932E-01 .2310E-01 .2310E-01 .6622E-01 .8932E-01
.5300E+03 .6318E-01 .8551E-01 .2233E-01 .2233E-01 .6317E-01 .8550E-01
.5310E+03 .6616E-01 .8985E-01 .2369E-01 .2369E-01 .6615E-01 .8984E-01
.5320E+03 .6459E-01 .8803E-01 .2344E-01 .2344E-01 .6458E-01 .8802E-01
.5330E+03 .5742E-01 .7851E-01 .2109E-01 .2109E-01 .5741E-01 .7850E-01
.5340E+03 .6130E-01 .8412E-01 .2282E-01 .2282E-01 .6129E-01 .8410E-01
.5350E+03 .6209E-01 .8549E-01 .2340E-01 .2340E-01 .6208E-01 .8548E-01
.5360E+03 .6460E-01 .8922E-01 .2462E-01 .2462E-01 .6458E-01 .8920E-01
.5370E+03 .5964E-01 .8266E-01 .2302E-01 .2302E-01 .5962E-01 .8264E-01
.5380E+03 .6241E-01 .8677E-01 .2436E-01 .2436E-01 .6239E-01 .8675E-01
.5390E+03 .6060E-01 .8452E-01 .2392E-01 .2392E-01 .6058E-01 .8450E-01
.5400E+03 .5815E-01 .8117E-01 .2302E-01 .2302E-01 .5813E-01 .8114E-01
.5410E+03 .5540E-01 .7700E-01 .2160E-01 .2160E-01 .5538E-01 .7698E-01
.5420E+03 .5990E-01 .8347E-01 .2356E-01 .2356E-01 .5988E-01 .8344E-01
.5430E+03 .5875E-01 .8279E-01 .2404E-01 .2404E-01 .5872E-01 .8276E-01
.5440E+03 .6031E-01 .8477E-01 .2446E-01 .2446E-01 .6028E-01 .8474E-01
.5450E+03 .5870E-01 .8292E-01 .2422E-01 .2422E-01 .5867E-01 .8289E-01
.5460E+03 .5771E-01 .8122E-01 .2351E-01 .2351E-01 .5767E-01 .8118E-01
.5470E+03 .5834E-01 .8280E-01 .2446E-01 .2446E-01 .5831E-01 .8277E-01
.5480E+03 .5651E-01 .8070E-01 .2419E-01 .2419E-01 .5648E-01 .8067E-01
.5490E+03 .5808E-01 .8338E-01 .2530E-01 .2530E-01 .5805E-01 .8335E-01
.5500E+03 .5738E-01 .8272E-01 .2534E-01 .2534E-01 .5735E-01 .8268E-01
.5510E+03 .5710E-01 .8269E-01 .2560E-01 .2560E-01 .5706E-01 .8265E-01
.5520E+03 .5803E-01 .8437E-01 .2634E-01 .2634E-01 .5799E-01 .8433E-01
.5530E+03 .5612E-01 .8182E-01 .2570E-01 .2570E-01 .5608E-01 .8178E-01
.5540E+03 .5693E-01 .8326E-01 .2633E-01 .2633E-01 .5689E-01 .8322E-01
.5550E+03 .5692E-01 .8346E-01 .2653E-01 .2653E-01 .5688E-01 .8341E-01
.5560E+03 .5563E-01 .8178E-01 .2615E-01 .2615E-01 .5558E-01 .8173E-01
.5570E+03 .5391E-01 .7949E-01 .2557E-01 .2557E-01 .5387E-01 .7944E-01
.5580E+03 .5466E-01 .8076E-01 .2610E-01 .2610E-01 .5461E-01 .8071E-01
.5590E+03 .5129E-01 .7597E-01 .2467E-01 .2467E-01 .5125E-01 .7592E-01
.5600E+03 .5180E-01 .7700E-01 .2520E-01 .2520E-01 .5175E-01 .7695E-01
.5610E+03 .5435E-01 .8108E-01 .2673E-01 .2673E-01 .5430E-01 .8102E-01
.5620E+03 .5129E-01 .7673E-01 .2544E-01 .2544E-01 .5124E-01 .7668E-01
.5630E+03 .5279E-01 .7914E-01 .2634E-01 .2634E-01 .5274E-01 .7908E-01
.5640E+03 .5139E-01 .7718E-01 .2579E-01 .2579E-01 .5133E-01 .7712E-01
.5650E+03 .5136E-01 .7729E-01 .2593E-01 .2593E-01 .5130E-01 .7723E-01
.5660E+03 .4826E-01 .7272E-01 .2447E-01 .2447E-01 .4820E-01 .7267E-01
.5670E+03 .5107E-01 .7697E-01 .2590E-01 .2590E-01 .5101E-01 .7691E-01
.5680E+03 .5009E-01 .7481E-01 .2472E-01 .2472E-01 .5003E-01 .7475E-01
.5690E+03 .4806E-01 .7036E-01 .2230E-01 .2230E-01 .4800E-01 .7030E-01
.5700E+03 .4804E-01 .7106E-01 .2302E-01 .2302E-01 .4798E-01 .7100E-01
.5710E+03 .4648E-01 .6975E-01 .2327E-01 .2327E-01 .4642E-01 .6969E-01
.5720E+03 .4854E-01 .7202E-01 .2348E-01 .2348E-01 .4848E-01 .7195E-01
.5730E+03 .4856E-01 .7221E-01 .2365E-01 .2365E-01 .4849E-01 .7214E-01
.5740E+03 .4815E-01 .7166E-01 .2350E-01 .2350E-01 .4809E-01 .7159E-01
.5750E+03 .4690E-01 .6963E-01 .2273E-01 .2273E-01 .4683E-01 .6956E-01
.5760E+03 .4647E-01 .6918E-01 .2271E-01 .2271E-01 .4640E-01 .6911E-01
.5770E+03 .4761E-01 .7111E-01 .2350E-01 .2350E-01 .4754E-01 .7104E-01
.5780E+03 .4620E-01 .6962E-01 .2342E-01 .2342E-01 .4613E-01 .6955E-01
.5790E+03 .4690E-01 .7145E-01 .2455E-01 .2455E-01 .4683E-01 .7138E-01
.5800E+03 .4769E-01 .7362E-01 .2592E-01 .2592E-01 .4762E-01 .7354E-01
.5810E+03 .4793E-01 .7478E-01 .2685E-01 .2685E-01 .4785E-01 .7471E-01
.5820E+03 .4864E-01 .7659E-01 .2794E-01 .2794E-01 .4856E-01 .7651E-01
.5830E+03 .4910E-01 .7797E-01 .2887E-01 .2887E-01 .4901E-01 .7789E-01
.5840E+03 .4889E-01 .7806E-01 .2916E-01 .2916E-01 .4881E-01 .7797E-01
.5850E+03 .4839E-01 .7757E-01 .2918E-01 .2918E-01 .4831E-01 .7749E-01
.5860E+03 .4703E-01 .7532E-01 .2829E-01 .2829E-01 .4694E-01 .7523E-01
.5870E+03 .4771E-01 .7558E-01 .2786E-01 .2786E-01 .4763E-01 .7549E-01
.5880E+03 .4562E-01 .6955E-01 .2393E-01 .2393E-01 .4553E-01 .6946E-01
.5890E+03 .3810E-01 .5557E-01 .1747E-01 .1747E-01 .3803E-01 .5550E-01
.5900E+03 .4038E-01 .5882E-01 .1843E-01 .1843E-01 .4031E-01 .5874E-01
.5910E+03 .4359E-01 .6507E-01 .2148E-01 .2148E-01 .4351E-01 .6499E-01
.5920E+03 .4214E-01 .6297E-01 .2083E-01 .2083E-01 .4206E-01 .6289E-01
.5930E+03 .4305E-01 .6638E-01 .2333E-01 .2333E-01 .4296E-01 .6629E-01
.5940E+03 .4234E-01 .6550E-01 .2316E-01 .2316E-01 .4225E-01 .6541E-01
.5950E+03 .4107E-01 .6209E-01 .2102E-01 .2102E-01 .4099E-01 .6200E-01
.5960E+03 .4299E-01 .6799E-01 .2500E-01 .2500E-01 .4290E-01 .6790E-01
.5970E+03 .4269E-01 .6742E-01 .2474E-01 .2474E-01 .4259E-01 .6733E-01
.5980E+03 .4206E-01 .6740E-01 .2534E-01 .2534E-01 .4197E-01 .6731E-01
.5990E+03 .4194E-01 .6817E-01 .2624E-01 .2624E-01 .4184E-01 .6808E-01
.6000E+03 .4240E-01 .7038E-01 .2798E-01 .2798E-01 .4231E-01 .7029E-01
.6010E+03 .4194E-01 .7088E-01 .2894E-01 .2894E-01 .4184E-01 .7078E-01
.6020E+03 .4120E-01 .7014E-01 .2894E-01 .2894E-01 .4111E-01 .7005E-01
.6030E+03 .4203E-01 .7206E-01 .3003E-01 .3003E-01 .4194E-01 .7196E-01
.6040E+03 .4273E-01 .7356E-01 .3082E-01 .3082E-01 .4263E-01 .7345E-01
.6050E+03 .4265E-01 .7382E-01 .3117E-01 .3117E-01 .4255E-01 .7372E-01
.6060E+03 .4246E-01 .7400E-01 .3154E-01 .3154E-01 .4236E-01 .7389E-01
.6070E+03 .4276E-01 .7502E-01 .3226E-01 .3226E-01 .4266E-01 .7492E-01
.6080E+03 .4269E-01 .7531E-01 .3261E-01 .3261E-01 .4258E-01 .7520E-01
.6090E+03 .4244E-01 .7517E-01 .3272E-01 .3272E-01 .4233E-01 .7506E-01
.6100E+03 .4234E-01 .7518E-01 .3284E-01 .3284E-01 .4223E-01 .7507E-01
.6110E+03 .4220E-01 .7518E-01 .3298E-01 .3298E-01 .4209E-01 .7507E-01
.6120E+03 .4291E-01 .7658E-01 .3367E-01 .3367E-01 .4279E-01 .7646E-01
.6130E+03 .4237E-01 .7574E-01 .3337E-01 .3337E-01 .4226E-01 .7563E-01
.6140E+03 .4114E-01 .7379E-01 .3264E-01 .3264E-01 .4103E-01 .7368E-01
.6150E+03 .4271E-01 .7692E-01 .3421E-01 .3421E-01 .4259E-01 .7680E-01
.6160E+03 .4163E-01 .7521E-01 .3359E-01 .3359E-01 .4151E-01 .7510E-01
.6170E+03 .4113E-01 .7448E-01 .3336E-01 .3336E-01 .4101E-01 .7437E-01
.6180E+03 .4271E-01 .7748E-01 .3477E-01 .3477E-01 .4258E-01 .7735E-01
.6190E+03 .4291E-01 .7797E-01 .3506E-01 .3506E-01 .4279E-01 .7785E-01
.6200E+03 .4291E-01 .7789E-01 .3498E-01 .3498E-01 .4278E-01 .7777E-01
.6210E+03 .4306E-01 .7778E-01 .3472E-01 .3472E-01 .4293E-01 .7765E-01
.6220E+03 .4144E-01 .7360E-01 .3216E-01 .3216E-01 .4131E-01 .7347E-01
.6230E+03 .4106E-01 .7179E-01 .3073E-01 .3073E-01 .4094E-01 .7166E-01
.6240E+03 .4091E-01 .7226E-01 .3135E-01 .3135E-01 .4079E-01 .7214E-01
.6250E+03 .4065E-01 .7271E-01 .3207E-01 .3207E-01 .4052E-01 .7259E-01
.6260E+03 .4054E-01 .7256E-01 .3202E-01 .3202E-01 .4041E-01 .7243E-01
.6270E+03 .4151E-01 .7319E-01 .3168E-01 .3168E-01 .4138E-01 .7306E-01
.6280E+03 .3879E-01 .6093E-01 .2214E-01 .2214E-01 .3866E-01 .6080E-01
.6290E+03 .4045E-01 .6873E-01 .2828E-01 .2828E-01 .4031E-01 .6860E-01
.6300E+03 .4005E-01 .6830E-01 .2825E-01 .2825E-01 .3992E-01 .6817E-01
.6310E+03 .4090E-01 .7286E-01 .3196E-01 .3196E-01 .4076E-01 .7272E-01
