Wvlgth Difuse_horizn_irradiance Global_horizn_irradiance Direct_horizn_irradiance Direct_tilted_irradiance Difuse_tilted_irradiance Global_tilted_irradiance
.4120E+03 .9150E-01 .9826E-01 .6756E-02 .6756E-02 .9150E-01 .9826E-01
.4130E+03 .8766E-01 .9427E-01 .6609E-02 .6609E-02 .8766E-01 .9427E-01
.4140E+03 .8659E-01 .9330E-01 .6712E-02 .6712E-02 .8659E-01 .9330E-01
.4150E+03 .8946E-01 .9659E-01 .7129E-02 .7129E-02 .8946E-01 .9659E-01
.4160E+03 .9198E-01 .9952E-01 .7543E-02 .7543E-02 .9198E-01 .9952E-01
.4170E+03 .8954E-01 .9706E-01 .7520E-02 .7520E-02 .8954E-01 .9706E-01
.4180E+03 .8551E-01 .9287E-01 .7356E-02 .7356E-02 .8551E-01 .9287E-01
.4190E+03 .8889E-01 .9672E-01 .7833E-02 .7833E-02 .8889E-01 .9672E-01
.4200E+03 .8133E-01 .8866E-01 .7331E-02 .7331E-02 .8133E-01 .8866E-01
.4210E+03 .9220E-01 .1007E+00 .8519E-02 .8519E-02 .9220E-01 .1007E+00
.4220E+03 .9074E-01 .9933E-01 .8586E-02 .8586E-02 .9074E-01 .9933E-01
.4230E+03 .8765E-01 .9615E-01 .8499E-02 .8499E-02 .8765E-01 .9615E-01
.4240E+03 .8694E-01 .9556E-01 .8621E-02 .8621E-02 .8694E-01 .9556E-01
.4250E+03 .8942E-01 .9851E-01 .9095E-02 .9095E-02 .8942E-01 .9851E-01
.4260E+03 .8675E-01 .9582E-01 .9063E-02 .9063E-02 .8675E-01 .9582E-01
.4270E+03 .8370E-01 .9262E-01 .8921E-02 .8921E-02 .8370E-01 .9262E-01
.4280E+03 .8442E-01 .9359E-01 .9169E-02 .9169E-02 .8442E-01 .9359E-01
.4290E+03 .7809E-01 .8680E-01 .8706E-02 .8706E-02 .7809E-01 .8680E-01
.4300E+03 .6219E-01 .6928E-01 .7086E-02 .7086E-02 .6219E-01 .6928E-01
.4310E+03 .5632E-01 .6285E-01 .6531E-02 .6531E-02 .5632E-01 .6285E-01
.4320E+03 .9345E-01 .1046E+00 .1113E-01 .1113E-01 .9345E-01 .1046E+00
.4330E+03 .8676E-01 .9731E-01 .1056E-01 .1056E-01 .8676E-01 .9731E-01
.4340E+03 .8000E-01 .8991E-01 .9910E-02 .9910E-02 .8000E-01 .8991E-01
.4350E+03 .8762E-01 .9865E-01 .1103E-01 .1103E-01 .8762E-01 .9865E-01
.4360E+03 .9595E-01 .1083E+00 .1238E-01 .1238E-01 .9595E-01 .1083E+00
.4370E+03 .9773E-01 .1107E+00 .1292E-01 .1292E-01 .9773E-01 .1107E+00
.4380E+03 .8550E-01 .9708E-01 .1157E-01 .1157E-01 .8550E-01 .9708E-01
.4390E+03 .8192E-01 .9314E-01 .1121E-01 .1121E-01 .8192E-01 .9314E-01
.4400E+03 .9360E-01 .1067E+00 .1312E-01 .1312E-01 .9360E-01 .1067E+00
.4410E+03 .9200E-01 .1052E+00 .1323E-01 .1323E-01 .9200E-01 .1052E+00
.4420E+03 .9813E-01 .1125E+00 .1437E-01 .1437E-01 .9813E-01 .1125E+00
.4430E+03 .9911E-01 .1137E+00 .1460E-01 .1460E-01 .9911E-01 .1137E+00
.4440E+03 .9659E-01 .1112E+00 .1458E-01 .1458E-01 .9659E-01 .1112E+00
.4450E+03 .1002E+00 .1154E+00 .1528E-01 .1528E-01 .1002E+00 .1154E+00
.4460E+03 .8978E-01 .1038E+00 .1400E-01 .1400E-01 .8978E-01 .1038E+00
.4470E+03 .1020E+00 .1183E+00 .1631E-01 .1631E-01 .1020E+00 .1183E+00
.4480E+03 .1030E+00 .1196E+00 .1667E-01 .1667E-01 .1030E+00 .1196E+00
.4490E+03 .1024E+00 .1194E+00 .1705E-01 .1705E-01 .1024E+00 .1194E+00
.4500E+03 .1058E+00 .1238E+00 .1801E-01 .1801E-01 .1058E+00 .1238E+00
.4510E+03 .1094E+00 .1284E+00 .1896E-01 .1896E-01 .1094E+00 .1284E+00
.4520E+03 .1046E+00 .1230E+00 .1842E-01 .1842E-01 .1046E+00 .1230E+00
.4530E+03 .9641E-01 .1137E+00 .1728E-01 .1728E-01 .9641E-01 .1137E+00
.4540E+03 .1032E+00 .1221E+00 .1886E-01 .1886E-01 .1032E+00 .1221E+00
.4550E+03 .1021E+00 .1211E+00 .1897E-01 .1897E-01 .1021E+00 .1211E+00
.4560E+03 .1051E+00 .1250E+00 .1989E-01 .1989E-01 .1051E+00 .1250E+00
.4570E+03 .1055E+00 .1258E+00 .2034E-01 .2034E-01 .1055E+00 .1258E+00
.4580E+03 .1026E+00 .1227E+00 .2008E-01 .2008E-01 .1026E+00 .1227E+00
.4590E+03 .1012E+00 .1215E+00 .2023E-01 .2023E-01 .1012E+00 .1215E+00
.4600E+03 .1000E+00 .1203E+00 .2031E-01 .2031E-01 .1000E+00 .1203E+00
.4610E+03 .1031E+00 .1244E+00 .2132E-01 .2132E-01 .1031E+00 .1244E+00
.4620E+03 .1038E+00 .1257E+00 .2187E-01 .2187E-01 .1038E+00 .1257E+00
.4630E+03 .1041E+00 .1262E+00 .2213E-01 .2213E-01 .1041E+00 .1262E+00
.4640E+03 .1010E+00 .1228E+00 .2182E-01 .2182E-01 .1010E+00 .1228E+00
.4650E+03 .9974E-01 .1217E+00 .2194E-01 .2194E-01 .9974E-01 .1217E+00
.4660E+03 .1017E+00 .1245E+00 .2275E-01 .2275E-01 .1017E+00 .1245E+00
.4670E+03 .9688E-01 .1188E+00 .2188E-01 .2188E-01 .9688E-01 .1188E+00
.4680E+03 .1006E+00 .1237E+00 .2309E-01 .2309E-01 .1006E+00 .1237E+00
.4690E+03 .1006E+00 .1240E+00 .2343E-01 .2343E-01 .1006E+00 .1240E+00
.4700E+03 .9629E-01 .1189E+00 .2266E-01 .2266E-01 .9629E-01 .1189E+00
.4710E+03 .9769E-01 .1210E+00 .2333E-01 .2333E-01 .9769E-01 .1210E+00
.4720E+03 .1025E+00 .1273E+00 .2473E-01 .2473E-01 .1025E+00 .1273E+00
.4730E+03 .9834E-01 .1223E+00 .2397E-01 .2397E-01 .9834E-01 .1223E+00
.4740E+03 .9912E-01 .1235E+00 .2435E-01 .2435E-01 .9912E-01 .1235E+00
.4750E+03 .1019E+00 .1271E+00 .2521E-01 .2521E-01 .1019E+00 .1271E+00
.4760E+03 .9775E-01 .1221E+00 .2433E-01 .2433E-01 .9775E-01 .1221E+00
.4770E+03 .9765E-01 .1222E+00 .2458E-01 .2458E-01 .9765E-01 .1222E+00
.4780E+03 .1001E+00 .1259E+00 .2577E-01 .2577E-01 .1001E+00 .1259E+00
.4790E+03 .9742E-01 .1232E+00 .2575E-01 .2575E-01 .9742E-01 .1232E+00
.4800E+03 .9830E-01 .1250E+00 .2667E-01 .2667E-01 .9830E-01 .1250E+00
.4810E+03 .9768E-01 .1249E+00 .2721E-01 .2721E-01 .9768E-01 .1249E+00
.4820E+03 .9763E-01 .1254E+00 .2781E-01 .2781E-01 .9763E-01 .1254E+00
.4830E+03 .9627E-01 .1242E+00 .2796E-01 .2796E-01 .9627E-01 .1242E+00
.4840E+03 .9441E-01 .1222E+00 .2776E-01 .2776E-01 .9441E-01 .1222E+00
.4850E+03 .9412E-01 .1220E+00 .2791E-01 .2791E-01 .9412E-01 .1220E+00
.4860E+03 .7635E-01 .9928E-01 .2294E-01 .2294E-01 .7635E-01 .9928E-01
.4870E+03 .8542E-01 .1115E+00 .2604E-01 .2604E-01 .8542E-01 .1115E+00
.4880E+03 .9216E-01 .1206E+00 .2840E-01 .2840E-01 .9216E-01 .1206E+00
.4890E+03 .8641E-01 .1133E+00 .2690E-01 .2690E-01 .8641E-01 .1133E+00
.4900E+03 .9611E-01 .1266E+00 .3047E-01 .3047E-01 .9611E-01 .1266E+00
.4910E+03 .9197E-01 .1217E+00 .2968E-01 .2968E-01 .9197E-01 .1217E+00
.4920E+03 .8736E-01 .1159E+00 .2857E-01 .2857E-01 .8736E-01 .1159E+00
.4930E+03 .9316E-01 .1240E+00 .3083E-01 .3083E-01 .9316E-01 .1240E+00
.4940E+03 .9068E-01 .1210E+00 .3034E-01 .3034E-01 .9068E-01 .1210E+00
.4950E+03 .9594E-01 .1284E+00 .3250E-01 .3250E-01 .9594E-01 .1284E+00
.4960E+03 .9081E-01 .1219E+00 .3112E-01 .3112E-01 .9081E-01 .1219E+00
.4970E+03 .9178E-01 .1237E+00 .3194E-01 .3194E-01 .9178E-01 .1237E+00
.4980E+03 .8860E-01 .1199E+00 .3134E-01 .3134E-01 .8860E-01 .1199E+00
.4990E+03 .8781E-01 .1194E+00 .3154E-01 .3154E-01 .8781E-01 .1194E+00
.5000E+03 .8672E-01 .1183E+00 .3156E-01 .3156E-01 .8672E-01 .1183E+00
.5010E+03 .8326E-01 .1140E+00 .3069E-01 .3069E-01 .8326E-01 .1140E+00
.5020E+03 .8225E-01 .1127E+00 .3042E-01 .3042E-01 .8225E-01 .1127E+00
.5030E+03 .8506E-01 .1166E+00 .3150E-01 .3150E-01 .8506E-01 .1166E+00
.5040E+03 .7777E-01 .1051E+00 .2734E-01 .2734E-01 .7777E-01 .1051E+00
.5050E+03 .8383E-01 .1156E+00 .3179E-01 .3179E-01 .8383E-01 .1156E+00
.5060E+03 .8671E-01 .1197E+00 .3302E-01 .3302E-01 .8671E-01 .1197E+00
.5070E+03 .8273E-01 .1144E+00 .3171E-01 .3171E-01 .8273E-01 .1144E+00
.5080E+03 .8071E-01 .1123E+00 .3157E-01 .3157E-01 .8071E-01 .1123E+00
.5090E+03 .8467E-01 .1184E+00 .3370E-01 .3370E-01 .8467E-01 .1184E+00
.5100E+03 .8248E-01 .1159E+00 .3338E-01 .3338E-01 .8248E-01 .1159E+00
.5110E+03 .8396E-01 .1186E+00 .3469E-01 .3469E-01 .8396E-01 .1186E+00
.5120E+03 .8593E-01 .1220E+00 .3611E-01 .3611E-01 .8593E-01 .1220E+00
.5130E+03 .8038E-01 .1147E+00 .3430E-01 .3430E-01 .8038E-01 .1147E+00
.5140E+03 .7828E-01 .1122E+00 .3394E-01 .3394E-01 .7828E-01 .1122E+00
.5150E+03 .8011E-01 .1153E+00 .3518E-01 .3518E-01 .8011E-01 .1153E+00
.5160E+03 .8042E-01 .1161E+00 .3573E-01 .3573E-01 .8042E-01 .1161E+00
.5170E+03 .6522E-01 .9459E-01 .2937E-01 .2937E-01 .6522E-01 .9459E-01
.5180E+03 .7424E-01 .1080E+00 .3379E-01 .3379E-01 .7424E-01 .1080E+00
.5190E+03 .7160E-01 .1045E+00 .3292E-01 .3292E-01 .7160E-01 .1045E+00
.5200E+03 .7774E-01 .1138E+00 .3610E-01 .3610E-01 .7774E-01 .1138E+00
.5210E+03 .7783E-01 .1144E+00 .3655E-01 .3655E-01 .7783E-01 .1144E+00
.5220E+03 .7902E-01 .1165E+00 .3752E-01 .3752E-01 .7902E-01 .1165E+00
.5230E+03 .7404E-01 .1096E+00 .3557E-01 .3557E-01 .7404E-01 .1096E+00
.5240E+03 .7892E-01 .1171E+00 .3822E-01 .3822E-01 .7892E-01 .1171E+00
.5250E+03 .7757E-01 .1155E+00 .3788E-01 .3788E-01 .7757E-01 .1155E+00
.5260E+03 .7481E-01 .1119E+00 .3710E-01 .3710E-01 .7481E-01 .1119E+00
.5270E+03 .6479E-01 .9714E-01 .3235E-01 .3235E-01 .6479E-01 .9714E-01
.5280E+03 .7353E-01 .1107E+00 .3716E-01 .3716E-01 .7352E-01 .1107E+00
.5290E+03 .7631E-01 .1152E+00 .3887E-01 .3887E-01 .7631E-01 .1152E+00
.5300E+03 .7279E-01 .1103E+00 .3753E-01 .3753E-01 .7279E-01 .1103E+00
.5310E+03 .7621E-01 .1160E+00 .3977E-01 .3977E-01 .7621E-01 .1160E+00
.5320E+03 .7439E-01 .1137E+00 .3929E-01 .3929E-01 .7439E-01 .1137E+00
.5330E+03 .6611E-01 .1014E+00 .3531E-01 .3531E-01 .6611E-01 .1014E+00
.5340E+03 .7056E-01 .1087E+00 .3813E-01 .3813E-01 .7056E-01 .1087E+00
.5350E+03 .7145E-01 .1105E+00 .3904E-01 .3904E-01 .7144E-01 .1105E+00
.5360E+03 .7431E-01 .1153E+00 .4100E-01 .4100E-01 .7430E-01 .1153E+00
.5370E+03 .6858E-01 .1068E+00 .3827E-01 .3827E-01 .6857E-01 .1068E+00
.5380E+03 .7175E-01 .1122E+00 .4045E-01 .4045E-01 .7174E-01 .1122E+00
.5390E+03 .6965E-01 .1093E+00 .3967E-01 .3967E-01 .6964E-01 .1093E+00
.5400E+03 .6683E-01 .1050E+00 .3819E-01 .3819E-01 .6682E-01 .1050E+00
.5410E+03 .6366E-01 .9965E-01 .3599E-01 .3599E-01 .6365E-01 .9964E-01
.5420E+03 .6883E-01 .1081E+00 .3923E-01 .3923E-01 .6882E-01 .1081E+00
.5430E+03 .6751E-01 .1073E+00 .3978E-01 .3978E-01 .6750E-01 .1073E+00
.5440E+03 .6926E-01 .1098E+00 .4058E-01 .4058E-01 .6925E-01 .1098E+00
.5450E+03 .6737E-01 .1075E+00 .4010E-01 .4010E-01 .6736E-01 .1075E+00
.5460E+03 .6618E-01 .1052E+00 .3904E-01 .3904E-01 .6617E-01 .1052E+00
.5470E+03 .6686E-01 .1073E+00 .4043E-01 .4043E-01 .6685E-01 .1073E+00
.5480E+03 .6472E-01 .1046E+00 .3985E-01 .3985E-01 .6470E-01 .1046E+00
.5490E+03 .6647E-01 .1080E+00 .4158E-01 .4158E-01 .6645E-01 .1080E+00
.5500E+03 .6562E-01 .1072E+00 .4158E-01 .4158E-01 .6560E-01 .1072E+00
.5510E+03 .6524E-01 .1072E+00 .4192E-01 .4192E-01 .6523E-01 .1071E+00
.5520E+03 .6626E-01 .1093E+00 .4307E-01 .4307E-01 .6624E-01 .1093E+00
.5530E+03 .6403E-01 .1060E+00 .4198E-01 .4198E-01 .6402E-01 .1060E+00
.5540E+03 .6491E-01 .1079E+00 .4298E-01 .4298E-01 .6489E-01 .1079E+00
.5550E+03 .6486E-01 .1081E+00 .4328E-01 .4328E-01 .6484E-01 .1081E+00
.5560E+03 .6333E-01 .1060E+00 .4264E-01 .4264E-01 .6331E-01 .1059E+00
.5570E+03 .6134E-01 .1030E+00 .4166E-01 .4166E-01 .6132E-01 .1030E+00
.5580E+03 .6214E-01 .1047E+00 .4252E-01 .4252E-01 .6212E-01 .1046E+00
.5590E+03 .5828E-01 .9847E-01 .4019E-01 .4019E-01 .5826E-01 .9845E-01
.5600E+03 .5881E-01 .9984E-01 .4102E-01 .4102E-01 .5879E-01 .9982E-01
.5610E+03 .6171E-01 .1052E+00 .4349E-01 .4349E-01 .6169E-01 .1052E+00
.5620E+03 .5824E-01 .9962E-01 .4138E-01 .4138E-01 .5821E-01 .9960E-01
.5630E+03 .5993E-01 .1028E+00 .4287E-01 .4287E-01 .5991E-01 .1028E+00
.5640E+03 .5833E-01 .1003E+00 .4198E-01 .4198E-01 .5831E-01 .1003E+00
.5650E+03 .5829E-01 .1005E+00 .4221E-01 .4221E-01 .5827E-01 .1005E+00
.5660E+03 .5476E-01 .9460E-01 .3984E-01 .3984E-01 .5474E-01 .9458E-01
.5670E+03 .5795E-01 .1002E+00 .4222E-01 .4222E-01 .5793E-01 .1001E+00
.5680E+03 .5684E-01 .9739E-01 .4056E-01 .4056E-01 .5681E-01 .9737E-01
.5690E+03 .5452E-01 .9150E-01 .3698E-01 .3698E-01 .5450E-01 .9148E-01
.5700E+03 .5449E-01 .9251E-01 .3802E-01 .3802E-01 .5447E-01 .9248E-01
.5710E+03 .5272E-01 .9091E-01 .3819E-01 .3819E-01 .5269E-01 .9089E-01
.5720E+03 .5505E-01 .9384E-01 .3879E-01 .3879E-01 .5502E-01 .9382E-01
.5730E+03 .5506E-01 .9412E-01 .3906E-01 .3906E-01 .5503E-01 .9409E-01
.5740E+03 .5458E-01 .9343E-01 .3885E-01 .3885E-01 .5456E-01 .9340E-01
.5750E+03 .5315E-01 .9079E-01 .3764E-01 .3764E-01 .5312E-01 .9076E-01
.5760E+03 .5264E-01 .9022E-01 .3757E-01 .3757E-01 .5261E-01 .9019E-01
.5770E+03 .5392E-01 .9275E-01 .3883E-01 .3883E-01 .5389E-01 .9272E-01
.5780E+03 .5230E-01 .9082E-01 .3852E-01 .3852E-01 .5227E-01 .9079E-01
.5790E+03 .5307E-01 .9321E-01 .4014E-01 .4014E-01 .5304E-01 .9318E-01
.5800E+03 .5395E-01 .9605E-01 .4210E-01 .4210E-01 .5392E-01 .9602E-01
.5810E+03 .5420E-01 .9757E-01 .4337E-01 .4337E-01 .5417E-01 .9754E-01
.5820E+03 .5498E-01 .9993E-01 .4494E-01 .4494E-01 .5495E-01 .9989E-01
.5830E+03 .5548E-01 .1017E+00 .4626E-01 .4626E-01 .5544E-01 .1017E+00
.5840E+03 .5523E-01 .1019E+00 .4662E-01 .4662E-01 .5520E-01 .1018E+00
.5850E+03 .5465E-01 .1012E+00 .4657E-01 .4657E-01 .5462E-01 .1012E+00
.5860E+03 .5309E-01 .9828E-01 .4519E-01 .4519E-01 .5306E-01 .9825E-01
.5870E+03 .5385E-01 .9861E-01 .4476E-01 .4476E-01 .5382E-01 .9858E-01
.5880E+03 .5148E-01 .9059E-01 .3912E-01 .3912E-01 .5144E-01 .9056E-01
.5890E+03 .4298E-01 .7202E-01 .2904E-01 .2904E-01 .4295E-01 .7199E-01
.5900E+03 .4555E-01 .7631E-01 .3076E-01 .3076E-01 .4552E-01 .7628E-01
.5910E+03 .4916E-01 .8469E-01 .3552E-01 .3552E-01 .4913E-01 .8465E-01
.5920E+03 .4752E-01 .8188E-01 .3435E-01 .3435E-01 .4749E-01 .8184E-01
.5930E+03 .4854E-01 .8646E-01 .3792E-01 .3792E-01 .4851E-01 .8643E-01
.5940E+03 .4774E-01 .8540E-01 .3766E-01 .3766E-01 .4771E-01 .8536E-01
.5950E+03 .4631E-01 .8072E-01 .3440E-01 .3440E-01 .4628E-01 .8068E-01
.5960E+03 .4848E-01 .8886E-01 .4038E-01 .4038E-01 .4844E-01 .8882E-01
.5970E+03 .4813E-01 .8807E-01 .3995E-01 .3995E-01 .4809E-01 .8804E-01
.5980E+03 .4743E-01 .8826E-01 .4083E-01 .4083E-01 .4739E-01 .8822E-01
.5990E+03 .4728E-01 .8936E-01 .4207E-01 .4207E-01 .4725E-01 .8932E-01
.6000E+03 .4781E-01 .9236E-01 .4455E-01 .4455E-01 .4777E-01 .9232E-01
.6010E+03 .4727E-01 .9304E-01 .4577E-01 .4577E-01 .4724E-01 .9300E-01
.6020E+03 .4644E-01 .9207E-01 .4563E-01 .4563E-01 .4640E-01 .9203E-01
.6030E+03 .4736E-01 .9459E-01 .4723E-01 .4723E-01 .4733E-01 .9455E-01
.6040E+03 .4814E-01 .9654E-01 .4840E-01 .4840E-01 .4810E-01 .9650E-01
.6050E+03 .4803E-01 .9687E-01 .4884E-01 .4884E-01 .4799E-01 .9683E-01
.6060E+03 .4780E-01 .9709E-01 .4929E-01 .4929E-01 .4776E-01 .9705E-01
.6070E+03 .4812E-01 .9841E-01 .5029E-01 .5029E-01 .4808E-01 .9837E-01
.6080E+03 .4802E-01 .9875E-01 .5073E-01 .5073E-01 .4798E-01 .9871E-01
.6090E+03 .4772E-01 .9854E-01 .5082E-01 .5082E-01 .4768E-01 .9850E-01
.6100E+03 .4758E-01 .9851E-01 .5093E-01 .5093E-01 .4754E-01 .9847E-01
.6110E+03 .4741E-01 .9848E-01 .5108E-01 .5108E-01 .4736E-01 .9844E-01
.6120E+03 .4818E-01 .1003E+00 .5209E-01 .5209E-01 .4814E-01 .1002E+00
.6130E+03 .4756E-01 .9914E-01 .5158E-01 .5158E-01 .4751E-01 .9909E-01
.6140E+03 .4616E-01 .9655E-01 .5039E-01 .5039E-01 .4612E-01 .9651E-01
.6150E+03 .4790E-01 .1006E+00 .5272E-01 .5272E-01 .4785E-01 .1006E+00
.6160E+03 .4667E-01 .9836E-01 .5169E-01 .5169E-01 .4662E-01 .9831E-01
.6170E+03 .4609E-01 .9738E-01 .5129E-01 .5129E-01 .4604E-01 .9733E-01
.6180E+03 .4784E-01 .1013E+00 .5343E-01 .5343E-01 .4779E-01 .1012E+00
.6190E+03 .4806E-01 .1019E+00 .5384E-01 .5384E-01 .4801E-01 .1018E+00
.6200E+03 .4803E-01 .1018E+00 .5374E-01 .5374E-01 .4798E-01 .1017E+00
.6210E+03 .4819E-01 .1016E+00 .5342E-01 .5342E-01 .4814E-01 .1016E+00
.6220E+03 .4636E-01 .9612E-01 .4976E-01 .4976E-01 .4631E-01 .9607E-01
.6230E+03 .4593E-01 .9373E-01 .4780E-01 .4780E-01 .4588E-01 .9368E-01
.6240E+03 .4575E-01 .9436E-01 .4862E-01 .4862E-01 .4570E-01 .9431E-01
.6250E+03 .4544E-01 .9497E-01 .4953E-01 .4953E-01 .4539E-01 .9492E-01
.6260E+03 .4530E-01 .9478E-01 .4948E-01 .4948E-01 .4525E-01 .9473E-01
.6270E+03 .4637E-01 .9565E-01 .4928E-01 .4928E-01 .4632E-01 .9560E-01
.6280E+03 .4331E-01 .7963E-01 .3632E-01 .3632E-01 .4326E-01 .7958E-01
.6290E+03 .4515E-01 .8985E-01 .4470E-01 .4470E-01 .4510E-01 .8980E-01
.6300E+03 .4470E-01 .8930E-01 .4461E-01 .4461E-01 .4464E-01 .8925E-01
.6310E+03 .4563E-01 .9521E-01 .4959E-01 .4959E-01 .4557E-01 .9516E-01
