Wvlgth Difuse_horizn_irradiance Global_horizn_irradiance Direct_horizn_irradiance Direct_tilted_irradiance Difuse_tilted_irradiance Global_tilted_irradiance
.3710E+03 .3617E-01 .3624E-01 .6348E-04 .6348E-04 .3617E-01 .3624E-01
.3720E+03 .3510E-01 .3516E-01 .6548E-04 .6548E-04 .3510E-01 .3516E-01
.3730E+03 .3213E-01 .3219E-01 .6415E-04 .6415E-04 .3213E-01 .3219E-01
.3740E+03 .2882E-01 .2888E-01 .6140E-04 .6140E-04 .2882E-01 .2888E-01
.3750E+03 .3045E-01 .3052E-01 .6913E-04 .6913E-04 .3045E-01 .3052E-01
.3760E+03 .3478E-01 .3487E-01 .8352E-04 .8352E-04 .3478E-01 .3487E-01
.3770E+03 .3663E-01 .3672E-01 .9326E-04 .9326E-04 .3663E-01 .3672E-01
.3780E+03 .4392E-01 .4404E-01 .1181E-03 .1181E-03 .4392E-01 .4404E-01
.3790E+03 .3809E-01 .3820E-01 .1077E-03 .1077E-03 .3809E-01 .3820E-01
.3800E+03 .3581E-01 .3591E-01 .1065E-03 .1065E-03 .3581E-01 .3591E-01
.3810E+03 .3896E-01 .3909E-01 .1238E-03 .1238E-03 .3896E-01 .3909E-01
.3820E+03 .2988E-01 .2998E-01 .1016E-03 .1016E-03 .2988E-01 .2998E-01
.3830E+03 .2313E-01 .2322E-01 .8394E-04 .8394E-04 .2313E-01 .2322E-01
.3840E+03 .2586E-01 .2596E-01 .9936E-04 .9936E-04 .2586E-01 .2596E-01
.3850E+03 .3411E-01 .3425E-01 .1388E-03 .1388E-03 .3411E-01 .3425E-01
.3860E+03 .3140E-01 .3153E-01 .1354E-03 .1354E-03 .3140E-01 .3153E-01
.3870E+03 .3288E-01 .3303E-01 .1499E-03 .1499E-03 .3288E-01 .3303E-01
.3880E+03 .3203E-01 .3219E-01 .1539E-03 .1539E-03 .3203E-01 .3219E-01
.3890E+03 .3447E-01 .3465E-01 .1747E-03 .1747E-03 .3447E-01 .3465E-01
.3900E+03 .4001E-01 .4023E-01 .2139E-03 .2139E-03 .4001E-01 .4023E-01
.3910E+03 .4267E-01 .4292E-01 .2402E-03 .2402E-03 .4267E-01 .4292E-01
.3920E+03 .3978E-01 .4001E-01 .2348E-03 .2348E-03 .3978E-01 .4001E-01
.3930E+03 .2397E-01 .2412E-01 .1493E-03 .1493E-03 .2397E-01 .2412E-01
.3940E+03 .2472E-01 .2489E-01 .1618E-03 .1618E-03 .2472E-01 .2489E-01
.3950E+03 .4022E-01 .4050E-01 .2762E-03 .2762E-03 .4022E-01 .4050E-01
.3960E+03 .3761E-01 .3788E-01 .2701E-03 .2701E-03 .3761E-01 .3788E-01
.3970E+03 .2116E-01 .2132E-01 .1601E-03 .1601E-03 .2116E-01 .2132E-01
.3980E+03 .4226E-01 .4259E-01 .3331E-03 .3331E-03 .4226E-01 .4259E-01
.3990E+03 .5293E-01 .5337E-01 .4389E-03 .4389E-03 .5293E-01 .5337E-01
.4000E+03 .5506E-01 .5553E-01 .4751E-03 .4751E-03 .5506E-01 .5553E-01
.4010E+03 .5677E-01 .5729E-01 .5176E-03 .5176E-03 .5677E-01 .5729E-01
.4020E+03 .5894E-01 .5950E-01 .5636E-03 .5636E-03 .5894E-01 .5950E-01
.4030E+03 .5668E-01 .5725E-01 .5676E-03 .5676E-03 .5668E-01 .5725E-01
.4040E+03 .5752E-01 .5812E-01 .5999E-03 .5999E-03 .5752E-01 .5812E-01
.4050E+03 .5603E-01 .5663E-01 .6080E-03 .6080E-03 .5603E-01 .5663E-01
.4060E+03 .5457E-01 .5519E-01 .6200E-03 .6200E-03 .5457E-01 .5519E-01
.4070E+03 .5351E-01 .5415E-01 .6364E-03 .6364E-03 .5351E-01 .5415E-01
.4080E+03 .5576E-01 .5645E-01 .6866E-03 .6866E-03 .5576E-01 .5645E-01
.4090E+03 .5946E-01 .6022E-01 .7623E-03 .7623E-03 .5946E-01 .6022E-01
.4100E+03 .5061E-01 .5129E-01 .6757E-03 .6757E-03 .5061E-01 .5129E-01
.4110E+03 .5659E-01 .5738E-01 .7866E-03 .7866E-03 .5659E-01 .5738E-01
.4120E+03 .6010E-01 .6097E-01 .8717E-03 .8717E-03 .6010E-01 .6097E-01
.4130E+03 .5760E-01 .5846E-01 .8620E-03 .8620E-03 .5760E-01 .5846E-01
.4140E+03 .5691E-01 .5779E-01 .8870E-03 .8870E-03 .5691E-01 .5779E-01
.4150E+03 .5881E-01 .5977E-01 .9542E-03 .9542E-03 .5881E-01 .5977E-01
.4160E+03 .6048E-01 .6151E-01 .1023E-02 .1023E-02 .6048E-01 .6151E-01
.4170E+03 .5890E-01 .5993E-01 .1032E-02 .1032E-02 .5890E-01 .5993E-01
.4180E+03 .5627E-01 .5729E-01 .1021E-02 .1021E-02 .5627E-01 .5729E-01
.4190E+03 .5852E-01 .5962E-01 .1100E-02 .1100E-02 .5852E-01 .5962E-01
.4200E+03 .5356E-01 .5460E-01 .1041E-02 .1041E-02 .5356E-01 .5460E-01
.4210E+03 .6075E-01 .6197E-01 .1223E-02 .1223E-02 .6075E-01 .6197E-01
.4220E+03 .5981E-01 .6106E-01 .1247E-02 .1247E-02 .5981E-01 .6106E-01
.4230E+03 .5779E-01 .5904E-01 .1248E-02 .1248E-02 .5779E-01 .5904E-01
.4240E+03 .5735E-01 .5863E-01 .1279E-02 .1279E-02 .5735E-01 .5863E-01
.4250E+03 .5901E-01 .6038E-01 .1365E-02 .1365E-02 .5901E-01 .6038E-01
.4260E+03 .5728E-01 .5866E-01 .1377E-02 .1377E-02 .5728E-01 .5866E-01
.4270E+03 .5530E-01 .5667E-01 .1369E-02 .1369E-02 .5530E-01 .5667E-01
.4280E+03 .5581E-01 .5723E-01 .1420E-02 .1420E-02 .5581E-01 .5723E-01
.4290E+03 .5166E-01 .5303E-01 .1365E-02 .1365E-02 .5166E-01 .5303E-01
.4300E+03 .4117E-01 .4229E-01 .1123E-02 .1123E-02 .4117E-01 .4229E-01
.4310E+03 .3730E-01 .3835E-01 .1043E-02 .1043E-02 .3730E-01 .3835E-01
.4320E+03 .6193E-01 .6373E-01 .1798E-02 .1798E-02 .6193E-01 .6373E-01
.4330E+03 .5753E-01 .5925E-01 .1723E-02 .1723E-02 .5753E-01 .5925E-01
.4340E+03 .5308E-01 .5471E-01 .1632E-02 .1632E-02 .5308E-01 .5471E-01
.4350E+03 .5818E-01 .6001E-01 .1832E-02 .1832E-02 .5818E-01 .6001E-01
.4360E+03 .6376E-01 .6584E-01 .2078E-02 .2078E-02 .6376E-01 .6584E-01
.4370E+03 .6498E-01 .6717E-01 .2194E-02 .2194E-02 .6498E-01 .6717E-01
.4380E+03 .5689E-01 .5887E-01 .1983E-02 .1983E-02 .5689E-01 .5887E-01
.4390E+03 .5453E-01 .5647E-01 .1933E-02 .1933E-02 .5453E-01 .5647E-01
.4400E+03 .6234E-01 .6462E-01 .2284E-02 .2284E-02 .6234E-01 .6462E-01
.4410E+03 .6131E-01 .6363E-01 .2327E-02 .2327E-02 .6131E-01 .6363E-01
.4420E+03 .6543E-01 .6798E-01 .2545E-02 .2545E-02 .6543E-01 .6798E-01
.4430E+03 .6614E-01 .6873E-01 .2589E-02 .2589E-02 .6614E-01 .6873E-01
.4440E+03 .6452E-01 .6714E-01 .2620E-02 .2620E-02 .6452E-01 .6714E-01
.4450E+03 .6696E-01 .6972E-01 .2760E-02 .2760E-02 .6696E-01 .6972E-01
.4460E+03 .6009E-01 .6264E-01 .2554E-02 .2554E-02 .6009E-01 .6264E-01
.4470E+03 .6835E-01 .7137E-01 .3015E-02 .3015E-02 .6835E-01 .7137E-01
.4480E+03 .6902E-01 .7212E-01 .3101E-02 .3101E-02 .6902E-01 .7212E-01
.4490E+03 .6869E-01 .7190E-01 .3210E-02 .3210E-02 .6869E-01 .7190E-01
.4500E+03 .7102E-01 .7444E-01 .3421E-02 .3421E-02 .7102E-01 .7444E-01
.4510E+03 .7352E-01 .7715E-01 .3631E-02 .3631E-02 .7352E-01 .7715E-01
.4520E+03 .7033E-01 .7389E-01 .3556E-02 .3556E-02 .7033E-01 .7389E-01
.4530E+03 .6490E-01 .6826E-01 .3361E-02 .3361E-02 .6490E-01 .6826E-01
.4540E+03 .6955E-01 .7326E-01 .3702E-02 .3702E-02 .6955E-01 .7326E-01
.4550E+03 .6885E-01 .7260E-01 .3749E-02 .3749E-02 .6885E-01 .7260E-01
.4560E+03 .7091E-01 .7487E-01 .3961E-02 .3961E-02 .7091E-01 .7487E-01
.4570E+03 .7120E-01 .7528E-01 .4079E-02 .4079E-02 .7120E-01 .7528E-01
.4580E+03 .6933E-01 .7338E-01 .4050E-02 .4050E-02 .6933E-01 .7338E-01
.4590E+03 .6842E-01 .7253E-01 .4110E-02 .4110E-02 .6842E-01 .7253E-01
.4600E+03 .6764E-01 .7180E-01 .4153E-02 .4153E-02 .6764E-01 .7180E-01
.4610E+03 .6977E-01 .7416E-01 .4389E-02 .4389E-02 .6977E-01 .7416E-01
.4620E+03 .7033E-01 .7486E-01 .4539E-02 .4539E-02 .7033E-01 .7486E-01
.4630E+03 .7058E-01 .7520E-01 .4617E-02 .4617E-02 .7058E-01 .7520E-01
.4640E+03 .6856E-01 .7315E-01 .4591E-02 .4591E-02 .6856E-01 .7315E-01
.4650E+03 .6781E-01 .7247E-01 .4654E-02 .4654E-02 .6781E-01 .7247E-01
.4660E+03 .6924E-01 .7411E-01 .4864E-02 .4864E-02 .6924E-01 .7411E-01
.4670E+03 .6600E-01 .7070E-01 .4696E-02 .4696E-02 .6600E-01 .7070E-01
.4680E+03 .6862E-01 .7360E-01 .4987E-02 .4987E-02 .6862E-01 .7360E-01
.4690E+03 .6862E-01 .7371E-01 .5085E-02 .5085E-02 .6862E-01 .7371E-01
.4700E+03 .6575E-01 .7068E-01 .4930E-02 .4930E-02 .6575E-01 .7068E-01
.4710E+03 .6677E-01 .7188E-01 .5110E-02 .5110E-02 .6677E-01 .7188E-01
.4720E+03 .7016E-01 .7560E-01 .5440E-02 .5440E-02 .7016E-01 .7560E-01
.4730E+03 .6735E-01 .7265E-01 .5295E-02 .5295E-02 .6735E-01 .7265E-01
.4740E+03 .6795E-01 .7334E-01 .5394E-02 .5394E-02 .6795E-01 .7334E-01
.4750E+03 .6989E-01 .7548E-01 .5592E-02 .5592E-02 .6989E-01 .7548E-01
.4760E+03 .6709E-01 .7248E-01 .5391E-02 .5391E-02 .6709E-01 .7248E-01
.4770E+03 .6706E-01 .7252E-01 .5456E-02 .5456E-02 .6706E-01 .7252E-01
.4780E+03 .6877E-01 .7454E-01 .5769E-02 .5769E-02 .6877E-01 .7454E-01
.4790E+03 .6696E-01 .7278E-01 .5827E-02 .5827E-02 .6696E-01 .7278E-01
.4800E+03 .6759E-01 .7369E-01 .6102E-02 .6102E-02 .6759E-01 .7369E-01
.4810E+03 .6719E-01 .7348E-01 .6291E-02 .6291E-02 .6719E-01 .7348E-01
.4820E+03 .6721E-01 .7371E-01 .6494E-02 .6494E-02 .6721E-01 .7371E-01
.4830E+03 .6635E-01 .7294E-01 .6588E-02 .6588E-02 .6635E-01 .7294E-01
.4840E+03 .6515E-01 .7173E-01 .6578E-02 .6578E-02 .6515E-01 .7173E-01
.4850E+03 .6504E-01 .7168E-01 .6645E-02 .6645E-02 .6504E-01 .7168E-01
.4860E+03 .5283E-01 .5833E-01 .5499E-02 .5499E-02 .5283E-01 .5833E-01
.4870E+03 .5918E-01 .6547E-01 .6286E-02 .6286E-02 .5918E-01 .6547E-01
.4880E+03 .6391E-01 .7079E-01 .6885E-02 .6885E-02 .6391E-01 .7079E-01
.4890E+03 .5997E-01 .6652E-01 .6546E-02 .6546E-02 .5997E-01 .6652E-01
.4900E+03 .6675E-01 .7422E-01 .7468E-02 .7468E-02 .6675E-01 .7422E-01
.4910E+03 .6392E-01 .7124E-01 .7323E-02 .7323E-02 .6392E-01 .7124E-01
.4920E+03 .6077E-01 .6786E-01 .7083E-02 .7083E-02 .6077E-01 .6786E-01
.4930E+03 .6487E-01 .7255E-01 .7681E-02 .7681E-02 .6487E-01 .7255E-01
.4940E+03 .6320E-01 .7080E-01 .7595E-02 .7595E-02 .6320E-01 .7080E-01
.4950E+03 .6693E-01 .7511E-01 .8174E-02 .8174E-02 .6693E-01 .7511E-01
.4960E+03 .6340E-01 .7126E-01 .7861E-02 .7861E-02 .6340E-01 .7126E-01
.4970E+03 .6412E-01 .7222E-01 .8105E-02 .8105E-02 .6412E-01 .7222E-01
.4980E+03 .6192E-01 .6991E-01 .7988E-02 .7988E-02 .6192E-01 .6991E-01
.4990E+03 .6139E-01 .6946E-01 .8071E-02 .8071E-02 .6139E-01 .6946E-01
.5000E+03 .6064E-01 .6874E-01 .8096E-02 .8096E-02 .6064E-01 .6874E-01
.5010E+03 .5824E-01 .6614E-01 .7893E-02 .7893E-02 .5824E-01 .6614E-01
.5020E+03 .5754E-01 .6534E-01 .7793E-02 .7793E-02 .5754E-01 .6534E-01
.5030E+03 .5953E-01 .6757E-01 .8035E-02 .8035E-02 .5953E-01 .6757E-01
.5040E+03 .5446E-01 .6124E-01 .6783E-02 .6783E-02 .5446E-01 .6124E-01
.5050E+03 .5874E-01 .6692E-01 .8177E-02 .8177E-02 .5874E-01 .6692E-01
.5060E+03 .6082E-01 .6933E-01 .8506E-02 .8506E-02 .6082E-01 .6933E-01
.5070E+03 .5809E-01 .6628E-01 .8187E-02 .8187E-02 .5809E-01 .6628E-01
.5080E+03 .5675E-01 .6498E-01 .8226E-02 .8226E-02 .5675E-01 .6498E-01
.5090E+03 .5961E-01 .6847E-01 .8857E-02 .8857E-02 .5961E-01 .6847E-01
.5100E+03 .5814E-01 .6698E-01 .8846E-02 .8846E-02 .5814E-01 .6698E-01
.5110E+03 .5925E-01 .6853E-01 .9285E-02 .9285E-02 .5925E-01 .6853E-01
.5120E+03 .6070E-01 .7043E-01 .9739E-02 .9739E-02 .6070E-01 .7043E-01
.5130E+03 .5682E-01 .6612E-01 .9301E-02 .9301E-02 .5682E-01 .6612E-01
.5140E+03 .5538E-01 .6464E-01 .9259E-02 .9259E-02 .5538E-01 .6464E-01
.5150E+03 .5671E-01 .6634E-01 .9636E-02 .9636E-02 .5671E-01 .6634E-01
.5160E+03 .5697E-01 .6679E-01 .9820E-02 .9820E-02 .5697E-01 .6679E-01
.5170E+03 .4624E-01 .5435E-01 .8111E-02 .8111E-02 .4624E-01 .5435E-01
.5180E+03 .5268E-01 .6204E-01 .9365E-02 .9365E-02 .5268E-01 .6204E-01
.5190E+03 .5085E-01 .6000E-01 .9155E-02 .9155E-02 .5085E-01 .6000E-01
.5200E+03 .5525E-01 .6531E-01 .1007E-01 .1007E-01 .5525E-01 .6531E-01
.5210E+03 .5534E-01 .6557E-01 .1022E-01 .1022E-01 .5534E-01 .6557E-01
.5220E+03 .5622E-01 .6674E-01 .1052E-01 .1052E-01 .5622E-01 .6674E-01
.5230E+03 .5271E-01 .6272E-01 .1001E-01 .1001E-01 .5271E-01 .6272E-01
.5240E+03 .5620E-01 .6695E-01 .1075E-01 .1075E-01 .5620E-01 .6695E-01
.5250E+03 .5526E-01 .6592E-01 .1066E-01 .1066E-01 .5526E-01 .6592E-01
.5260E+03 .5331E-01 .6380E-01 .1049E-01 .1049E-01 .5331E-01 .6380E-01
.5270E+03 .4618E-01 .5532E-01 .9139E-02 .9139E-02 .4618E-01 .5532E-01
.5280E+03 .5242E-01 .6295E-01 .1053E-01 .1053E-01 .5242E-01 .6295E-01
.5290E+03 .5443E-01 .6545E-01 .1102E-01 .1102E-01 .5442E-01 .6544E-01
.5300E+03 .5194E-01 .6261E-01 .1067E-01 .1067E-01 .5193E-01 .6260E-01
.5310E+03 .5441E-01 .6575E-01 .1134E-01 .1134E-01 .5439E-01 .6573E-01
.5320E+03 .5314E-01 .6438E-01 .1124E-01 .1124E-01 .5312E-01 .6437E-01
.5330E+03 .4726E-01 .5740E-01 .1014E-01 .1014E-01 .4724E-01 .5738E-01
.5340E+03 .5048E-01 .6148E-01 .1100E-01 .1100E-01 .5046E-01 .6146E-01
.5350E+03 .5116E-01 .6247E-01 .1131E-01 .1131E-01 .5113E-01 .6244E-01
.5360E+03 .5325E-01 .6519E-01 .1193E-01 .1193E-01 .5323E-01 .6516E-01
.5370E+03 .4919E-01 .6037E-01 .1119E-01 .1119E-01 .4916E-01 .6035E-01
.5380E+03 .5150E-01 .6336E-01 .1186E-01 .1186E-01 .5147E-01 .6333E-01
.5390E+03 .5003E-01 .6169E-01 .1167E-01 .1167E-01 .4999E-01 .6166E-01
.5400E+03 .4803E-01 .5924E-01 .1121E-01 .1121E-01 .4799E-01 .5921E-01
.5410E+03 .4577E-01 .5623E-01 .1046E-01 .1046E-01 .4574E-01 .5619E-01
.5420E+03 .4951E-01 .6094E-01 .1143E-01 .1143E-01 .4947E-01 .6090E-01
.5430E+03 .4857E-01 .6033E-01 .1177E-01 .1177E-01 .4852E-01 .6029E-01
.5440E+03 .4987E-01 .6180E-01 .1193E-01 .1193E-01 .4983E-01 .6175E-01
.5450E+03 .4856E-01 .6041E-01 .1185E-01 .1185E-01 .4851E-01 .6037E-01
.5460E+03 .4776E-01 .5921E-01 .1146E-01 .1146E-01 .4771E-01 .5916E-01
.5470E+03 .4830E-01 .6030E-01 .1200E-01 .1200E-01 .4825E-01 .6025E-01
.5480E+03 .4681E-01 .5873E-01 .1193E-01 .1193E-01 .4675E-01 .5868E-01
.5490E+03 .4813E-01 .6065E-01 .1252E-01 .1252E-01 .4807E-01 .6059E-01
.5500E+03 .4756E-01 .6013E-01 .1257E-01 .1257E-01 .4751E-01 .6007E-01
.5510E+03 .4734E-01 .6008E-01 .1273E-01 .1273E-01 .4728E-01 .6002E-01
.5520E+03 .4814E-01 .6127E-01 .1314E-01 .1314E-01 .4807E-01 .6121E-01
.5530E+03 .4657E-01 .5940E-01 .1284E-01 .1284E-01 .4650E-01 .5934E-01
.5540E+03 .4725E-01 .6043E-01 .1317E-01 .1317E-01 .4718E-01 .6036E-01
.5550E+03 .4726E-01 .6055E-01 .1329E-01 .1329E-01 .4719E-01 .6048E-01
.5560E+03 .4619E-01 .5930E-01 .1311E-01 .1311E-01 .4612E-01 .5923E-01
.5570E+03 .4478E-01 .5761E-01 .1283E-01 .1283E-01 .4471E-01 .5754E-01
.5580E+03 .4540E-01 .5850E-01 .1310E-01 .1310E-01 .4532E-01 .5842E-01
.5590E+03 .4260E-01 .5499E-01 .1239E-01 .1239E-01 .4253E-01 .5492E-01
.5600E+03 .4303E-01 .5569E-01 .1267E-01 .1267E-01 .4295E-01 .5562E-01
.5610E+03 .4517E-01 .5862E-01 .1345E-01 .1345E-01 .4509E-01 .5854E-01
.5620E+03 .4266E-01 .5546E-01 .1280E-01 .1280E-01 .4258E-01 .5538E-01
.5630E+03 .4394E-01 .5719E-01 .1326E-01 .1326E-01 .4385E-01 .5711E-01
.5640E+03 .4280E-01 .5578E-01 .1298E-01 .1298E-01 .4271E-01 .5569E-01
.5650E+03 .4280E-01 .5585E-01 .1305E-01 .1305E-01 .4272E-01 .5576E-01
.5660E+03 .4025E-01 .5256E-01 .1231E-01 .1231E-01 .4017E-01 .5247E-01
.5670E+03 .4263E-01 .5563E-01 .1300E-01 .1300E-01 .4254E-01 .5554E-01
.5680E+03 .4185E-01 .5414E-01 .1229E-01 .1229E-01 .4175E-01 .5405E-01
.5690E+03 .4018E-01 .5112E-01 .1094E-01 .1094E-01 .4009E-01 .5103E-01
.5700E+03 .4019E-01 .5154E-01 .1135E-01 .1135E-01 .4010E-01 .5145E-01
.5710E+03 .3892E-01 .5049E-01 .1157E-01 .1157E-01 .3882E-01 .5039E-01
.5720E+03 .4068E-01 .5224E-01 .1157E-01 .1157E-01 .4058E-01 .5214E-01
.5730E+03 .4072E-01 .5238E-01 .1166E-01 .1166E-01 .4062E-01 .5228E-01
.5740E+03 .4042E-01 .5199E-01 .1157E-01 .1157E-01 .4031E-01 .5189E-01
.5750E+03 .3940E-01 .5056E-01 .1116E-01 .1116E-01 .3930E-01 .5046E-01
.5760E+03 .3908E-01 .5024E-01 .1116E-01 .1116E-01 .3897E-01 .5013E-01
.5770E+03 .4008E-01 .5165E-01 .1157E-01 .1157E-01 .3997E-01 .5154E-01
.5780E+03 .3893E-01 .5054E-01 .1161E-01 .1161E-01 .3882E-01 .5043E-01
.5790E+03 .3956E-01 .5184E-01 .1228E-01 .1228E-01 .3945E-01 .5173E-01
.5800E+03 .4027E-01 .5337E-01 .1310E-01 .1310E-01 .4015E-01 .5325E-01
.5810E+03 .4051E-01 .5419E-01 .1368E-01 .1368E-01 .4039E-01 .5407E-01
.5820E+03 .4116E-01 .5548E-01 .1432E-01 .1432E-01 .4104E-01 .5536E-01
.5830E+03 .4159E-01 .5647E-01 .1488E-01 .1488E-01 .4146E-01 .5634E-01
.5840E+03 .4147E-01 .5654E-01 .1507E-01 .1507E-01 .4134E-01 .5641E-01
.5850E+03 .4108E-01 .5620E-01 .1512E-01 .1512E-01 .4095E-01 .5607E-01
.5860E+03 .3994E-01 .5459E-01 .1465E-01 .1465E-01 .3981E-01 .5446E-01
.5870E+03 .4054E-01 .5485E-01 .1430E-01 .1430E-01 .4041E-01 .5471E-01
.5880E+03 .3878E-01 .5079E-01 .1201E-01 .1201E-01 .3865E-01 .5065E-01
.5890E+03 .3240E-01 .4097E-01 .8570E-02 .8570E-02 .3229E-01 .4086E-01
.5900E+03 .3435E-01 .4334E-01 .8984E-02 .8984E-02 .3423E-01 .4322E-01
.5910E+03 .3709E-01 .4770E-01 .1061E-01 .1061E-01 .3696E-01 .4757E-01
.5920E+03 .3587E-01 .4619E-01 .1032E-01 .1032E-01 .3574E-01 .4606E-01
.5930E+03 .3665E-01 .4850E-01 .1185E-01 .1185E-01 .3651E-01 .4837E-01
.5940E+03 .3605E-01 .4775E-01 .1170E-01 .1170E-01 .3591E-01 .4761E-01
.5950E+03 .3498E-01 .4562E-01 .1065E-01 .1065E-01 .3484E-01 .4549E-01
.5960E+03 .3662E-01 .4940E-01 .1278E-01 .1278E-01 .3648E-01 .4926E-01
.5970E+03 .3636E-01 .4906E-01 .1270E-01 .1270E-01 .3622E-01 .4892E-01
.5980E+03 .3584E-01 .4883E-01 .1299E-01 .1299E-01 .3569E-01 .4869E-01
.5990E+03 .3574E-01 .4928E-01 .1355E-01 .1355E-01 .3559E-01 .4914E-01
.6000E+03 .3614E-01 .5073E-01 .1458E-01 .1458E-01 .3599E-01 .5058E-01
.6010E+03 .3575E-01 .5098E-01 .1523E-01 .1523E-01 .3560E-01 .5083E-01
.6020E+03 .3514E-01 .5044E-01 .1530E-01 .1530E-01 .3499E-01 .5029E-01
.6030E+03 .3586E-01 .5179E-01 .1593E-01 .1593E-01 .3571E-01 .5164E-01
.6040E+03 .3647E-01 .5287E-01 .1640E-01 .1640E-01 .3631E-01 .5271E-01
.6050E+03 .3642E-01 .5306E-01 .1664E-01 .1664E-01 .3626E-01 .5290E-01
.6060E+03 .3628E-01 .5317E-01 .1689E-01 .1689E-01 .3611E-01 .5300E-01
.6070E+03 .3656E-01 .5389E-01 .1733E-01 .1733E-01 .3639E-01 .5372E-01
.6080E+03 .3652E-01 .5409E-01 .1757E-01 .1757E-01 .3635E-01 .5392E-01
.6090E+03 .3632E-01 .5400E-01 .1768E-01 .1768E-01 .3615E-01 .5383E-01
.6100E+03 .3625E-01 .5403E-01 .1777E-01 .1777E-01 .3608E-01 .5385E-01
.6110E+03 .3616E-01 .5404E-01 .1788E-01 .1788E-01 .3598E-01 .5387E-01
.6120E+03 .3679E-01 .5507E-01 .1828E-01 .1828E-01 .3661E-01 .5489E-01
.6130E+03 .3635E-01 .5449E-01 .1814E-01 .1814E-01 .3617E-01 .5431E-01
.6140E+03 .3531E-01 .5310E-01 .1778E-01 .1778E-01 .3514E-01 .5292E-01
.6150E+03 .3668E-01 .5536E-01 .1868E-01 .1868E-01 .3649E-01 .5517E-01
.6160E+03 .3577E-01 .5413E-01 .1837E-01 .1837E-01 .3558E-01 .5395E-01
.6170E+03 .3536E-01 .5362E-01 .1827E-01 .1827E-01 .3517E-01 .5344E-01
.6180E+03 .3673E-01 .5579E-01 .1906E-01 .1906E-01 .3654E-01 .5560E-01
.6190E+03 .3693E-01 .5616E-01 .1923E-01 .1923E-01 .3673E-01 .5596E-01
.6200E+03 .3694E-01 .5612E-01 .1918E-01 .1918E-01 .3674E-01 .5592E-01
.6210E+03 .3709E-01 .5609E-01 .1900E-01 .1900E-01 .3689E-01 .5588E-01
.6220E+03 .3571E-01 .5318E-01 .1748E-01 .1748E-01 .3551E-01 .5298E-01
.6230E+03 .3540E-01 .5199E-01 .1659E-01 .1659E-01 .3520E-01 .5179E-01
.6240E+03 .3529E-01 .5228E-01 .1699E-01 .1699E-01 .3509E-01 .5208E-01
.6250E+03 .3507E-01 .5253E-01 .1746E-01 .1746E-01 .3487E-01 .5233E-01
.6260E+03 .3500E-01 .5241E-01 .1741E-01 .1741E-01 .3479E-01 .5221E-01
.6270E+03 .3585E-01 .5291E-01 .1706E-01 .1706E-01 .3564E-01 .5270E-01
.6280E+03 .3351E-01 .4455E-01 .1104E-01 .1104E-01 .3331E-01 .4435E-01
.6290E+03 .3496E-01 .4985E-01 .1489E-01 .1489E-01 .3475E-01 .4964E-01
.6300E+03 .3463E-01 .4952E-01 .1489E-01 .1489E-01 .3442E-01 .4931E-01
.6310E+03 .3538E-01 .5265E-01 .1727E-01 .1727E-01 .3517E-01 .5244E-01
