Wvlgth Difuse_horizn_irradiance Global_horizn_irradiance Direct_horizn_irradiance Direct_tilted_irradiance Difuse_tilted_irradiance Global_tilted_irradiance
.3980E+03 .3655E-01 .3668E-01 .1334E-03 .1334E-03 .3655E-01 .3668E-01
.3990E+03 .4577E-01 .4594E-01 .1770E-03 .1770E-03 .4577E-01 .4594E-01
.4000E+03 .4759E-01 .4778E-01 .1927E-03 .1927E-03 .4759E-01 .4778E-01
.4010E+03 .4930E-01 .4951E-01 .2113E-03 .2113E-03 .4930E-01 .4951E-01
.4020E+03 .5116E-01 .5139E-01 .2315E-03 .2315E-03 .5116E-01 .5139E-01
.4030E+03 .4918E-01 .4942E-01 .2345E-03 .2345E-03 .4918E-01 .4942E-01
.4040E+03 .4989E-01 .5014E-01 .2493E-03 .2493E-03 .4989E-01 .5014E-01
.4050E+03 .4858E-01 .4884E-01 .2541E-03 .2541E-03 .4858E-01 .4884E-01
.4060E+03 .4731E-01 .4757E-01 .2607E-03 .2607E-03 .4731E-01 .4757E-01
.4070E+03 .4638E-01 .4665E-01 .2691E-03 .2691E-03 .4638E-01 .4665E-01
.4080E+03 .4831E-01 .4860E-01 .2918E-03 .2918E-03 .4831E-01 .4860E-01
.4090E+03 .5150E-01 .5182E-01 .3258E-03 .3258E-03 .5150E-01 .5182E-01
.4100E+03 .4382E-01 .4411E-01 .2903E-03 .2903E-03 .4382E-01 .4411E-01
.4110E+03 .4899E-01 .4933E-01 .3398E-03 .3398E-03 .4899E-01 .4933E-01
.4120E+03 .5201E-01 .5239E-01 .3787E-03 .3787E-03 .5201E-01 .5239E-01
.4130E+03 .4983E-01 .5021E-01 .3762E-03 .3762E-03 .4983E-01 .5021E-01
.4140E+03 .4923E-01 .4961E-01 .3893E-03 .3893E-03 .4923E-01 .4961E-01
.4150E+03 .5086E-01 .5128E-01 .4210E-03 .4210E-03 .5086E-01 .5128E-01
.4160E+03 .5229E-01 .5275E-01 .4538E-03 .4538E-03 .5229E-01 .5275E-01
.4170E+03 .5091E-01 .5137E-01 .4598E-03 .4598E-03 .5091E-01 .5137E-01
.4180E+03 .4863E-01 .4909E-01 .4572E-03 .4572E-03 .4863E-01 .4909E-01
.4190E+03 .5057E-01 .5106E-01 .4949E-03 .4949E-03 .5057E-01 .5106E-01
.4200E+03 .4628E-01 .4675E-01 .4705E-03 .4705E-03 .4628E-01 .4675E-01
.4210E+03 .5247E-01 .5303E-01 .5558E-03 .5558E-03 .5247E-01 .5303E-01
.4220E+03 .5166E-01 .5222E-01 .5690E-03 .5690E-03 .5166E-01 .5222E-01
.4230E+03 .4990E-01 .5047E-01 .5722E-03 .5722E-03 .4990E-01 .5047E-01
.4240E+03 .4951E-01 .5010E-01 .5890E-03 .5890E-03 .4951E-01 .5010E-01
.4250E+03 .5094E-01 .5157E-01 .6316E-03 .6316E-03 .5094E-01 .5157E-01
.4260E+03 .4944E-01 .5008E-01 .6403E-03 .6403E-03 .4944E-01 .5008E-01
.4270E+03 .4772E-01 .4836E-01 .6392E-03 .6392E-03 .4772E-01 .4836E-01
.4280E+03 .4816E-01 .4883E-01 .6659E-03 .6659E-03 .4816E-01 .4883E-01
.4290E+03 .4458E-01 .4522E-01 .6432E-03 .6432E-03 .4458E-01 .4522E-01
.4300E+03 .3552E-01 .3605E-01 .5311E-03 .5311E-03 .3552E-01 .3605E-01
.4310E+03 .3218E-01 .3268E-01 .4955E-03 .4955E-03 .3218E-01 .3268E-01
.4320E+03 .5343E-01 .5429E-01 .8578E-03 .8578E-03 .5343E-01 .5429E-01
.4330E+03 .4963E-01 .5045E-01 .8254E-03 .8254E-03 .4963E-01 .5045E-01
.4340E+03 .4579E-01 .4658E-01 .7846E-03 .7846E-03 .4579E-01 .4658E-01
.4350E+03 .5019E-01 .5107E-01 .8840E-03 .8840E-03 .5019E-01 .5107E-01
.4360E+03 .5500E-01 .5601E-01 .1007E-02 .1007E-02 .5500E-01 .5601E-01
.4370E+03 .5606E-01 .5712E-01 .1068E-02 .1068E-02 .5606E-01 .5712E-01
.4380E+03 .4907E-01 .5004E-01 .9697E-03 .9697E-03 .4907E-01 .5004E-01
.4390E+03 .4704E-01 .4799E-01 .9473E-03 .9473E-03 .4704E-01 .4799E-01
.4400E+03 .5377E-01 .5490E-01 .1124E-02 .1124E-02 .5377E-01 .5490E-01
.4410E+03 .5288E-01 .5403E-01 .1150E-02 .1150E-02 .5288E-01 .5403E-01
.4420E+03 .5644E-01 .5770E-01 .1261E-02 .1261E-02 .5644E-01 .5770E-01
.4430E+03 .5705E-01 .5834E-01 .1284E-02 .1284E-02 .5705E-01 .5834E-01
.4440E+03 .5566E-01 .5697E-01 .1307E-02 .1307E-02 .5566E-01 .5697E-01
.4450E+03 .5778E-01 .5916E-01 .1380E-02 .1380E-02 .5778E-01 .5916E-01
.4460E+03 .5185E-01 .5313E-01 .1281E-02 .1281E-02 .5185E-01 .5313E-01
.4470E+03 .5899E-01 .6051E-01 .1521E-02 .1521E-02 .5899E-01 .6051E-01
.4480E+03 .5957E-01 .6114E-01 .1569E-02 .1569E-02 .5957E-01 .6114E-01
.4490E+03 .5929E-01 .6092E-01 .1632E-02 .1632E-02 .5929E-01 .6092E-01
.4500E+03 .6131E-01 .6305E-01 .1746E-02 .1746E-02 .6131E-01 .6305E-01
.4510E+03 .6347E-01 .6533E-01 .1859E-02 .1859E-02 .6347E-01 .6533E-01
.4520E+03 .6073E-01 .6256E-01 .1827E-02 .1827E-02 .6073E-01 .6256E-01
.4530E+03 .5605E-01 .5778E-01 .1732E-02 .1732E-02 .5605E-01 .5778E-01
.4540E+03 .6008E-01 .6199E-01 .1915E-02 .1915E-02 .6008E-01 .6199E-01
.4550E+03 .5948E-01 .6142E-01 .1945E-02 .1945E-02 .5948E-01 .6142E-01
.4560E+03 .6127E-01 .6333E-01 .2062E-02 .2062E-02 .6127E-01 .6333E-01
.4570E+03 .6152E-01 .6365E-01 .2130E-02 .2130E-02 .6152E-01 .6365E-01
.4580E+03 .5991E-01 .6203E-01 .2120E-02 .2120E-02 .5991E-01 .6203E-01
.4590E+03 .5913E-01 .6129E-01 .2158E-02 .2158E-02 .5913E-01 .6129E-01
.4600E+03 .5846E-01 .6065E-01 .2186E-02 .2186E-02 .5846E-01 .6065E-01
.4610E+03 .6031E-01 .6262E-01 .2317E-02 .2317E-02 .6031E-01 .6262E-01
.4620E+03 .6080E-01 .6321E-01 .2404E-02 .2404E-02 .6080E-01 .6321E-01
.4630E+03 .6104E-01 .6349E-01 .2452E-02 .2452E-02 .6104E-01 .6349E-01
.4640E+03 .5931E-01 .6175E-01 .2446E-02 .2446E-02 .5931E-01 .6175E-01
.4650E+03 .5868E-01 .6117E-01 .2488E-02 .2488E-02 .5868E-01 .6117E-01
.4660E+03 .5994E-01 .6254E-01 .2608E-02 .2608E-02 .5994E-01 .6254E-01
.4670E+03 .5714E-01 .5967E-01 .2523E-02 .2523E-02 .5714E-01 .5967E-01
.4680E+03 .5942E-01 .6210E-01 .2685E-02 .2685E-02 .5942E-01 .6210E-01
.4690E+03 .5943E-01 .6218E-01 .2744E-02 .2744E-02 .5943E-01 .6218E-01
.4700E+03 .5696E-01 .5962E-01 .2663E-02 .2663E-02 .5696E-01 .5962E-01
.4710E+03 .5786E-01 .6063E-01 .2768E-02 .2768E-02 .5786E-01 .6063E-01
.4720E+03 .6081E-01 .6377E-01 .2952E-02 .2952E-02 .6081E-01 .6377E-01
.4730E+03 .5839E-01 .6127E-01 .2878E-02 .2878E-02 .5839E-01 .6127E-01
.4740E+03 .5893E-01 .6186E-01 .2937E-02 .2937E-02 .5893E-01 .6186E-01
.4750E+03 .6062E-01 .6367E-01 .3046E-02 .3046E-02 .6062E-01 .6367E-01
.4760E+03 .5821E-01 .6114E-01 .2935E-02 .2935E-02 .5821E-01 .6114E-01
.4770E+03 .5819E-01 .6116E-01 .2974E-02 .2974E-02 .5819E-01 .6116E-01
.4780E+03 .5968E-01 .6284E-01 .3155E-02 .3155E-02 .5968E-01 .6284E-01
.4790E+03 .5811E-01 .6131E-01 .3202E-02 .3202E-02 .5811E-01 .6131E-01
.4800E+03 .5867E-01 .6203E-01 .3368E-02 .3368E-02 .5867E-01 .6203E-01
.4810E+03 .5833E-01 .6182E-01 .3489E-02 .3489E-02 .5833E-01 .6182E-01
.4820E+03 .5837E-01 .6198E-01 .3616E-02 .3616E-02 .5837E-01 .6198E-01
.4830E+03 .5763E-01 .6132E-01 .3681E-02 .3681E-02 .5763E-01 .6132E-01
.4840E+03 .5662E-01 .6030E-01 .3685E-02 .3685E-02 .5662E-01 .6030E-01
.4850E+03 .5654E-01 .6027E-01 .3729E-02 .3729E-02 .5654E-01 .6027E-01
.4860E+03 .4595E-01 .4904E-01 .3095E-02 .3095E-02 .4595E-01 .4904E-01
.4870E+03 .5149E-01 .5504E-01 .3548E-02 .3548E-02 .5149E-01 .5504E-01
.4880E+03 .5562E-01 .5952E-01 .3894E-02 .3894E-02 .5562E-01 .5952E-01
.4890E+03 .5221E-01 .5592E-01 .3708E-02 .3708E-02 .5221E-01 .5592E-01
.4900E+03 .5813E-01 .6237E-01 .4243E-02 .4243E-02 .5813E-01 .6237E-01
.4910E+03 .5568E-01 .5985E-01 .4171E-02 .4171E-02 .5568E-01 .5985E-01
.4920E+03 .5295E-01 .5700E-01 .4044E-02 .4044E-02 .5295E-01 .5700E-01
.4930E+03 .5654E-01 .6094E-01 .4394E-02 .4394E-02 .5654E-01 .6094E-01
.4940E+03 .5511E-01 .5946E-01 .4354E-02 .4354E-02 .5511E-01 .5946E-01
.4950E+03 .5838E-01 .6308E-01 .4695E-02 .4695E-02 .5838E-01 .6308E-01
.4960E+03 .5531E-01 .5984E-01 .4524E-02 .4524E-02 .5531E-01 .5984E-01
.4970E+03 .5595E-01 .6063E-01 .4673E-02 .4673E-02 .5595E-01 .6063E-01
.4980E+03 .5404E-01 .5866E-01 .4615E-02 .4615E-02 .5404E-01 .5866E-01
.4990E+03 .5359E-01 .5826E-01 .4671E-02 .4671E-02 .5359E-01 .5826E-01
.5000E+03 .5294E-01 .5764E-01 .4691E-02 .4691E-02 .5294E-01 .5764E-01
.5010E+03 .5086E-01 .5544E-01 .4579E-02 .4579E-02 .5086E-01 .5544E-01
.5020E+03 .5026E-01 .5477E-01 .4514E-02 .4514E-02 .5026E-01 .5477E-01
.5030E+03 .5201E-01 .5665E-01 .4646E-02 .4646E-02 .5201E-01 .5665E-01
.5040E+03 .4759E-01 .5147E-01 .3883E-02 .3883E-02 .4759E-01 .5147E-01
.5050E+03 .5134E-01 .5609E-01 .4747E-02 .4747E-02 .5134E-01 .5609E-01
.5060E+03 .5318E-01 .5813E-01 .4944E-02 .4944E-02 .5318E-01 .5813E-01
.5070E+03 .5082E-01 .5558E-01 .4763E-02 .4763E-02 .5082E-01 .5558E-01
.5080E+03 .4966E-01 .5447E-01 .4802E-02 .4802E-02 .4966E-01 .5447E-01
.5090E+03 .5219E-01 .5738E-01 .5188E-02 .5188E-02 .5219E-01 .5738E-01
.5100E+03 .5092E-01 .5612E-01 .5200E-02 .5200E-02 .5092E-01 .5612E-01
.5110E+03 .5192E-01 .5740E-01 .5479E-02 .5479E-02 .5192E-01 .5740E-01
.5120E+03 .5321E-01 .5897E-01 .5766E-02 .5766E-02 .5321E-01 .5897E-01
.5130E+03 .4983E-01 .5535E-01 .5520E-02 .5520E-02 .4983E-01 .5535E-01
.5140E+03 .4858E-01 .5408E-01 .5509E-02 .5509E-02 .4858E-01 .5408E-01
.5150E+03 .4976E-01 .5550E-01 .5743E-02 .5743E-02 .4976E-01 .5550E-01
.5160E+03 .5001E-01 .5587E-01 .5862E-02 .5862E-02 .5001E-01 .5587E-01
.5170E+03 .4060E-01 .4545E-01 .4851E-02 .4851E-02 .4060E-01 .4545E-01
.5180E+03 .4627E-01 .5188E-01 .5611E-02 .5611E-02 .4627E-01 .5188E-01
.5190E+03 .4467E-01 .5017E-01 .5493E-02 .5493E-02 .4467E-01 .5017E-01
.5200E+03 .4856E-01 .5460E-01 .6048E-02 .6048E-02 .4856E-01 .5460E-01
.5210E+03 .4865E-01 .5481E-01 .6150E-02 .6150E-02 .4865E-01 .5481E-01
.5220E+03 .4944E-01 .5577E-01 .6338E-02 .6338E-02 .4944E-01 .5577E-01
.5230E+03 .4637E-01 .5240E-01 .6035E-02 .6035E-02 .4637E-01 .5240E-01
.5240E+03 .4945E-01 .5593E-01 .6484E-02 .6484E-02 .4945E-01 .5593E-01
.5250E+03 .4863E-01 .5506E-01 .6431E-02 .6431E-02 .4863E-01 .5506E-01
.5260E+03 .4693E-01 .5327E-01 .6344E-02 .6344E-02 .4693E-01 .5327E-01
.5270E+03 .4066E-01 .4619E-01 .5525E-02 .5525E-02 .4066E-01 .4618E-01
.5280E+03 .4617E-01 .5254E-01 .6376E-02 .6376E-02 .4616E-01 .5254E-01
.5290E+03 .4794E-01 .5462E-01 .6675E-02 .6675E-02 .4793E-01 .5461E-01
.5300E+03 .4576E-01 .5224E-01 .6472E-02 .6472E-02 .4575E-01 .5222E-01
.5310E+03 .4795E-01 .5484E-01 .6888E-02 .6888E-02 .4793E-01 .5482E-01
.5320E+03 .4684E-01 .5369E-01 .6841E-02 .6841E-02 .4683E-01 .5367E-01
.5330E+03 .4168E-01 .4785E-01 .6179E-02 .6179E-02 .4166E-01 .4784E-01
.5340E+03 .4453E-01 .5125E-01 .6714E-02 .6714E-02 .4451E-01 .5122E-01
.5350E+03 .4515E-01 .5207E-01 .6919E-02 .6919E-02 .4512E-01 .5204E-01
.5360E+03 .4702E-01 .5433E-01 .7310E-02 .7310E-02 .4699E-01 .5430E-01
.5370E+03 .4344E-01 .5031E-01 .6868E-02 .6868E-02 .4341E-01 .5028E-01
.5380E+03 .4550E-01 .5280E-01 .7292E-02 .7292E-02 .4547E-01 .5276E-01
.5390E+03 .4422E-01 .5140E-01 .7181E-02 .7181E-02 .4418E-01 .5136E-01
.5400E+03 .4246E-01 .4936E-01 .6896E-02 .6896E-02 .4242E-01 .4932E-01
.5410E+03 .4048E-01 .4688E-01 .6401E-02 .6401E-02 .4044E-01 .4684E-01
.5420E+03 .4380E-01 .5080E-01 .7009E-02 .7009E-02 .4375E-01 .5076E-01
.5430E+03 .4298E-01 .5024E-01 .7260E-02 .7260E-02 .4293E-01 .5019E-01
.5440E+03 .4415E-01 .5149E-01 .7340E-02 .7340E-02 .4410E-01 .5144E-01
.5450E+03 .4300E-01 .5031E-01 .7310E-02 .7310E-02 .4295E-01 .5026E-01
.5460E+03 .4230E-01 .4935E-01 .7049E-02 .7049E-02 .4224E-01 .4929E-01
.5470E+03 .4280E-01 .5021E-01 .7416E-02 .7416E-02 .4274E-01 .5015E-01
.5480E+03 .4148E-01 .4888E-01 .7401E-02 .7401E-02 .4142E-01 .4883E-01
.5490E+03 .4267E-01 .5046E-01 .7788E-02 .7788E-02 .4260E-01 .5039E-01
.5500E+03 .4218E-01 .5001E-01 .7831E-02 .7831E-02 .4212E-01 .4995E-01
.5510E+03 .4200E-01 .4995E-01 .7952E-02 .7952E-02 .4193E-01 .4988E-01
.5520E+03 .4272E-01 .5094E-01 .8218E-02 .8218E-02 .4264E-01 .5086E-01
.5530E+03 .4134E-01 .4938E-01 .8038E-02 .8038E-02 .4126E-01 .4930E-01
.5540E+03 .4196E-01 .5022E-01 .8261E-02 .8261E-02 .4188E-01 .5014E-01
.5550E+03 .4198E-01 .5032E-01 .8339E-02 .8339E-02 .4190E-01 .5023E-01
.5560E+03 .4104E-01 .4928E-01 .8235E-02 .8235E-02 .4096E-01 .4919E-01
.5570E+03 .3979E-01 .4786E-01 .8065E-02 .8065E-02 .3971E-01 .4778E-01
.5580E+03 .4035E-01 .4859E-01 .8240E-02 .8240E-02 .4027E-01 .4851E-01
.5590E+03 .3788E-01 .4567E-01 .7794E-02 .7794E-02 .3780E-01 .4559E-01
.5600E+03 .3826E-01 .4624E-01 .7975E-02 .7975E-02 .3817E-01 .4615E-01
.5610E+03 .4018E-01 .4865E-01 .8472E-02 .8472E-02 .4009E-01 .4856E-01
.5620E+03 .3795E-01 .4602E-01 .8067E-02 .8067E-02 .3786E-01 .4593E-01
.5630E+03 .3910E-01 .4745E-01 .8355E-02 .8355E-02 .3900E-01 .4735E-01
.5640E+03 .3809E-01 .4628E-01 .8181E-02 .8181E-02 .3800E-01 .4618E-01
.5650E+03 .3811E-01 .4633E-01 .8224E-02 .8224E-02 .3801E-01 .4623E-01
.5660E+03 .3584E-01 .4360E-01 .7754E-02 .7754E-02 .3575E-01 .4350E-01
.5670E+03 .3797E-01 .4616E-01 .8186E-02 .8186E-02 .3787E-01 .4605E-01
.5680E+03 .3728E-01 .4497E-01 .7685E-02 .7685E-02 .3718E-01 .4486E-01
.5690E+03 .3581E-01 .4259E-01 .6786E-02 .6786E-02 .3570E-01 .4249E-01
.5700E+03 .3583E-01 .4289E-01 .7061E-02 .7061E-02 .3572E-01 .4278E-01
.5710E+03 .3470E-01 .4193E-01 .7233E-02 .7233E-02 .3459E-01 .4183E-01
.5720E+03 .3628E-01 .4347E-01 .7190E-02 .7190E-02 .3616E-01 .4335E-01
.5730E+03 .3633E-01 .4358E-01 .7250E-02 .7250E-02 .3621E-01 .4346E-01
.5740E+03 .3607E-01 .4326E-01 .7191E-02 .7191E-02 .3595E-01 .4314E-01
.5750E+03 .3517E-01 .4209E-01 .6921E-02 .6921E-02 .3505E-01 .4197E-01
.5760E+03 .3489E-01 .4181E-01 .6921E-02 .6921E-02 .3477E-01 .4169E-01
.5770E+03 .3580E-01 .4298E-01 .7185E-02 .7185E-02 .3567E-01 .4286E-01
.5780E+03 .3478E-01 .4203E-01 .7250E-02 .7250E-02 .3466E-01 .4191E-01
.5790E+03 .3535E-01 .4307E-01 .7713E-02 .7713E-02 .3523E-01 .4294E-01
.5800E+03 .3600E-01 .4429E-01 .8283E-02 .8283E-02 .3587E-01 .4415E-01
.5810E+03 .3623E-01 .4493E-01 .8699E-02 .8699E-02 .3609E-01 .4479E-01
.5820E+03 .3682E-01 .4596E-01 .9145E-02 .9145E-02 .3667E-01 .4582E-01
.5830E+03 .3721E-01 .4675E-01 .9539E-02 .9539E-02 .3706E-01 .4660E-01
.5840E+03 .3710E-01 .4678E-01 .9683E-02 .9683E-02 .3695E-01 .4663E-01
.5850E+03 .3677E-01 .4649E-01 .9725E-02 .9725E-02 .3662E-01 .4634E-01
.5860E+03 .3577E-01 .4519E-01 .9419E-02 .9419E-02 .3562E-01 .4504E-01
.5870E+03 .3634E-01 .4548E-01 .9147E-02 .9147E-02 .3618E-01 .4533E-01
.5880E+03 .3478E-01 .4235E-01 .7574E-02 .7574E-02 .3463E-01 .4220E-01
.5890E+03 .2908E-01 .3440E-01 .5318E-02 .5318E-02 .2895E-01 .3427E-01
.5900E+03 .3086E-01 .3640E-01 .5547E-02 .5547E-02 .3072E-01 .3626E-01
.5910E+03 .3334E-01 .3996E-01 .6623E-02 .6623E-02 .3319E-01 .3981E-01
.5920E+03 .3226E-01 .3871E-01 .6444E-02 .6444E-02 .3211E-01 .3856E-01
.5930E+03 .3298E-01 .4055E-01 .7571E-02 .7571E-02 .3283E-01 .4040E-01
.5940E+03 .3247E-01 .3986E-01 .7394E-02 .7394E-02 .3231E-01 .3971E-01
.5950E+03 .3152E-01 .3835E-01 .6824E-02 .6824E-02 .3137E-01 .3819E-01
.5960E+03 .3302E-01 .4120E-01 .8177E-02 .8177E-02 .3286E-01 .4104E-01
.5970E+03 .3281E-01 .4098E-01 .8170E-02 .8170E-02 .3265E-01 .4082E-01
.5980E+03 .3236E-01 .4068E-01 .8320E-02 .8320E-02 .3220E-01 .4052E-01
.5990E+03 .3229E-01 .4101E-01 .8720E-02 .8720E-02 .3213E-01 .4085E-01
.6000E+03 .3268E-01 .4212E-01 .9435E-02 .9435E-02 .3251E-01 .4195E-01
.6010E+03 .3236E-01 .4227E-01 .9911E-02 .9911E-02 .3219E-01 .4210E-01
.6020E+03 .3184E-01 .4184E-01 .1000E-01 .1000E-01 .3167E-01 .4167E-01
.6030E+03 .3251E-01 .4294E-01 .1043E-01 .1043E-01 .3233E-01 .4276E-01
.6040E+03 .3307E-01 .4383E-01 .1076E-01 .1076E-01 .3288E-01 .4364E-01
.6050E+03 .3304E-01 .4398E-01 .1094E-01 .1094E-01 .3285E-01 .4379E-01
.6060E+03 .3292E-01 .4405E-01 .1113E-01 .1113E-01 .3273E-01 .4386E-01
.6070E+03 .3318E-01 .4463E-01 .1145E-01 .1145E-01 .3299E-01 .4444E-01
.6080E+03 .3316E-01 .4479E-01 .1163E-01 .1163E-01 .3296E-01 .4459E-01
.6090E+03 .3300E-01 .4471E-01 .1171E-01 .1171E-01 .3280E-01 .4451E-01
.6100E+03 .3295E-01 .4474E-01 .1179E-01 .1179E-01 .3275E-01 .4454E-01
.6110E+03 .3287E-01 .4475E-01 .1188E-01 .1188E-01 .3267E-01 .4455E-01
.6120E+03 .3346E-01 .4561E-01 .1216E-01 .1216E-01 .3325E-01 .4540E-01
.6130E+03 .3307E-01 .4514E-01 .1208E-01 .1208E-01 .3286E-01 .4494E-01
.6140E+03 .3214E-01 .4399E-01 .1185E-01 .1185E-01 .3194E-01 .4379E-01
.6150E+03 .3340E-01 .4586E-01 .1246E-01 .1246E-01 .3318E-01 .4564E-01
.6160E+03 .3258E-01 .4485E-01 .1227E-01 .1227E-01 .3236E-01 .4463E-01
.6170E+03 .3221E-01 .4443E-01 .1221E-01 .1221E-01 .3200E-01 .4421E-01
.6180E+03 .3348E-01 .4623E-01 .1275E-01 .1275E-01 .3326E-01 .4601E-01
.6190E+03 .3367E-01 .4654E-01 .1287E-01 .1287E-01 .3344E-01 .4631E-01
.6200E+03 .3369E-01 .4653E-01 .1284E-01 .1284E-01 .3346E-01 .4630E-01
.6210E+03 .3384E-01 .4654E-01 .1270E-01 .1270E-01 .3360E-01 .4630E-01
.6220E+03 .3259E-01 .4422E-01 .1163E-01 .1163E-01 .3236E-01 .4399E-01
.6230E+03 .3232E-01 .4332E-01 .1100E-01 .1100E-01 .3209E-01 .4309E-01
.6240E+03 .3223E-01 .4352E-01 .1129E-01 .1129E-01 .3199E-01 .4329E-01
.6250E+03 .3204E-01 .4367E-01 .1163E-01 .1163E-01 .3181E-01 .4344E-01
.6260E+03 .3198E-01 .4358E-01 .1159E-01 .1159E-01 .3175E-01 .4334E-01
.6270E+03 .3277E-01 .4406E-01 .1128E-01 .1128E-01 .3253E-01 .4381E-01
.6280E+03 .3065E-01 .3757E-01 .6926E-02 .6926E-02 .3041E-01 .3734E-01
.6290E+03 .3198E-01 .4167E-01 .9690E-02 .9690E-02 .3174E-01 .4143E-01
.6300E+03 .3169E-01 .4139E-01 .9695E-02 .9695E-02 .3145E-01 .4114E-01
.6310E+03 .3239E-01 .4382E-01 .1143E-01 .1143E-01 .3214E-01 .4357E-01
