Wvlgth Difuse_horizn_irradiance Global_horizn_irradiance Direct_horizn_irradiance Direct_tilted_irradiance Difuse_tilted_irradiance Global_tilted_irradiance
.3730E+03 .5688E-01 .5936E-01 .2480E-02 .2480E-02 .5688E-01 .5936E-01
.3740E+03 .5101E-01 .5332E-01 .2307E-02 .2307E-02 .5101E-01 .5332E-01
.3750E+03 .5390E-01 .5642E-01 .2525E-02 .2525E-02 .5390E-01 .5642E-01
.3760E+03 .6156E-01 .6453E-01 .2976E-02 .2976E-02 .6156E-01 .6453E-01
.3770E+03 .6481E-01 .6805E-01 .3239E-02 .3239E-02 .6481E-01 .6805E-01
.3780E+03 .7770E-01 .8171E-01 .4006E-02 .4006E-02 .7770E-01 .8171E-01
.3790E+03 .6737E-01 .7095E-01 .3574E-02 .3574E-02 .6737E-01 .7095E-01
.3800E+03 .6332E-01 .6678E-01 .3456E-02 .3456E-02 .6332E-01 .6678E-01
.3810E+03 .6889E-01 .7279E-01 .3901E-02 .3901E-02 .6889E-01 .7279E-01
.3820E+03 .5282E-01 .5593E-01 .3104E-02 .3104E-02 .5282E-01 .5593E-01
.3830E+03 .4089E-01 .4338E-01 .2491E-02 .2491E-02 .4089E-01 .4338E-01
.3840E+03 .4570E-01 .4857E-01 .2874E-02 .2874E-02 .4570E-01 .4857E-01
.3850E+03 .6025E-01 .6417E-01 .3912E-02 .3912E-02 .6025E-01 .6417E-01
.3860E+03 .5544E-01 .5916E-01 .3720E-02 .3720E-02 .5544E-01 .5916E-01
.3870E+03 .5804E-01 .6205E-01 .4018E-02 .4018E-02 .5804E-01 .6205E-01
.3880E+03 .5652E-01 .6055E-01 .4030E-02 .4030E-02 .5652E-01 .6055E-01
.3890E+03 .6080E-01 .6527E-01 .4467E-02 .4467E-02 .6080E-01 .6527E-01
.3900E+03 .7055E-01 .7589E-01 .5340E-02 .5340E-02 .7055E-01 .7589E-01
.3910E+03 .7521E-01 .8107E-01 .5861E-02 .5861E-02 .7521E-01 .8107E-01
.3920E+03 .7007E-01 .7568E-01 .5608E-02 .5608E-02 .7007E-01 .7568E-01
.3930E+03 .4221E-01 .4569E-01 .3483E-02 .3483E-02 .4221E-01 .4569E-01
.3940E+03 .4351E-01 .4720E-01 .3693E-02 .3693E-02 .4351E-01 .4720E-01
.3950E+03 .7074E-01 .7691E-01 .6168E-02 .6168E-02 .7074E-01 .7691E-01
.3960E+03 .6611E-01 .7202E-01 .5912E-02 .5912E-02 .6611E-01 .7202E-01
.3970E+03 .3717E-01 .4060E-01 .3424E-02 .3424E-02 .3717E-01 .4060E-01
.3980E+03 .7419E-01 .8118E-01 .6994E-02 .6994E-02 .7419E-01 .8118E-01
.3990E+03 .9287E-01 .1019E+00 .9011E-02 .9011E-02 .9287E-01 .1019E+00
.4000E+03 .9653E-01 .1061E+00 .9580E-02 .9580E-02 .9653E-01 .1061E+00
.4010E+03 .9843E-01 .1087E+00 .1022E-01 .1022E-01 .9843E-01 .1087E+00
.4020E+03 .1021E+00 .1130E+00 .1090E-01 .1090E-01 .1021E+00 .1130E+00
.4030E+03 .9817E-01 .1089E+00 .1075E-01 .1075E-01 .9817E-01 .1089E+00
.4040E+03 .9955E-01 .1107E+00 .1116E-01 .1116E-01 .9955E-01 .1107E+00
.4050E+03 .9690E-01 .1080E+00 .1111E-01 .1111E-01 .9690E-01 .1080E+00
.4060E+03 .9433E-01 .1054E+00 .1110E-01 .1110E-01 .9433E-01 .1054E+00
.4070E+03 .9244E-01 .1036E+00 .1117E-01 .1117E-01 .9244E-01 .1036E+00
.4080E+03 .9627E-01 .1081E+00 .1186E-01 .1186E-01 .9627E-01 .1081E+00
.4090E+03 .1026E+00 .1155E+00 .1293E-01 .1293E-01 .1026E+00 .1155E+00
.4100E+03 .8725E-01 .9851E-01 .1126E-01 .1126E-01 .8725E-01 .9851E-01
.4110E+03 .9748E-01 .1104E+00 .1287E-01 .1287E-01 .9748E-01 .1104E+00
.4120E+03 .1034E+00 .1174E+00 .1400E-01 .1400E-01 .1034E+00 .1174E+00
.4130E+03 .9903E-01 .1127E+00 .1364E-01 .1364E-01 .9903E-01 .1127E+00
.4140E+03 .9776E-01 .1115E+00 .1379E-01 .1379E-01 .9776E-01 .1115E+00
.4150E+03 .1010E+00 .1155E+00 .1457E-01 .1457E-01 .1010E+00 .1155E+00
.4160E+03 .1037E+00 .1191E+00 .1534E-01 .1534E-01 .1037E+00 .1191E+00
.4170E+03 .1009E+00 .1162E+00 .1523E-01 .1523E-01 .1009E+00 .1162E+00
.4180E+03 .9633E-01 .1112E+00 .1483E-01 .1483E-01 .9633E-01 .1112E+00
.4190E+03 .1001E+00 .1158E+00 .1573E-01 .1573E-01 .1001E+00 .1158E+00
.4200E+03 .9151E-01 .1062E+00 .1466E-01 .1466E-01 .9151E-01 .1062E+00
.4210E+03 .1037E+00 .1206E+00 .1696E-01 .1696E-01 .1037E+00 .1206E+00
.4220E+03 .1020E+00 .1190E+00 .1703E-01 .1703E-01 .1020E+00 .1190E+00
.4230E+03 .9846E-01 .1152E+00 .1679E-01 .1679E-01 .9846E-01 .1152E+00
.4240E+03 .9761E-01 .1146E+00 .1696E-01 .1696E-01 .9761E-01 .1146E+00
.4250E+03 .1003E+00 .1182E+00 .1782E-01 .1782E-01 .1003E+00 .1182E+00
.4260E+03 .9729E-01 .1150E+00 .1767E-01 .1767E-01 .9729E-01 .1150E+00
.4270E+03 .9381E-01 .1111E+00 .1733E-01 .1733E-01 .9381E-01 .1111E+00
.4280E+03 .9455E-01 .1123E+00 .1775E-01 .1775E-01 .9455E-01 .1123E+00
.4290E+03 .8741E-01 .1042E+00 .1678E-01 .1678E-01 .8741E-01 .1042E+00
.4300E+03 .6957E-01 .8317E-01 .1360E-01 .1360E-01 .6957E-01 .8317E-01
.4310E+03 .6297E-01 .7547E-01 .1250E-01 .1250E-01 .6297E-01 .7547E-01
.4320E+03 .1044E+00 .1256E+00 .2120E-01 .2120E-01 .1044E+00 .1256E+00
.4330E+03 .9689E-01 .1169E+00 .2004E-01 .2004E-01 .9689E-01 .1169E+00
.4340E+03 .8929E-01 .1080E+00 .1876E-01 .1876E-01 .8929E-01 .1080E+00
.4350E+03 .9773E-01 .1186E+00 .2082E-01 .2082E-01 .9773E-01 .1186E+00
.4360E+03 .1070E+00 .1302E+00 .2327E-01 .2327E-01 .1070E+00 .1302E+00
.4370E+03 .1089E+00 .1331E+00 .2419E-01 .2419E-01 .1089E+00 .1331E+00
.4380E+03 .9521E-01 .1168E+00 .2157E-01 .2157E-01 .9521E-01 .1168E+00
.4390E+03 .9118E-01 .1121E+00 .2087E-01 .2087E-01 .9118E-01 .1121E+00
.4400E+03 .1041E+00 .1285E+00 .2433E-01 .2433E-01 .1041E+00 .1285E+00
.4410E+03 .1023E+00 .1267E+00 .2443E-01 .2443E-01 .1023E+00 .1267E+00
.4420E+03 .1091E+00 .1355E+00 .2646E-01 .2646E-01 .1091E+00 .1355E+00
.4430E+03 .1101E+00 .1370E+00 .2687E-01 .2687E-01 .1101E+00 .1370E+00
.4440E+03 .1072E+00 .1339E+00 .2672E-01 .2672E-01 .1072E+00 .1339E+00
.4450E+03 .1111E+00 .1390E+00 .2794E-01 .2794E-01 .1111E+00 .1390E+00
.4460E+03 .9952E-01 .1250E+00 .2550E-01 .2550E-01 .9952E-01 .1250E+00
.4470E+03 .1130E+00 .1426E+00 .2958E-01 .2958E-01 .1130E+00 .1426E+00
.4480E+03 .1140E+00 .1442E+00 .3016E-01 .3016E-01 .1140E+00 .1442E+00
.4490E+03 .1133E+00 .1440E+00 .3072E-01 .3072E-01 .1133E+00 .1440E+00
.4500E+03 .1170E+00 .1493E+00 .3232E-01 .3232E-01 .1170E+00 .1493E+00
.4510E+03 .1210E+00 .1549E+00 .3393E-01 .3393E-01 .1210E+00 .1549E+00
.4520E+03 .1156E+00 .1484E+00 .3288E-01 .3288E-01 .1156E+00 .1484E+00
.4530E+03 .1065E+00 .1372E+00 .3074E-01 .3074E-01 .1065E+00 .1372E+00
.4540E+03 .1139E+00 .1474E+00 .3345E-01 .3345E-01 .1139E+00 .1474E+00
.4550E+03 .1126E+00 .1462E+00 .3356E-01 .3356E-01 .1126E+00 .1462E+00
.4560E+03 .1159E+00 .1510E+00 .3509E-01 .3509E-01 .1159E+00 .1510E+00
.4570E+03 .1162E+00 .1520E+00 .3578E-01 .3578E-01 .1162E+00 .1520E+00
.4580E+03 .1131E+00 .1483E+00 .3526E-01 .3526E-01 .1131E+00 .1483E+00
.4590E+03 .1115E+00 .1469E+00 .3542E-01 .3542E-01 .1115E+00 .1469E+00
.4600E+03 .1101E+00 .1456E+00 .3550E-01 .3550E-01 .1101E+00 .1456E+00
.4610E+03 .1135E+00 .1506E+00 .3715E-01 .3715E-01 .1135E+00 .1506E+00
.4620E+03 .1142E+00 .1522E+00 .3800E-01 .3800E-01 .1142E+00 .1522E+00
.4630E+03 .1144E+00 .1528E+00 .3838E-01 .3838E-01 .1144E+00 .1528E+00
.4640E+03 .1109E+00 .1486E+00 .3773E-01 .3773E-01 .1109E+00 .1486E+00
.4650E+03 .1095E+00 .1473E+00 .3780E-01 .3780E-01 .1095E+00 .1473E+00
.4660E+03 .1116E+00 .1507E+00 .3909E-01 .3909E-01 .1116E+00 .1507E+00
.4670E+03 .1062E+00 .1438E+00 .3754E-01 .3754E-01 .1062E+00 .1438E+00
.4680E+03 .1103E+00 .1498E+00 .3954E-01 .3954E-01 .1103E+00 .1498E+00
.4690E+03 .1102E+00 .1502E+00 .4005E-01 .4005E-01 .1102E+00 .1502E+00
.4700E+03 .1054E+00 .1441E+00 .3868E-01 .3868E-01 .1054E+00 .1441E+00
.4710E+03 .1069E+00 .1467E+00 .3974E-01 .3974E-01 .1069E+00 .1467E+00
.4720E+03 .1122E+00 .1542E+00 .4206E-01 .4206E-01 .1122E+00 .1542E+00
.4730E+03 .1075E+00 .1482E+00 .4071E-01 .4071E-01 .1075E+00 .1482E+00
.4740E+03 .1083E+00 .1496E+00 .4130E-01 .4130E-01 .1083E+00 .1496E+00
.4750E+03 .1113E+00 .1541E+00 .4276E-01 .4276E-01 .1113E+00 .1541E+00
.4760E+03 .1068E+00 .1480E+00 .4128E-01 .4128E-01 .1068E+00 .1480E+00
.4770E+03 .1066E+00 .1483E+00 .4167E-01 .4167E-01 .1066E+00 .1483E+00
.4780E+03 .1093E+00 .1528E+00 .4355E-01 .4355E-01 .1093E+00 .1528E+00
.4790E+03 .1063E+00 .1497E+00 .4336E-01 .4336E-01 .1063E+00 .1497E+00
.4800E+03 .1073E+00 .1520E+00 .4474E-01 .4474E-01 .1073E+00 .1520E+00
.4810E+03 .1066E+00 .1520E+00 .4545E-01 .4545E-01 .1066E+00 .1520E+00
.4820E+03 .1065E+00 .1528E+00 .4630E-01 .4630E-01 .1065E+00 .1528E+00
.4830E+03 .1050E+00 .1514E+00 .4639E-01 .4639E-01 .1050E+00 .1514E+00
.4840E+03 .1029E+00 .1488E+00 .4595E-01 .4595E-01 .1029E+00 .1488E+00
.4850E+03 .1025E+00 .1486E+00 .4613E-01 .4613E-01 .1025E+00 .1486E+00
.4860E+03 .8307E-01 .1209E+00 .3781E-01 .3781E-01 .8307E-01 .1209E+00
.4870E+03 .9289E-01 .1357E+00 .4281E-01 .4281E-01 .9289E-01 .1357E+00
.4880E+03 .1002E+00 .1468E+00 .4661E-01 .4661E-01 .1002E+00 .1468E+00
.4890E+03 .9389E-01 .1380E+00 .4409E-01 .4409E-01 .9389E-01 .1380E+00
.4900E+03 .1044E+00 .1542E+00 .4982E-01 .4982E-01 .1044E+00 .1542E+00
.4910E+03 .9986E-01 .1483E+00 .4841E-01 .4841E-01 .9986E-01 .1483E+00
.4920E+03 .9482E-01 .1413E+00 .4650E-01 .4650E-01 .9482E-01 .1413E+00
.4930E+03 .1011E+00 .1512E+00 .5010E-01 .5010E-01 .1011E+00 .1512E+00
.4940E+03 .9833E-01 .1476E+00 .4922E-01 .4922E-01 .9833E-01 .1476E+00
.4950E+03 .1040E+00 .1566E+00 .5263E-01 .5263E-01 .1040E+00 .1566E+00
.4960E+03 .9840E-01 .1487E+00 .5034E-01 .5034E-01 .9840E-01 .1487E+00
.4970E+03 .9944E-01 .1510E+00 .5157E-01 .5157E-01 .9944E-01 .1510E+00
.4980E+03 .9598E-01 .1465E+00 .5051E-01 .5051E-01 .9598E-01 .1465E+00
.4990E+03 .9513E-01 .1459E+00 .5077E-01 .5077E-01 .9513E-01 .1459E+00
.5000E+03 .9394E-01 .1447E+00 .5076E-01 .5076E-01 .9394E-01 .1447E+00
.5010E+03 .9019E-01 .1395E+00 .4933E-01 .4933E-01 .9019E-01 .1395E+00
.5020E+03 .8910E-01 .1381E+00 .4896E-01 .4896E-01 .8910E-01 .1381E+00
.5030E+03 .9215E-01 .1429E+00 .5078E-01 .5078E-01 .9215E-01 .1429E+00
.5040E+03 .8424E-01 .1288E+00 .4460E-01 .4460E-01 .8424E-01 .1288E+00
.5050E+03 .9077E-01 .1419E+00 .5113E-01 .5113E-01 .9077E-01 .1419E+00
.5060E+03 .9386E-01 .1470E+00 .5310E-01 .5310E-01 .9386E-01 .1470E+00
.5070E+03 .8950E-01 .1404E+00 .5095E-01 .5095E-01 .8950E-01 .1404E+00
.5080E+03 .8727E-01 .1378E+00 .5054E-01 .5054E-01 .8727E-01 .1378E+00
.5090E+03 .9149E-01 .1453E+00 .5377E-01 .5377E-01 .9149E-01 .1453E+00
.5100E+03 .8907E-01 .1422E+00 .5309E-01 .5309E-01 .8907E-01 .1422E+00
.5110E+03 .9063E-01 .1456E+00 .5497E-01 .5497E-01 .9063E-01 .1456E+00
.5120E+03 .9272E-01 .1498E+00 .5707E-01 .5707E-01 .9272E-01 .1498E+00
.5130E+03 .8671E-01 .1408E+00 .5409E-01 .5409E-01 .8671E-01 .1408E+00
.5140E+03 .8443E-01 .1378E+00 .5341E-01 .5341E-01 .8443E-01 .1378E+00
.5150E+03 .8637E-01 .1417E+00 .5528E-01 .5528E-01 .8637E-01 .1417E+00
.5160E+03 .8669E-01 .1428E+00 .5607E-01 .5607E-01 .8669E-01 .1428E+00
.5170E+03 .7028E-01 .1163E+00 .4601E-01 .4601E-01 .7028E-01 .1163E+00
.5180E+03 .7998E-01 .1329E+00 .5288E-01 .5288E-01 .7998E-01 .1329E+00
.5190E+03 .7712E-01 .1286E+00 .5146E-01 .5146E-01 .7712E-01 .1286E+00
.5200E+03 .8372E-01 .1401E+00 .5638E-01 .5638E-01 .8372E-01 .1401E+00
.5210E+03 .8380E-01 .1408E+00 .5702E-01 .5702E-01 .8380E-01 .1408E+00
.5220E+03 .8507E-01 .1436E+00 .5849E-01 .5849E-01 .8507E-01 .1436E+00
.5230E+03 .7970E-01 .1351E+00 .5538E-01 .5538E-01 .7970E-01 .1351E+00
.5240E+03 .8495E-01 .1445E+00 .5952E-01 .5952E-01 .8495E-01 .1445E+00
.5250E+03 .8351E-01 .1425E+00 .5899E-01 .5899E-01 .8351E-01 .1425E+00
.5260E+03 .8054E-01 .1382E+00 .5769E-01 .5769E-01 .8054E-01 .1382E+00
.5270E+03 .6977E-01 .1201E+00 .5033E-01 .5033E-01 .6977E-01 .1201E+00
.5280E+03 .7918E-01 .1369E+00 .5777E-01 .5777E-01 .7918E-01 .1369E+00
.5290E+03 .8213E-01 .1425E+00 .6042E-01 .6042E-01 .8213E-01 .1426E+00
.5300E+03 .7830E-01 .1366E+00 .5829E-01 .5829E-01 .7830E-01 .1366E+00
.5310E+03 .8194E-01 .1436E+00 .6171E-01 .6171E-01 .8194E-01 .1436E+00
.5320E+03 .7993E-01 .1408E+00 .6089E-01 .6089E-01 .7993E-01 .1408E+00
.5330E+03 .7098E-01 .1256E+00 .5465E-01 .5465E-01 .7099E-01 .1256E+00
.5340E+03 .7570E-01 .1346E+00 .5892E-01 .5892E-01 .7570E-01 .1346E+00
.5350E+03 .7658E-01 .1368E+00 .6022E-01 .6022E-01 .7659E-01 .1368E+00
.5360E+03 .7958E-01 .1427E+00 .6316E-01 .6316E-01 .7959E-01 .1427E+00
.5370E+03 .7338E-01 .1322E+00 .5885E-01 .5885E-01 .7338E-01 .1322E+00
.5380E+03 .7671E-01 .1388E+00 .6212E-01 .6212E-01 .7671E-01 .1388E+00
.5390E+03 .7441E-01 .1353E+00 .6086E-01 .6086E-01 .7442E-01 .1353E+00
.5400E+03 .7134E-01 .1300E+00 .5862E-01 .5862E-01 .7135E-01 .1300E+00
.5410E+03 .6791E-01 .1234E+00 .5544E-01 .5544E-01 .6792E-01 .1234E+00
.5420E+03 .7338E-01 .1338E+00 .6040E-01 .6040E-01 .7339E-01 .1338E+00
.5430E+03 .7191E-01 .1328E+00 .6090E-01 .6090E-01 .7192E-01 .1328E+00
.5440E+03 .7376E-01 .1360E+00 .6228E-01 .6228E-01 .7377E-01 .1361E+00
.5450E+03 .7174E-01 .1332E+00 .6143E-01 .6143E-01 .7175E-01 .1332E+00
.5460E+03 .7046E-01 .1304E+00 .5997E-01 .5997E-01 .7047E-01 .1304E+00
.5470E+03 .7118E-01 .1330E+00 .6186E-01 .6186E-01 .7119E-01 .1331E+00
.5480E+03 .6888E-01 .1297E+00 .6080E-01 .6080E-01 .6889E-01 .1297E+00
.5490E+03 .7073E-01 .1340E+00 .6330E-01 .6330E-01 .7074E-01 .1340E+00
.5500E+03 .6981E-01 .1330E+00 .6320E-01 .6320E-01 .6983E-01 .1330E+00
.5510E+03 .6940E-01 .1330E+00 .6360E-01 .6360E-01 .6941E-01 .1330E+00
.5520E+03 .7047E-01 .1357E+00 .6526E-01 .6526E-01 .7049E-01 .1357E+00
.5530E+03 .6809E-01 .1317E+00 .6357E-01 .6357E-01 .6811E-01 .1317E+00
.5540E+03 .6902E-01 .1340E+00 .6502E-01 .6502E-01 .6903E-01 .1341E+00
.5550E+03 .6896E-01 .1344E+00 .6545E-01 .6545E-01 .6897E-01 .1344E+00
.5560E+03 .6733E-01 .1318E+00 .6444E-01 .6444E-01 .6735E-01 .1318E+00
.5570E+03 .6521E-01 .1282E+00 .6294E-01 .6294E-01 .6523E-01 .1282E+00
.5580E+03 .6607E-01 .1303E+00 .6425E-01 .6425E-01 .6608E-01 .1303E+00
.5590E+03 .6196E-01 .1227E+00 .6073E-01 .6073E-01 .6198E-01 .1227E+00
.5600E+03 .6254E-01 .1245E+00 .6195E-01 .6195E-01 .6255E-01 .1245E+00
.5610E+03 .6562E-01 .1313E+00 .6565E-01 .6565E-01 .6563E-01 .1313E+00
.5620E+03 .6193E-01 .1244E+00 .6247E-01 .6247E-01 .6195E-01 .1244E+00
.5630E+03 .6374E-01 .1285E+00 .6474E-01 .6474E-01 .6376E-01 .1285E+00
.5640E+03 .6203E-01 .1254E+00 .6340E-01 .6340E-01 .6205E-01 .1255E+00
.5650E+03 .6199E-01 .1257E+00 .6375E-01 .6375E-01 .6201E-01 .1258E+00
.5660E+03 .5823E-01 .1184E+00 .6020E-01 .6020E-01 .5825E-01 .1184E+00
.5670E+03 .6162E-01 .1255E+00 .6387E-01 .6387E-01 .6164E-01 .1255E+00
.5680E+03 .6043E-01 .1221E+00 .6171E-01 .6171E-01 .6045E-01 .1222E+00
.5690E+03 .5797E-01 .1148E+00 .5687E-01 .5687E-01 .5799E-01 .1149E+00
.5700E+03 .5793E-01 .1162E+00 .5823E-01 .5823E-01 .5795E-01 .1162E+00
.5710E+03 .5604E-01 .1142E+00 .5816E-01 .5816E-01 .5606E-01 .1142E+00
.5720E+03 .5851E-01 .1180E+00 .5946E-01 .5946E-01 .5854E-01 .1180E+00
.5730E+03 .5851E-01 .1184E+00 .5985E-01 .5985E-01 .5854E-01 .1184E+00
.5740E+03 .5800E-01 .1176E+00 .5955E-01 .5955E-01 .5802E-01 .1176E+00
.5750E+03 .5646E-01 .1143E+00 .5781E-01 .5781E-01 .5648E-01 .1143E+00
.5760E+03 .5591E-01 .1136E+00 .5765E-01 .5765E-01 .5593E-01 .1136E+00
.5770E+03 .5724E-01 .1167E+00 .5950E-01 .5950E-01 .5727E-01 .1168E+00
.5780E+03 .5550E-01 .1143E+00 .5876E-01 .5876E-01 .5553E-01 .1143E+00
.5790E+03 .5630E-01 .1172E+00 .6091E-01 .6091E-01 .5633E-01 .1172E+00
.5800E+03 .5722E-01 .1207E+00 .6349E-01 .6349E-01 .5724E-01 .1207E+00
.5810E+03 .5746E-01 .1225E+00 .6507E-01 .6507E-01 .5748E-01 .1226E+00
.5820E+03 .5827E-01 .1254E+00 .6716E-01 .6716E-01 .5830E-01 .1255E+00
.5830E+03 .5877E-01 .1276E+00 .6887E-01 .6887E-01 .5880E-01 .1277E+00
.5840E+03 .5850E-01 .1278E+00 .6927E-01 .6927E-01 .5852E-01 .1278E+00
.5850E+03 .5786E-01 .1270E+00 .6910E-01 .6910E-01 .5789E-01 .1270E+00
.5860E+03 .5620E-01 .1233E+00 .6708E-01 .6708E-01 .5623E-01 .1233E+00
.5870E+03 .5699E-01 .1238E+00 .6681E-01 .6681E-01 .5702E-01 .1238E+00
.5880E+03 .5447E-01 .1139E+00 .5942E-01 .5942E-01 .5450E-01 .1139E+00
.5890E+03 .4547E-01 .9038E-01 .4491E-01 .4491E-01 .4549E-01 .9040E-01
.5900E+03 .4818E-01 .9590E-01 .4772E-01 .4772E-01 .4821E-01 .9592E-01
.5910E+03 .5200E-01 .1066E+00 .5459E-01 .5459E-01 .5203E-01 .1066E+00
.5920E+03 .5026E-01 .1029E+00 .5268E-01 .5268E-01 .5029E-01 .1030E+00
.5930E+03 .5134E-01 .1088E+00 .5742E-01 .5742E-01 .5137E-01 .1088E+00
.5940E+03 .5050E-01 .1074E+00 .5694E-01 .5694E-01 .5053E-01 .1075E+00
.5950E+03 .4899E-01 .1016E+00 .5259E-01 .5259E-01 .4902E-01 .1016E+00
.5960E+03 .5128E-01 .1120E+00 .6073E-01 .6073E-01 .5131E-01 .1120E+00
.5970E+03 .5092E-01 .1110E+00 .6012E-01 .6012E-01 .5095E-01 .1111E+00
.5980E+03 .5018E-01 .1114E+00 .6123E-01 .6123E-01 .5021E-01 .1114E+00
.5990E+03 .5003E-01 .1128E+00 .6280E-01 .6280E-01 .5006E-01 .1129E+00
.6000E+03 .5058E-01 .1166E+00 .6601E-01 .6601E-01 .5061E-01 .1166E+00
.6010E+03 .5002E-01 .1174E+00 .6738E-01 .6738E-01 .5005E-01 .1174E+00
.6020E+03 .4913E-01 .1161E+00 .6700E-01 .6700E-01 .4916E-01 .1162E+00
.6030E+03 .5010E-01 .1193E+00 .6919E-01 .6919E-01 .5013E-01 .1193E+00
.6040E+03 .5090E-01 .1217E+00 .7081E-01 .7081E-01 .5093E-01 .1217E+00
.6050E+03 .5077E-01 .1221E+00 .7130E-01 .7130E-01 .5081E-01 .1221E+00
.6060E+03 .5051E-01 .1223E+00 .7178E-01 .7178E-01 .5054E-01 .1223E+00
.6070E+03 .5083E-01 .1239E+00 .7305E-01 .7305E-01 .5086E-01 .1239E+00
.6080E+03 .5070E-01 .1242E+00 .7353E-01 .7353E-01 .5073E-01 .1243E+00
.6090E+03 .5036E-01 .1239E+00 .7353E-01 .7353E-01 .5039E-01 .1239E+00
.6100E+03 .5019E-01 .1238E+00 .7361E-01 .7361E-01 .5023E-01 .1238E+00
.6110E+03 .4998E-01 .1237E+00 .7371E-01 .7371E-01 .5002E-01 .1237E+00
.6120E+03 .5078E-01 .1259E+00 .7510E-01 .7510E-01 .5081E-01 .1259E+00
.6130E+03 .5010E-01 .1244E+00 .7430E-01 .7430E-01 .5013E-01 .1244E+00
.6140E+03 .4860E-01 .1211E+00 .7249E-01 .7249E-01 .4864E-01 .1211E+00
.6150E+03 .5041E-01 .1261E+00 .7571E-01 .7571E-01 .5045E-01 .1262E+00
.6160E+03 .4909E-01 .1232E+00 .7414E-01 .7414E-01 .4913E-01 .1233E+00
.6170E+03 .4847E-01 .1220E+00 .7350E-01 .7350E-01 .4851E-01 .1220E+00
.6180E+03 .5029E-01 .1268E+00 .7651E-01 .7651E-01 .5033E-01 .1268E+00
.6190E+03 .5050E-01 .1276E+00 .7706E-01 .7706E-01 .5054E-01 .1276E+00
.6200E+03 .5046E-01 .1274E+00 .7695E-01 .7695E-01 .5050E-01 .1275E+00
.6210E+03 .5061E-01 .1272E+00 .7662E-01 .7662E-01 .5065E-01 .1273E+00
.6220E+03 .4867E-01 .1205E+00 .7179E-01 .7179E-01 .4871E-01 .1205E+00
.6230E+03 .4820E-01 .1176E+00 .6935E-01 .6935E-01 .4824E-01 .1176E+00
.6240E+03 .4800E-01 .1183E+00 .7030E-01 .7030E-01 .4804E-01 .1183E+00
.6250E+03 .4766E-01 .1190E+00 .7133E-01 .7133E-01 .4770E-01 .1190E+00
.6260E+03 .4751E-01 .1188E+00 .7126E-01 .7126E-01 .4755E-01 .1188E+00
.6270E+03 .4861E-01 .1200E+00 .7141E-01 .7141E-01 .4865E-01 .1201E+00
.6280E+03 .4539E-01 .1007E+00 .5530E-01 .5530E-01 .4543E-01 .1007E+00
.6290E+03 .4730E-01 .1130E+00 .6574E-01 .6574E-01 .4735E-01 .1131E+00
.6300E+03 .4681E-01 .1123E+00 .6554E-01 .6554E-01 .4685E-01 .1124E+00
.6310E+03 .4777E-01 .1194E+00 .7162E-01 .7162E-01 .4781E-01 .1194E+00
