Wvlgth Difuse_horizn_irradiance Global_horizn_irradiance Direct_horizn_irradiance Direct_tilted_irradiance Difuse_tilted_irradiance Global_tilted_irradiance
.3880E+03 .4502E-01 .4611E-01 .1090E-02 .1090E-02 .4502E-01 .4611E-01
.3890E+03 .4846E-01 .4968E-01 .1219E-02 .1219E-02 .4846E-01 .4968E-01
.3900E+03 .5626E-01 .5773E-01 .1472E-02 .1472E-02 .5626E-01 .5773E-01
.3910E+03 .6002E-01 .6165E-01 .1630E-02 .1630E-02 .6002E-01 .6165E-01
.3920E+03 .5595E-01 .5752E-01 .1574E-02 .1574E-02 .5595E-01 .5752E-01
.3930E+03 .3372E-01 .3471E-01 .9867E-03 .9867E-03 .3372E-01 .3471E-01
.3940E+03 .3479E-01 .3584E-01 .1055E-02 .1055E-02 .3479E-01 .3584E-01
.3950E+03 .5660E-01 .5837E-01 .1778E-02 .1778E-02 .5660E-01 .5837E-01
.3960E+03 .5293E-01 .5465E-01 .1718E-02 .1718E-02 .5293E-01 .5465E-01
.3970E+03 .2978E-01 .3079E-01 .1005E-02 .1005E-02 .2978E-01 .3079E-01
.3980E+03 .5948E-01 .6155E-01 .2067E-02 .2067E-02 .5948E-01 .6155E-01
.3990E+03 .7451E-01 .7720E-01 .2688E-02 .2688E-02 .7451E-01 .7720E-01
.4000E+03 .7750E-01 .8038E-01 .2878E-02 .2878E-02 .7750E-01 .8038E-01
.4010E+03 .7932E-01 .8242E-01 .3097E-02 .3097E-02 .7932E-01 .8242E-01
.4020E+03 .8236E-01 .8569E-01 .3331E-02 .3331E-02 .8236E-01 .8569E-01
.4030E+03 .7921E-01 .8252E-01 .3314E-02 .3314E-02 .7921E-01 .8252E-01
.4040E+03 .8038E-01 .8384E-01 .3464E-02 .3464E-02 .8038E-01 .8384E-01
.4050E+03 .7830E-01 .8177E-01 .3473E-02 .3473E-02 .7830E-01 .8177E-01
.4060E+03 .7627E-01 .7977E-01 .3500E-02 .3500E-02 .7627E-01 .7977E-01
.4070E+03 .7480E-01 .7835E-01 .3550E-02 .3550E-02 .7480E-01 .7835E-01
.4080E+03 .7795E-01 .8174E-01 .3794E-02 .3794E-02 .7795E-01 .8174E-01
.4090E+03 .8311E-01 .8728E-01 .4167E-02 .4167E-02 .8311E-01 .8728E-01
.4100E+03 .7074E-01 .7440E-01 .3654E-02 .3654E-02 .7074E-01 .7440E-01
.4110E+03 .7910E-01 .8331E-01 .4209E-02 .4209E-02 .7910E-01 .8331E-01
.4120E+03 .8399E-01 .8861E-01 .4612E-02 .4612E-02 .8399E-01 .8861E-01
.4130E+03 .8048E-01 .8500E-01 .4520E-02 .4520E-02 .8048E-01 .8500E-01
.4140E+03 .7951E-01 .8411E-01 .4602E-02 .4602E-02 .7951E-01 .8411E-01
.4150E+03 .8217E-01 .8706E-01 .4899E-02 .4899E-02 .8217E-01 .8706E-01
.4160E+03 .8449E-01 .8969E-01 .5196E-02 .5196E-02 .8449E-01 .8969E-01
.4170E+03 .8226E-01 .8745E-01 .5191E-02 .5191E-02 .8226E-01 .8745E-01
.4180E+03 .7858E-01 .8367E-01 .5089E-02 .5089E-02 .7858E-01 .8367E-01
.4190E+03 .8170E-01 .8713E-01 .5430E-02 .5430E-02 .8170E-01 .8713E-01
.4200E+03 .7476E-01 .7985E-01 .5092E-02 .5092E-02 .7476E-01 .7985E-01
.4210E+03 .8477E-01 .9070E-01 .5930E-02 .5930E-02 .8477E-01 .9070E-01
.4220E+03 .8345E-01 .8944E-01 .5989E-02 .5989E-02 .8345E-01 .8944E-01
.4230E+03 .8062E-01 .8656E-01 .5941E-02 .5941E-02 .8062E-01 .8656E-01
.4240E+03 .7998E-01 .8602E-01 .6037E-02 .6037E-02 .7998E-01 .8602E-01
.4250E+03 .8228E-01 .8866E-01 .6382E-02 .6382E-02 .8228E-01 .8866E-01
.4260E+03 .7984E-01 .8621E-01 .6374E-02 .6374E-02 .7984E-01 .8621E-01
.4270E+03 .7705E-01 .8333E-01 .6286E-02 .6286E-02 .7705E-01 .8333E-01
.4280E+03 .7773E-01 .8420E-01 .6471E-02 .6471E-02 .7773E-01 .8420E-01
.4290E+03 .7192E-01 .7808E-01 .6159E-02 .6159E-02 .7192E-01 .7808E-01
.4300E+03 .5729E-01 .6231E-01 .5022E-02 .5022E-02 .5729E-01 .6231E-01
.4310E+03 .5189E-01 .5652E-01 .4635E-02 .4635E-02 .5189E-01 .5652E-01
.4320E+03 .8612E-01 .9403E-01 .7913E-02 .7913E-02 .8612E-01 .9403E-01
.4330E+03 .7996E-01 .8748E-01 .7522E-02 .7522E-02 .7996E-01 .8748E-01
.4340E+03 .7375E-01 .8083E-01 .7073E-02 .7073E-02 .7375E-01 .8083E-01
.4350E+03 .8079E-01 .8868E-01 .7886E-02 .7886E-02 .8079E-01 .8868E-01
.4360E+03 .8850E-01 .9737E-01 .8867E-02 .8867E-02 .8850E-01 .9737E-01
.4370E+03 .9015E-01 .9943E-01 .9276E-02 .9276E-02 .9015E-01 .9943E-01
.4380E+03 .7889E-01 .8721E-01 .8320E-02 .8320E-02 .7889E-01 .8721E-01
.4390E+03 .7560E-01 .8367E-01 .8070E-02 .8070E-02 .7560E-01 .8367E-01
.4400E+03 .8639E-01 .9585E-01 .9460E-02 .9460E-02 .8639E-01 .9585E-01
.4410E+03 .8493E-01 .9448E-01 .9556E-02 .9556E-02 .8493E-01 .9448E-01
.4420E+03 .9060E-01 .1010E+00 .1039E-01 .1039E-01 .9060E-01 .1010E+00
.4430E+03 .9153E-01 .1021E+00 .1056E-01 .1056E-01 .9153E-01 .1021E+00
.4440E+03 .8923E-01 .9980E-01 .1058E-01 .1058E-01 .8923E-01 .9980E-01
.4450E+03 .9254E-01 .1036E+00 .1109E-01 .1109E-01 .9254E-01 .1036E+00
.4460E+03 .8298E-01 .9316E-01 .1018E-01 .1018E-01 .8298E-01 .9316E-01
.4470E+03 .9433E-01 .1062E+00 .1189E-01 .1189E-01 .9433E-01 .1062E+00
.4480E+03 .9520E-01 .1074E+00 .1216E-01 .1216E-01 .9520E-01 .1074E+00
.4490E+03 .9470E-01 .1072E+00 .1247E-01 .1247E-01 .9470E-01 .1072E+00
.4500E+03 .9786E-01 .1111E+00 .1319E-01 .1319E-01 .9786E-01 .1111E+00
.4510E+03 .1012E+00 .1152E+00 .1391E-01 .1391E-01 .1012E+00 .1152E+00
.4520E+03 .9679E-01 .1103E+00 .1354E-01 .1354E-01 .9679E-01 .1103E+00
.4530E+03 .8925E-01 .1020E+00 .1271E-01 .1271E-01 .8925E-01 .1020E+00
.4540E+03 .9558E-01 .1095E+00 .1390E-01 .1390E-01 .9558E-01 .1095E+00
.4550E+03 .9456E-01 .1086E+00 .1400E-01 .1400E-01 .9456E-01 .1086E+00
.4560E+03 .9734E-01 .1120E+00 .1470E-01 .1470E-01 .9734E-01 .1120E+00
.4570E+03 .9769E-01 .1127E+00 .1505E-01 .1505E-01 .9769E-01 .1127E+00
.4580E+03 .9508E-01 .1100E+00 .1487E-01 .1487E-01 .9508E-01 .1100E+00
.4590E+03 .9381E-01 .1088E+00 .1500E-01 .1500E-01 .9381E-01 .1088E+00
.4600E+03 .9270E-01 .1078E+00 .1508E-01 .1508E-01 .9270E-01 .1078E+00
.4610E+03 .9557E-01 .1114E+00 .1585E-01 .1585E-01 .9557E-01 .1114E+00
.4620E+03 .9626E-01 .1125E+00 .1628E-01 .1628E-01 .9626E-01 .1125E+00
.4630E+03 .9652E-01 .1130E+00 .1649E-01 .1649E-01 .9652E-01 .1130E+00
.4640E+03 .9366E-01 .1099E+00 .1629E-01 .1629E-01 .9366E-01 .1099E+00
.4650E+03 .9256E-01 .1090E+00 .1640E-01 .1640E-01 .9256E-01 .1090E+00
.4660E+03 .9443E-01 .1115E+00 .1703E-01 .1703E-01 .9443E-01 .1115E+00
.4670E+03 .8994E-01 .1063E+00 .1639E-01 .1639E-01 .8994E-01 .1063E+00
.4680E+03 .9345E-01 .1108E+00 .1732E-01 .1732E-01 .9345E-01 .1108E+00
.4690E+03 .9341E-01 .1110E+00 .1759E-01 .1759E-01 .9341E-01 .1110E+00
.4700E+03 .8944E-01 .1065E+00 .1701E-01 .1701E-01 .8944E-01 .1065E+00
.4710E+03 .9076E-01 .1083E+00 .1754E-01 .1754E-01 .9076E-01 .1083E+00
.4720E+03 .9529E-01 .1139E+00 .1861E-01 .1861E-01 .9529E-01 .1139E+00
.4730E+03 .9141E-01 .1095E+00 .1805E-01 .1805E-01 .9141E-01 .1095E+00
.4740E+03 .9215E-01 .1105E+00 .1834E-01 .1834E-01 .9215E-01 .1105E+00
.4750E+03 .9473E-01 .1137E+00 .1900E-01 .1900E-01 .9473E-01 .1137E+00
.4760E+03 .9090E-01 .1092E+00 .1833E-01 .1833E-01 .9090E-01 .1092E+00
.4770E+03 .9082E-01 .1093E+00 .1852E-01 .1852E-01 .9082E-01 .1093E+00
.4780E+03 .9311E-01 .1126E+00 .1945E-01 .1945E-01 .9311E-01 .1126E+00
.4790E+03 .9062E-01 .1101E+00 .1947E-01 .1947E-01 .9062E-01 .1101E+00
.4800E+03 .9145E-01 .1117E+00 .2021E-01 .2021E-01 .9145E-01 .1117E+00
.4810E+03 .9087E-01 .1115E+00 .2065E-01 .2065E-01 .9087E-01 .1115E+00
.4820E+03 .9085E-01 .1120E+00 .2115E-01 .2115E-01 .9085E-01 .1120E+00
.4830E+03 .8960E-01 .1109E+00 .2130E-01 .2130E-01 .8960E-01 .1109E+00
.4840E+03 .8790E-01 .1091E+00 .2117E-01 .2117E-01 .8790E-01 .1091E+00
.4850E+03 .8765E-01 .1090E+00 .2130E-01 .2130E-01 .8765E-01 .1090E+00
.4860E+03 .7112E-01 .8865E-01 .1753E-01 .1753E-01 .7112E-01 .8865E-01
.4870E+03 .7960E-01 .9952E-01 .1993E-01 .1993E-01 .7960E-01 .9952E-01
.4880E+03 .8589E-01 .1076E+00 .2174E-01 .2174E-01 .8589E-01 .1076E+00
.4890E+03 .8055E-01 .1012E+00 .2061E-01 .2061E-01 .8055E-01 .1012E+00
.4900E+03 .8960E-01 .1130E+00 .2338E-01 .2338E-01 .8960E-01 .1130E+00
.4910E+03 .8575E-01 .1086E+00 .2280E-01 .2280E-01 .8575E-01 .1086E+00
.4920E+03 .8147E-01 .1034E+00 .2196E-01 .2196E-01 .8147E-01 .1034E+00
.4930E+03 .8690E-01 .1106E+00 .2372E-01 .2372E-01 .8690E-01 .1106E+00
.4940E+03 .8460E-01 .1080E+00 .2337E-01 .2337E-01 .8460E-01 .1080E+00
.4950E+03 .8953E-01 .1146E+00 .2505E-01 .2505E-01 .8953E-01 .1146E+00
.4960E+03 .8475E-01 .1088E+00 .2401E-01 .2401E-01 .8475E-01 .1088E+00
.4970E+03 .8567E-01 .1103E+00 .2466E-01 .2466E-01 .8567E-01 .1103E+00
.4980E+03 .8270E-01 .1069E+00 .2421E-01 .2421E-01 .8270E-01 .1069E+00
.4990E+03 .8197E-01 .1064E+00 .2439E-01 .2439E-01 .8197E-01 .1064E+00
.5000E+03 .8095E-01 .1054E+00 .2441E-01 .2441E-01 .8095E-01 .1054E+00
.5010E+03 .7773E-01 .1015E+00 .2375E-01 .2375E-01 .7773E-01 .1015E+00
.5020E+03 .7678E-01 .1003E+00 .2352E-01 .2352E-01 .7678E-01 .1003E+00
.5030E+03 .7941E-01 .1037E+00 .2434E-01 .2434E-01 .7941E-01 .1037E+00
.5040E+03 .7261E-01 .9362E-01 .2101E-01 .2101E-01 .7261E-01 .9362E-01
.5050E+03 .7828E-01 .1029E+00 .2460E-01 .2460E-01 .7828E-01 .1029E+00
.5060E+03 .8099E-01 .1065E+00 .2555E-01 .2555E-01 .8099E-01 .1065E+00
.5070E+03 .7728E-01 .1018E+00 .2455E-01 .2455E-01 .7728E-01 .1018E+00
.5080E+03 .7542E-01 .9990E-01 .2448E-01 .2448E-01 .7542E-01 .9990E-01
.5090E+03 .7914E-01 .1053E+00 .2618E-01 .2618E-01 .7914E-01 .1053E+00
.5100E+03 .7711E-01 .1031E+00 .2597E-01 .2597E-01 .7711E-01 .1031E+00
.5110E+03 .7851E-01 .1055E+00 .2704E-01 .2704E-01 .7851E-01 .1055E+00
.5120E+03 .8037E-01 .1086E+00 .2818E-01 .2818E-01 .8037E-01 .1086E+00
.5130E+03 .7519E-01 .1020E+00 .2679E-01 .2679E-01 .7519E-01 .1020E+00
.5140E+03 .7324E-01 .9978E-01 .2654E-01 .2654E-01 .7324E-01 .9978E-01
.5150E+03 .7495E-01 .1025E+00 .2753E-01 .2753E-01 .7495E-01 .1025E+00
.5160E+03 .7526E-01 .1032E+00 .2798E-01 .2798E-01 .7526E-01 .1032E+00
.5170E+03 .6104E-01 .8406E-01 .2302E-01 .2302E-01 .6104E-01 .8406E-01
.5180E+03 .6949E-01 .9599E-01 .2650E-01 .2650E-01 .6949E-01 .9599E-01
.5190E+03 .6703E-01 .9287E-01 .2583E-01 .2583E-01 .6703E-01 .9287E-01
.5200E+03 .7279E-01 .1011E+00 .2834E-01 .2834E-01 .7279E-01 .1011E+00
.5210E+03 .7288E-01 .1016E+00 .2871E-01 .2871E-01 .7288E-01 .1016E+00
.5220E+03 .7400E-01 .1035E+00 .2949E-01 .2949E-01 .7400E-01 .1035E+00
.5230E+03 .6934E-01 .9731E-01 .2797E-01 .2797E-01 .6934E-01 .9731E-01
.5240E+03 .7391E-01 .1040E+00 .3005E-01 .3005E-01 .7391E-01 .1040E+00
.5250E+03 .7265E-01 .1024E+00 .2978E-01 .2978E-01 .7265E-01 .1024E+00
.5260E+03 .7007E-01 .9926E-01 .2919E-01 .2919E-01 .7007E-01 .9926E-01
.5270E+03 .6069E-01 .8614E-01 .2545E-01 .2545E-01 .6068E-01 .8614E-01
.5280E+03 .6887E-01 .9812E-01 .2925E-01 .2925E-01 .6886E-01 .9811E-01
.5290E+03 .7148E-01 .1021E+00 .3060E-01 .3060E-01 .7147E-01 .1021E+00
.5300E+03 .6818E-01 .9774E-01 .2956E-01 .2956E-01 .6818E-01 .9774E-01
.5310E+03 .7139E-01 .1027E+00 .3134E-01 .3134E-01 .7139E-01 .1027E+00
.5320E+03 .6969E-01 .1007E+00 .3098E-01 .3098E-01 .6969E-01 .1007E+00
.5330E+03 .6195E-01 .8980E-01 .2786E-01 .2786E-01 .6194E-01 .8980E-01
.5340E+03 .6612E-01 .9623E-01 .3011E-01 .3011E-01 .6611E-01 .9622E-01
.5350E+03 .6696E-01 .9781E-01 .3085E-01 .3085E-01 .6695E-01 .9780E-01
.5360E+03 .6966E-01 .1021E+00 .3243E-01 .3243E-01 .6964E-01 .1021E+00
.5370E+03 .6429E-01 .9458E-01 .3029E-01 .3029E-01 .6428E-01 .9457E-01
.5380E+03 .6727E-01 .9930E-01 .3203E-01 .3203E-01 .6725E-01 .9929E-01
.5390E+03 .6531E-01 .9674E-01 .3143E-01 .3143E-01 .6529E-01 .9672E-01
.5400E+03 .6266E-01 .9291E-01 .3025E-01 .3025E-01 .6265E-01 .9290E-01
.5410E+03 .5969E-01 .8815E-01 .2845E-01 .2845E-01 .5968E-01 .8813E-01
.5420E+03 .6454E-01 .9557E-01 .3103E-01 .3103E-01 .6452E-01 .9555E-01
.5430E+03 .6329E-01 .9484E-01 .3155E-01 .3155E-01 .6327E-01 .9482E-01
.5440E+03 .6497E-01 .9711E-01 .3214E-01 .3214E-01 .6494E-01 .9709E-01
.5450E+03 .6323E-01 .9503E-01 .3180E-01 .3180E-01 .6321E-01 .9500E-01
.5460E+03 .6215E-01 .9306E-01 .3091E-01 .3091E-01 .6213E-01 .9304E-01
.5470E+03 .6284E-01 .9492E-01 .3208E-01 .3208E-01 .6281E-01 .9489E-01
.5480E+03 .6086E-01 .9253E-01 .3167E-01 .3167E-01 .6084E-01 .9250E-01
.5490E+03 .6255E-01 .9563E-01 .3308E-01 .3308E-01 .6252E-01 .9560E-01
.5500E+03 .6180E-01 .9490E-01 .3310E-01 .3310E-01 .6177E-01 .9487E-01
.5510E+03 .6149E-01 .9489E-01 .3340E-01 .3340E-01 .6146E-01 .9486E-01
.5520E+03 .6245E-01 .9679E-01 .3434E-01 .3434E-01 .6242E-01 .9676E-01
.5530E+03 .6036E-01 .9385E-01 .3349E-01 .3349E-01 .6033E-01 .9382E-01
.5540E+03 .6119E-01 .9549E-01 .3430E-01 .3430E-01 .6116E-01 .9546E-01
.5550E+03 .6114E-01 .9569E-01 .3455E-01 .3455E-01 .6111E-01 .9566E-01
.5560E+03 .5971E-01 .9375E-01 .3404E-01 .3404E-01 .5968E-01 .9372E-01
.5570E+03 .5784E-01 .9111E-01 .3327E-01 .3327E-01 .5780E-01 .9107E-01
.5580E+03 .5859E-01 .9255E-01 .3396E-01 .3396E-01 .5856E-01 .9252E-01
.5590E+03 .5495E-01 .8705E-01 .3210E-01 .3210E-01 .5492E-01 .8702E-01
.5600E+03 .5545E-01 .8823E-01 .3277E-01 .3277E-01 .5542E-01 .8819E-01
.5610E+03 .5818E-01 .9293E-01 .3475E-01 .3475E-01 .5814E-01 .9289E-01
.5620E+03 .5491E-01 .8798E-01 .3307E-01 .3307E-01 .5487E-01 .8794E-01
.5630E+03 .5651E-01 .9076E-01 .3425E-01 .3425E-01 .5647E-01 .9072E-01
.5640E+03 .5500E-01 .8854E-01 .3354E-01 .3354E-01 .5496E-01 .8850E-01
.5650E+03 .5497E-01 .8868E-01 .3372E-01 .3372E-01 .5493E-01 .8864E-01
.5660E+03 .5164E-01 .8346E-01 .3182E-01 .3182E-01 .5160E-01 .8342E-01
.5670E+03 .5465E-01 .8835E-01 .3370E-01 .3370E-01 .5461E-01 .8831E-01
.5680E+03 .5360E-01 .8589E-01 .3228E-01 .3228E-01 .5356E-01 .8584E-01
.5690E+03 .5142E-01 .8071E-01 .2929E-01 .2929E-01 .5138E-01 .8067E-01
.5700E+03 .5140E-01 .8156E-01 .3017E-01 .3017E-01 .5135E-01 .8152E-01
.5710E+03 .4973E-01 .8012E-01 .3040E-01 .3040E-01 .4968E-01 .8008E-01
.5720E+03 .5193E-01 .8270E-01 .3078E-01 .3078E-01 .5188E-01 .8266E-01
.5730E+03 .5194E-01 .8293E-01 .3099E-01 .3099E-01 .5189E-01 .8289E-01
.5740E+03 .5150E-01 .8232E-01 .3082E-01 .3082E-01 .5145E-01 .8227E-01
.5750E+03 .5015E-01 .7999E-01 .2984E-01 .2984E-01 .5010E-01 .7994E-01
.5760E+03 .4968E-01 .7947E-01 .2979E-01 .2979E-01 .4963E-01 .7942E-01
.5770E+03 .5089E-01 .8170E-01 .3081E-01 .3081E-01 .5084E-01 .8165E-01
.5780E+03 .4937E-01 .8000E-01 .3063E-01 .3063E-01 .4932E-01 .7995E-01
.5790E+03 .5011E-01 .8211E-01 .3200E-01 .3200E-01 .5006E-01 .8206E-01
.5800E+03 .5095E-01 .8462E-01 .3367E-01 .3367E-01 .5090E-01 .8456E-01
.5810E+03 .5119E-01 .8596E-01 .3477E-01 .3477E-01 .5114E-01 .8591E-01
.5820E+03 .5194E-01 .8804E-01 .3610E-01 .3610E-01 .5189E-01 .8798E-01
.5830E+03 .5242E-01 .8964E-01 .3722E-01 .3722E-01 .5236E-01 .8958E-01
.5840E+03 .5219E-01 .8974E-01 .3755E-01 .3755E-01 .5213E-01 .8968E-01
.5850E+03 .5165E-01 .8919E-01 .3754E-01 .3754E-01 .5159E-01 .8913E-01
.5860E+03 .5019E-01 .8659E-01 .3641E-01 .3641E-01 .5013E-01 .8654E-01
.5870E+03 .5091E-01 .8688E-01 .3597E-01 .3597E-01 .5085E-01 .8682E-01
.5880E+03 .4867E-01 .7985E-01 .3118E-01 .3118E-01 .4861E-01 .7979E-01
.5890E+03 .4064E-01 .6360E-01 .2297E-01 .2297E-01 .4059E-01 .6355E-01
.5900E+03 .4307E-01 .6736E-01 .2429E-01 .2429E-01 .4302E-01 .6731E-01
.5910E+03 .4649E-01 .7466E-01 .2816E-01 .2816E-01 .4643E-01 .7460E-01
.5920E+03 .4494E-01 .7221E-01 .2727E-01 .2727E-01 .4488E-01 .7216E-01
.5930E+03 .4591E-01 .7620E-01 .3030E-01 .3030E-01 .4584E-01 .7614E-01
.5940E+03 .4515E-01 .7524E-01 .3009E-01 .3009E-01 .4509E-01 .7518E-01
.5950E+03 .4380E-01 .7118E-01 .2739E-01 .2739E-01 .4374E-01 .7112E-01
.5960E+03 .4584E-01 .7821E-01 .3236E-01 .3236E-01 .4578E-01 .7814E-01
.5970E+03 .4551E-01 .7753E-01 .3201E-01 .3201E-01 .4545E-01 .7746E-01
.5980E+03 .4485E-01 .7761E-01 .3276E-01 .3276E-01 .4478E-01 .7755E-01
.5990E+03 .4471E-01 .7855E-01 .3383E-01 .3383E-01 .4465E-01 .7848E-01
.6000E+03 .4521E-01 .8115E-01 .3595E-01 .3595E-01 .4514E-01 .8109E-01
.6010E+03 .4471E-01 .8175E-01 .3704E-01 .3704E-01 .4464E-01 .8168E-01
.6020E+03 .4392E-01 .8090E-01 .3698E-01 .3698E-01 .4386E-01 .8083E-01
.6030E+03 .4480E-01 .8312E-01 .3832E-01 .3832E-01 .4473E-01 .8305E-01
.6040E+03 .4554E-01 .8484E-01 .3930E-01 .3930E-01 .4547E-01 .8477E-01
.6050E+03 .4545E-01 .8514E-01 .3969E-01 .3969E-01 .4538E-01 .8507E-01
.6060E+03 .4523E-01 .8534E-01 .4010E-01 .4010E-01 .4516E-01 .8526E-01
.6070E+03 .4555E-01 .8652E-01 .4097E-01 .4097E-01 .4547E-01 .8644E-01
.6080E+03 .4546E-01 .8683E-01 .4137E-01 .4137E-01 .4539E-01 .8676E-01
.6090E+03 .4518E-01 .8666E-01 .4147E-01 .4147E-01 .4511E-01 .8658E-01
.6100E+03 .4506E-01 .8665E-01 .4159E-01 .4159E-01 .4499E-01 .8657E-01
.6110E+03 .4491E-01 .8664E-01 .4174E-01 .4174E-01 .4483E-01 .8656E-01
.6120E+03 .4565E-01 .8823E-01 .4258E-01 .4258E-01 .4557E-01 .8815E-01
.6130E+03 .4507E-01 .8725E-01 .4218E-01 .4218E-01 .4499E-01 .8717E-01
.6140E+03 .4375E-01 .8499E-01 .4124E-01 .4124E-01 .4367E-01 .8491E-01
.6150E+03 .4541E-01 .8859E-01 .4317E-01 .4317E-01 .4533E-01 .8850E-01
.6160E+03 .4425E-01 .8661E-01 .4236E-01 .4236E-01 .4417E-01 .8653E-01
.6170E+03 .4371E-01 .8576E-01 .4205E-01 .4205E-01 .4363E-01 .8568E-01
.6180E+03 .4538E-01 .8919E-01 .4381E-01 .4381E-01 .4529E-01 .8911E-01
.6190E+03 .4559E-01 .8975E-01 .4416E-01 .4416E-01 .4550E-01 .8967E-01
.6200E+03 .4557E-01 .8965E-01 .4408E-01 .4408E-01 .4549E-01 .8957E-01
.6210E+03 .4573E-01 .8951E-01 .4378E-01 .4378E-01 .4564E-01 .8942E-01
.6220E+03 .4400E-01 .8467E-01 .4067E-01 .4067E-01 .4391E-01 .8458E-01
.6230E+03 .4359E-01 .8257E-01 .3897E-01 .3897E-01 .4351E-01 .8248E-01
.6240E+03 .4343E-01 .8313E-01 .3970E-01 .3970E-01 .4334E-01 .8304E-01
.6250E+03 .4314E-01 .8366E-01 .4052E-01 .4052E-01 .4305E-01 .8357E-01
.6260E+03 .4302E-01 .8349E-01 .4047E-01 .4047E-01 .4293E-01 .8340E-01
.6270E+03 .4404E-01 .8423E-01 .4019E-01 .4019E-01 .4395E-01 .8414E-01
.6280E+03 .4114E-01 .7005E-01 .2891E-01 .2891E-01 .4105E-01 .6996E-01
.6290E+03 .4290E-01 .7908E-01 .3619E-01 .3619E-01 .4281E-01 .7899E-01
.6300E+03 .4247E-01 .7860E-01 .3613E-01 .3613E-01 .4238E-01 .7851E-01
.6310E+03 .4336E-01 .8385E-01 .4049E-01 .4049E-01 .4326E-01 .8375E-01
