
800	6.3725
799	6.36375
798	6.52875
797	6.490625
796	6.03
795	6.54125
794	6.424375
793	6.134375
792	6.524375
791	6.33875
790	6.190625
789	6.118125
788	6.10625
787	6.12625
786	6.345625
785	6.398125
784	6.0075
783	6.1225
782	6.290625
781	6.47125
780	6.3
779	6.12375
778	6.243125
777	6.415625
776	6.163125
775	6.37625
774	6.291875
773	6.478125
772	6.436875
771	6.325625
770	6.534375
769	6.25625
768	6.10125
767	6.30375
766	5.915625
765	6.225
764	6.23875
763	5.96875
762	6.28625
761	6.17125
760	6.21625
759	6.643125
758	5.91375
757	6.185
756	6.498125
755	6.341875
754	6.07375
753	6.27875
752	6.12
751	6.118125
750	6.1275
749	6.11875
748	6.30875
747	6.383125
746	6.28125
745	6.4125
744	6.57
743	6.470625
742	6.34375
741	6.138125
740	6.27
739	6.42875
738	6.55625
737	6.46625
736	6.26625
735	6.20875
734	6.125625
733	6.3675
732	6.27625
731	6.24
730	6.26375
729	6.050625
728	6.47
727	6.384375
726	6.324375
725	6.12125
724	6.32
723	6.199375
722	6.0575
721	6.396875
720	6.41
719	5.99375
718	6.036875
717	5.98875
716	6.079375
715	6.2375
714	6.171875
713	5.9125
712	6.225625
711	6.3025
710	5.831875
709	5.914375
708	5.85375
707	6.150625
706	6.14
705	5.81
704	6.05375
703	5.961875
702	5.608125
701	5.955
700	5.87
699	5.909375
698	6.074375
697	5.933125
696	5.76
695	6.0775
694	6.09375
693	5.985
692	5.985
691	6.17
690	5.974375
689	5.90625
688	5.9025
687	6.08125
686	6.020625
685	5.765625
684	5.87875
683	5.90625
682	6.039375
681	5.723125
680	6.056875
679	6.204375
678	5.81
677	6.01375
676	5.946875
675	5.979375
674	6.0025
673	6.06875
672	6.014375
671	5.8425
670	5.819375
669	5.984375
668	6.005625
667	6.04875
666	5.976875
665	5.96875
664	6.0925
663	6.0025
662	6.125
661	5.93125
660	5.964375
659	5.830625
658	5.92375
657	5.814375
656	5.7875
655	5.83
654	5.93875
653	5.844375
652	5.98875
651	5.916875
650	5.868125
649	5.984375
648	6.07375
647	5.9825
646	6.041875
645	6.1275
644	5.823125
643	5.826875
642	5.925
641	5.8575
640	5.816875
639	5.89625
638	5.913125
637	5.869375
636	5.98125
635	5.89625
634	5.916875
633	5.92625
632	5.8075
631	5.95375
630	6.0475
629	5.865
