661	8.54E-01
662	8.29E-01
663	8.09E-01
664	7.97E-01
665	7.77E-01
666	7.61E-01
667	7.39E-01
668	7.18E-01
669	6.98E-01
670	6.80E-01
671	6.62E-01
672	6.44E-01
673	6.22E-01
674	6.02E-01
675	5.86E-01
676	5.64E-01
677	5.44E-01
678	5.31E-01
679	5.10E-01
680	4.94E-01
681	4.80E-01
682	4.66E-01
683	4.55E-01
684	4.37E-01
685	4.27E-01
686	4.12E-01
687	4.00E-01
688	3.87E-01
689	3.79E-01
690	3.72E-01
691	3.54E-01
692	3.45E-01
693	3.34E-01
694	3.27E-01
695	3.21E-01
696	3.12E-01
697	3.03E-01
698	2.97E-01
699	2.87E-01
700	2.80E-01
701	2.77E-01
702	2.69E-01
703	2.61E-01
704	2.56E-01
705	2.52E-01
706	2.47E-01
707	2.42E-01
708	2.40E-01
709	2.36E-01
710	2.29E-01
711	2.31E-01
712	2.25E-01
713	2.22E-01
714	2.17E-01
715	2.15E-01
716	2.11E-01
717	2.04E-01
718	2.01E-01
719	1.95E-01
720	1.91E-01
721	1.87E-01
722	1.85E-01
723	1.80E-01
724	1.77E-01
725	1.74E-01
726	1.72E-01
727	1.66E-01
728	1.62E-01
729	1.61E-01
730	1.62E-01
731	1.59E-01
732	1.55E-01
733	1.51E-01
734	1.46E-01
735	1.42E-01
736	1.39E-01
737	1.34E-01
738	1.36E-01
739	1.30E-01
740	1.28E-01
741	1.26E-01
742	1.22E-01
743	1.20E-01
744	1.17E-01
745	1.13E-01
746	1.11E-01
747	1.07E-01
748	1.07E-01
749	1.03E-01
750	1.03E-01
751	1.02E-01
752	1.00E-01
753	9.76E-02
754	9.35E-02
755	9.53E-02
756	9.13E-02
757	8.89E-02
758	8.79E-02
759	8.82E-02
760	8.60E-02
761	8.64E-02
762	8.69E-02
763	8.63E-02
764	8.54E-02
765	8.44E-02
766	8.35E-02
767	8.16E-02
768	7.62E-02
769	7.09E-02
770	6.92E-02
771	7.18E-02
772	6.63E-02
773	6.55E-02
774	6.28E-02
775	6.66E-02
776	6.33E-02
777	5.77E-02
778	6.05E-02
779	5.57E-02
780	5.54E-02
781	5.51E-02
782	5.47E-02
783	5.36E-02
784	5.24E-02
785	5.10E-02
786	5.16E-02
787	5.17E-02
788	5.80E-02
789	5.47E-02
790	5.37E-02
791	5.20E-02
792	5.15E-02
793	5.03E-02
794	4.68E-02
795	4.77E-02
796	4.80E-02
797	5.02E-02
798	5.04E-02
799	4.84E-02
800	4.91E-02
