Wvlgth Difuse_horizn_irradiance Direct_horizn_irradiance
.5000E+03 .9394E-01 .5076E-01
.5010E+03 .9019E-01 .4933E-01
.5020E+03 .8910E-01 .4896E-01
.5030E+03 .9215E-01 .5078E-01
.5040E+03 .8424E-01 .4460E-01
.5050E+03 .9077E-01 .5113E-01
.5060E+03 .9386E-01 .5310E-01
.5070E+03 .8950E-01 .5095E-01
.5080E+03 .8727E-01 .5054E-01
.5090E+03 .9149E-01 .5377E-01
.5100E+03 .8907E-01 .5309E-01
.5110E+03 .9063E-01 .5497E-01
.5120E+03 .9272E-01 .5707E-01
.5130E+03 .8671E-01 .5409E-01
.5140E+03 .8443E-01 .5341E-01
.5150E+03 .8637E-01 .5528E-01
.5160E+03 .8669E-01 .5607E-01
.5170E+03 .7028E-01 .4601E-01
.5180E+03 .7998E-01 .5288E-01
.5190E+03 .7712E-01 .5146E-01
.5200E+03 .8372E-01 .5638E-01
.5210E+03 .8380E-01 .5702E-01
.5220E+03 .8507E-01 .5849E-01
.5230E+03 .7970E-01 .5538E-01
.5240E+03 .8495E-01 .5952E-01
.5250E+03 .8351E-01 .5899E-01
.5260E+03 .8054E-01 .5769E-01
.5270E+03 .6977E-01 .5033E-01
.5280E+03 .7918E-01 .5777E-01
.5290E+03 .8213E-01 .6042E-01
.5300E+03 .7830E-01 .5829E-01
.5310E+03 .8194E-01 .6171E-01
.5320E+03 .7993E-01 .6089E-01
.5330E+03 .7098E-01 .5465E-01
.5340E+03 .7570E-01 .5892E-01
.5350E+03 .7658E-01 .6022E-01
.5360E+03 .7958E-01 .6316E-01
.5370E+03 .7338E-01 .5885E-01
.5380E+03 .7671E-01 .6212E-01
.5390E+03 .7441E-01 .6086E-01
.5400E+03 .7134E-01 .5862E-01
.5410E+03 .6791E-01 .5544E-01
.5420E+03 .7338E-01 .6040E-01
.5430E+03 .7191E-01 .6090E-01
.5440E+03 .7376E-01 .6228E-01
.5450E+03 .7174E-01 .6143E-01
.5460E+03 .7046E-01 .5997E-01
.5470E+03 .7118E-01 .6186E-01
.5480E+03 .6888E-01 .6080E-01
.5490E+03 .7073E-01 .6330E-01
.5500E+03 .6981E-01 .6320E-01
.5510E+03 .6940E-01 .6360E-01
.5520E+03 .7047E-01 .6526E-01
.5530E+03 .6809E-01 .6357E-01
.5540E+03 .6902E-01 .6502E-01
.5550E+03 .6896E-01 .6545E-01
.5560E+03 .6733E-01 .6444E-01
.5570E+03 .6521E-01 .6294E-01
.5580E+03 .6607E-01 .6425E-01
.5590E+03 .6196E-01 .6073E-01
.5600E+03 .6254E-01 .6195E-01
.5610E+03 .6562E-01 .6565E-01
.5620E+03 .6193E-01 .6247E-01
.5630E+03 .6374E-01 .6474E-01
.5640E+03 .6203E-01 .6340E-01
.5650E+03 .6199E-01 .6375E-01
.5660E+03 .5823E-01 .6020E-01
.5670E+03 .6162E-01 .6387E-01
.5680E+03 .6043E-01 .6171E-01
.5690E+03 .5797E-01 .5687E-01
.5700E+03 .5793E-01 .5823E-01
.5710E+03 .5604E-01 .5816E-01
.5720E+03 .5851E-01 .5946E-01
.5730E+03 .5851E-01 .5985E-01
.5740E+03 .5800E-01 .5955E-01
.5750E+03 .5646E-01 .5781E-01
.5760E+03 .5591E-01 .5765E-01
.5770E+03 .5724E-01 .5950E-01
.5780E+03 .5550E-01 .5876E-01
.5790E+03 .5630E-01 .6091E-01
.5800E+03 .5722E-01 .6349E-01
.5810E+03 .5746E-01 .6507E-01
.5820E+03 .5827E-01 .6716E-01
.5830E+03 .5877E-01 .6887E-01
.5840E+03 .5850E-01 .6927E-01
.5850E+03 .5786E-01 .6910E-01
.5860E+03 .5620E-01 .6708E-01
.5870E+03 .5699E-01 .6681E-01
.5880E+03 .5447E-01 .5942E-01
.5890E+03 .4547E-01 .4491E-01
.5900E+03 .4818E-01 .4772E-01
.5910E+03 .5200E-01 .5459E-01
.5920E+03 .5026E-01 .5268E-01
.5930E+03 .5134E-01 .5742E-01
.5940E+03 .5050E-01 .5694E-01
.5950E+03 .4899E-01 .5259E-01
.5960E+03 .5128E-01 .6073E-01
.5970E+03 .5092E-01 .6012E-01
.5980E+03 .5018E-01 .6123E-01
.5990E+03 .5003E-01 .6280E-01
.6000E+03 .5058E-01 .6601E-01
.6010E+03 .5002E-01 .6738E-01
.6020E+03 .4913E-01 .6700E-01
.6030E+03 .5010E-01 .6919E-01
.6040E+03 .5090E-01 .7081E-01
.6050E+03 .5077E-01 .7130E-01
.6060E+03 .5051E-01 .7178E-01
.6070E+03 .5083E-01 .7305E-01
.6080E+03 .5070E-01 .7353E-01
.6090E+03 .5036E-01 .7353E-01
.6100E+03 .5019E-01 .7361E-01
.6110E+03 .4998E-01 .7371E-01
.6120E+03 .5078E-01 .7510E-01
.6130E+03 .5010E-01 .7430E-01
.6140E+03 .4860E-01 .7249E-01
.6150E+03 .5041E-01 .7571E-01
.6160E+03 .4909E-01 .7414E-01
.6170E+03 .4847E-01 .7350E-01
.6180E+03 .5029E-01 .7651E-01
.6190E+03 .5050E-01 .7706E-01
.6200E+03 .5046E-01 .7695E-01
.6210E+03 .5061E-01 .7662E-01
.6220E+03 .4867E-01 .7179E-01
.6230E+03 .4820E-01 .6935E-01
.6240E+03 .4800E-01 .7030E-01
.6250E+03 .4766E-01 .7133E-01
.6260E+03 .4751E-01 .7126E-01
.6270E+03 .4861E-01 .7141E-01
.6280E+03 .4539E-01 .5530E-01
.6290E+03 .4730E-01 .6574E-01
.6300E+03 .4681E-01 .6554E-01
.6310E+03 .4777E-01 .7162E-01
.6320E+03 .4572E-01 .6883E-01
.6330E+03 .4877E-01 .7614E-01
.6340E+03 .4812E-01 .7718E-01
.6350E+03 .4867E-01 .7882E-01
.6360E+03 .4759E-01 .7792E-01
.6370E+03 .4920E-01 .8104E-01
.6380E+03 .4963E-01 .8332E-01
.6390E+03 .4941E-01 .8371E-01
.6400E+03 .4841E-01 .8300E-01
.6410E+03 .4842E-01 .8363E-01
.6420E+03 .4853E-01 .8468E-01
.6430E+03 .4893E-01 .8518E-01
.6440E+03 .4873E-01 .8568E-01
.6450E+03 .4888E-01 .8506E-01
.6460E+03 .4690E-01 .7834E-01
.6470E+03 .4582E-01 .7177E-01
.6480E+03 .4506E-01 .7059E-01
.6490E+03 .4369E-01 .6823E-01
.6500E+03 .4486E-01 .7717E-01
.6510E+03 .4780E-01 .8330E-01
.6520E+03 .4442E-01 .7028E-01
.6530E+03 .4718E-01 .8319E-01
.6540E+03 .4668E-01 .8240E-01
.6550E+03 .4391E-01 .7558E-01
.6560E+03 .3878E-01 .6729E-01
.6570E+03 .4046E-01 .7067E-01
.6580E+03 .4553E-01 .8239E-01
.6590E+03 .4578E-01 .8301E-01
.6600E+03 .4606E-01 .8280E-01
.6610E+03 .4598E-01 .8160E-01
.6620E+03 .4562E-01 .7920E-01
.6630E+03 .4564E-01 .8077E-01
.6640E+03 .4609E-01 .8529E-01
.6650E+03 .4693E-01 .8939E-01
.6660E+03 .4691E-01 .9133E-01
.6670E+03 .4658E-01 .9223E-01
.6680E+03 .4675E-01 .9391E-01
.6690E+03 .4751E-01 .9611E-01
.6700E+03 .4681E-01 .9538E-01
.6710E+03 .4669E-01 .9564E-01
.6720E+03 .4599E-01 .9466E-01
.6730E+03 .4635E-01 .9589E-01
.6740E+03 .4624E-01 .9615E-01
.6750E+03 .4581E-01 .9572E-01
.6760E+03 .4629E-01 .9714E-01
.6770E+03 .4581E-01 .9651E-01
.6780E+03 .4598E-01 .9723E-01
.6790E+03 .4554E-01 .9669E-01
.6800E+03 .4553E-01 .9710E-01
.6810E+03 .4525E-01 .9688E-01
.6820E+03 .4537E-01 .9750E-01
.6830E+03 .4477E-01 .9656E-01
.6840E+03 .4437E-01 .9581E-01
.6850E+03 .4434E-01 .9652E-01
.6860E+03 .4323E-01 .9390E-01
.6870E+03 .2963E-01 .1996E-01
.6880E+03 .3497E-01 .3808E-01
.6890E+03 .3515E-01 .3891E-01
.6900E+03 .3700E-01 .4769E-01
.6910E+03 .3866E-01 .5841E-01
.6920E+03 .3940E-01 .6555E-01
.6930E+03 .3769E-01 .6051E-01
.6940E+03 .3654E-01 .6169E-01
.6950E+03 .3817E-01 .7175E-01
.6960E+03 .3804E-01 .7207E-01
.6970E+03 .4165E-01 .8796E-01
.6980E+03 .4085E-01 .8605E-01
.6990E+03 .3883E-01 .7536E-01
.7000E+03 .3840E-01 .7471E-01
