Wvlgth Difuse_horizn_irradiance Global_horizn_irradiance Direct_horizn_irradiance Direct_tilted_irradiance Difuse_tilted_irradiance Global_tilted_irradiance
.6270E+03 .1996E-01 .2134E-01 .1381E-02 .1381E-02 .1970E-01 .2108E-01
.6280E+03 .1870E-01 .1936E-01 .6609E-03 .6609E-03 .1845E-01 .1911E-01
.6290E+03 .1955E-01 .2065E-01 .1095E-02 .1095E-02 .1929E-01 .2038E-01
.6300E+03 .1941E-01 .2051E-01 .1102E-02 .1102E-02 .1915E-01 .2025E-01
.6310E+03 .1987E-01 .2127E-01 .1400E-02 .1400E-02 .1960E-01 .2100E-01
.6320E+03 .1908E-01 .2047E-01 .1390E-02 .1390E-02 .1882E-01 .2021E-01
.6330E+03 .2042E-01 .2205E-01 .1631E-02 .1631E-02 .2013E-01 .2176E-01
.6340E+03 .2021E-01 .2198E-01 .1762E-02 .1762E-02 .1993E-01 .2169E-01
.6350E+03 .2051E-01 .2237E-01 .1855E-02 .1855E-02 .2022E-01 .2207E-01
.6360E+03 .2012E-01 .2199E-01 .1864E-02 .1864E-02 .1983E-01 .2169E-01
.6370E+03 .2087E-01 .2285E-01 .1978E-02 .1978E-02 .2056E-01 .2254E-01
.6380E+03 .2112E-01 .2323E-01 .2111E-02 .2111E-02 .2081E-01 .2292E-01
.6390E+03 .2110E-01 .2325E-01 .2154E-02 .2154E-02 .2078E-01 .2294E-01
.6400E+03 .2074E-01 .2294E-01 .2197E-02 .2197E-02 .2043E-01 .2262E-01
.6410E+03 .2081E-01 .2305E-01 .2244E-02 .2244E-02 .2049E-01 .2274E-01
.6420E+03 .2093E-01 .2326E-01 .2332E-02 .2332E-02 .2060E-01 .2293E-01
.6430E+03 .2117E-01 .2352E-01 .2356E-02 .2356E-02 .2084E-01 .2319E-01
.6440E+03 .2114E-01 .2355E-01 .2406E-02 .2406E-02 .2081E-01 .2322E-01
.6450E+03 .2127E-01 .2357E-01 .2295E-02 .2295E-02 .2093E-01 .2323E-01
.6460E+03 .2047E-01 .2248E-01 .2007E-02 .2007E-02 .2014E-01 .2215E-01
.6470E+03 .2006E-01 .2207E-01 .2005E-02 .2005E-02 .1974E-01 .2174E-01
.6480E+03 .1979E-01 .2133E-01 .1542E-02 .1542E-02 .1946E-01 .2101E-01
.6490E+03 .1924E-01 .2105E-01 .1809E-02 .1809E-02 .1892E-01 .2073E-01
.6500E+03 .1981E-01 .2185E-01 .2035E-02 .2035E-02 .1948E-01 .2152E-01
.6510E+03 .2117E-01 .2347E-01 .2303E-02 .2303E-02 .2081E-01 .2312E-01
.6520E+03 .1973E-01 .2131E-01 .1583E-02 .1583E-02 .1940E-01 .2098E-01
.6530E+03 .2102E-01 .2338E-01 .2360E-02 .2360E-02 .2065E-01 .2301E-01
.6540E+03 .2085E-01 .2323E-01 .2379E-02 .2379E-02 .2049E-01 .2287E-01
.6550E+03 .1967E-01 .2158E-01 .1906E-02 .1906E-02 .1933E-01 .2123E-01
.6560E+03 .1742E-01 .1922E-01 .1801E-02 .1801E-02 .1711E-01 .1891E-01
.6570E+03 .1823E-01 .2021E-01 .1987E-02 .1987E-02 .1790E-01 .1989E-01
.6580E+03 .2057E-01 .2297E-01 .2401E-02 .2401E-02 .2020E-01 .2260E-01
.6590E+03 .2074E-01 .2327E-01 .2535E-02 .2535E-02 .2036E-01 .2289E-01
.6600E+03 .2092E-01 .2338E-01 .2464E-02 .2464E-02 .2054E-01 .2300E-01
.6610E+03 .2094E-01 .2335E-01 .2411E-02 .2411E-02 .2055E-01 .2296E-01
.6620E+03 .2083E-01 .2314E-01 .2305E-02 .2305E-02 .2044E-01 .2275E-01
.6630E+03 .2090E-01 .2334E-01 .2442E-02 .2442E-02 .2050E-01 .2295E-01
.6640E+03 .2116E-01 .2389E-01 .2727E-02 .2727E-02 .2076E-01 .2349E-01
.6650E+03 .2161E-01 .2458E-01 .2975E-02 .2975E-02 .2119E-01 .2417E-01
.6660E+03 .2166E-01 .2480E-01 .3146E-02 .3146E-02 .2124E-01 .2438E-01
.6670E+03 .2157E-01 .2483E-01 .3262E-02 .3262E-02 .2115E-01 .2441E-01
.6680E+03 .2170E-01 .2513E-01 .3426E-02 .3426E-02 .2128E-01 .2471E-01
.6690E+03 .2212E-01 .2566E-01 .3539E-02 .3539E-02 .2168E-01 .2522E-01
.6700E+03 .2185E-01 .2541E-01 .3559E-02 .3559E-02 .2141E-01 .2497E-01
.6710E+03 .2185E-01 .2545E-01 .3604E-02 .3604E-02 .2141E-01 .2501E-01
.6720E+03 .2158E-01 .2518E-01 .3596E-02 .3596E-02 .2115E-01 .2474E-01
.6730E+03 .2181E-01 .2548E-01 .3675E-02 .3675E-02 .2136E-01 .2504E-01
.6740E+03 .2181E-01 .2553E-01 .3717E-02 .3717E-02 .2136E-01 .2508E-01
.6750E+03 .2166E-01 .2540E-01 .3731E-02 .3731E-02 .2121E-01 .2495E-01
.6760E+03 .2195E-01 .2576E-01 .3815E-02 .3815E-02 .2149E-01 .2530E-01
.6770E+03 .2177E-01 .2559E-01 .3815E-02 .3815E-02 .2131E-01 .2513E-01
.6780E+03 .2191E-01 .2578E-01 .3867E-02 .3867E-02 .2145E-01 .2531E-01
.6790E+03 .2175E-01 .2562E-01 .3872E-02 .3872E-02 .2129E-01 .2516E-01
.6800E+03 .2180E-01 .2571E-01 .3906E-02 .3906E-02 .2133E-01 .2523E-01
.6810E+03 .2172E-01 .2562E-01 .3899E-02 .3899E-02 .2125E-01 .2514E-01
.6820E+03 .2182E-01 .2576E-01 .3937E-02 .3937E-02 .2134E-01 .2528E-01
.6830E+03 .2158E-01 .2548E-01 .3898E-02 .3898E-02 .2111E-01 .2500E-01
.6840E+03 .2144E-01 .2528E-01 .3842E-02 .3842E-02 .2096E-01 .2480E-01
.6850E+03 .2147E-01 .2542E-01 .3946E-02 .3946E-02 .2099E-01 .2494E-01
.6860E+03 .2098E-01 .2476E-01 .3777E-02 .3777E-02 .2051E-01 .2429E-01
.6870E+03 .1441E-01 .1444E-01 .2887E-04 .2887E-04 .1409E-01 .1412E-01
.6880E+03 .1706E-01 .1727E-01 .2176E-03 .2176E-03 .1666E-01 .1688E-01
.6890E+03 .1718E-01 .1741E-01 .2300E-03 .2300E-03 .1679E-01 .1702E-01
.6900E+03 .1813E-01 .1856E-01 .4269E-03 .4269E-03 .1771E-01 .1813E-01
.6910E+03 .1899E-01 .1982E-01 .8367E-03 .8367E-03 .1854E-01 .1938E-01
.6920E+03 .1939E-01 .2066E-01 .1261E-02 .1261E-02 .1894E-01 .2020E-01
.6930E+03 .1860E-01 .1981E-01 .1205E-02 .1205E-02 .1816E-01 .1936E-01
.6940E+03 .1807E-01 .1946E-01 .1387E-02 .1387E-02 .1764E-01 .1903E-01
.6950E+03 .1892E-01 .2102E-01 .2094E-02 .2094E-02 .1846E-01 .2056E-01
.6960E+03 .1890E-01 .2109E-01 .2185E-02 .2185E-02 .1844E-01 .2063E-01
.6970E+03 .2074E-01 .2427E-01 .3521E-02 .3521E-02 .2024E-01 .2376E-01
.6980E+03 .2039E-01 .2351E-01 .3112E-02 .3112E-02 .1989E-01 .2300E-01
.6990E+03 .1943E-01 .2175E-01 .2321E-02 .2321E-02 .1895E-01 .2127E-01
.7000E+03 .1926E-01 .2152E-01 .2263E-02 .2263E-02 .1877E-01 .2104E-01
