-23.10618812	1.162422858	-1
-8.078046426	1.247660466	-1
-4.74742329	1.254323338	-1
-3.267397998	1.254890922	-1
-2.410565187	1.25486081	-1
-1.836333246	1.254541066	-1
-1.412185548	1.254237826	-1
-1.076059762	1.254130903	-1
-0.794727332	1.253740421	-1
-0.547649094	1.253519249	-1
-0.322216167	1.253132977	-1
-0.108066721	1.252835456	-1
