Wvlgth Difuse_horizn_irradiance Direct_horizn_irradiance
.5550E+03 .5225E-01 .1940E-01
.5560E+03 .5106E-01 .1913E-01
.5570E+03 .4949E-01 .1871E-01
.5580E+03 .5017E-01 .1910E-01
.5590E+03 .4708E-01 .1806E-01
.5600E+03 .4754E-01 .1845E-01
.5610E+03 .4991E-01 .1958E-01
.5620E+03 .4713E-01 .1863E-01
.5630E+03 .4853E-01 .1930E-01
.5640E+03 .4727E-01 .1889E-01
.5650E+03 .4727E-01 .1899E-01
.5660E+03 .4445E-01 .1792E-01
.5670E+03 .4707E-01 .1895E-01
.5680E+03 .4620E-01 .1801E-01
.5690E+03 .4436E-01 .1614E-01
.5700E+03 .4438E-01 .1670E-01
.5710E+03 .4297E-01 .1695E-01
.5720E+03 .4489E-01 .1703E-01
.5730E+03 .4491E-01 .1716E-01
.5740E+03 .4454E-01 .1705E-01
.5750E+03 .4339E-01 .1646E-01
.5760E+03 .4300E-01 .1645E-01
.5770E+03 .4407E-01 .1704E-01
.5780E+03 .4277E-01 .1704E-01
.5790E+03 .4343E-01 .1793E-01
.5800E+03 .4417E-01 .1902E-01
.5810E+03 .4440E-01 .1977E-01
.5820E+03 .4507E-01 .2063E-01
.5830E+03 .4550E-01 .2137E-01
.5840E+03 .4533E-01 .2162E-01
.5850E+03 .4487E-01 .2165E-01
.5860E+03 .4361E-01 .2098E-01
.5870E+03 .4426E-01 .2059E-01
.5880E+03 .4232E-01 .1749E-01
.5890E+03 .3535E-01 .1264E-01
.5900E+03 .3748E-01 .1330E-01
.5910E+03 .4046E-01 .1559E-01
.5920E+03 .3912E-01 .1515E-01
.5930E+03 .3996E-01 .1714E-01
.5940E+03 .3931E-01 .1699E-01
.5950E+03 .3813E-01 .1540E-01
.5960E+03 .3992E-01 .1843E-01
.5970E+03 .3963E-01 .1826E-01
.5980E+03 .3906E-01 .1870E-01
.5990E+03 .3894E-01 .1943E-01
.6000E+03 .3938E-01 .2081E-01
.6010E+03 .3895E-01 .2162E-01
.6020E+03 .3827E-01 .2166E-01
.6030E+03 .3905E-01 .2251E-01
.6040E+03 .3971E-01 .2314E-01
.6050E+03 .3964E-01 .2343E-01
.6060E+03 .3947E-01 .2374E-01
.6070E+03 .3977E-01 .2433E-01
.6080E+03 .3971E-01 .2462E-01
.6090E+03 .3949E-01 .2474E-01
.6100E+03 .3940E-01 .2484E-01
.6110E+03 .3928E-01 .2497E-01
.6120E+03 .3995E-01 .2551E-01
.6130E+03 .3946E-01 .2530E-01
.6140E+03 .3833E-01 .2477E-01
.6150E+03 .3980E-01 .2598E-01
.6160E+03 .3880E-01 .2553E-01
.6170E+03 .3834E-01 .2537E-01
.6180E+03 .3982E-01 .2646E-01
.6190E+03 .4002E-01 .2669E-01
.6200E+03 .4003E-01 .2663E-01
.6210E+03 .4018E-01 .2640E-01
.6220E+03 .3867E-01 .2437E-01
.6230E+03 .3833E-01 .2321E-01
.6240E+03 .3820E-01 .2373E-01
.6250E+03 .3796E-01 .2432E-01
.6260E+03 .3786E-01 .2428E-01
.6270E+03 .3878E-01 .2392E-01
.6280E+03 .3624E-01 .1614E-01
.6290E+03 .3780E-01 .2113E-01
.6300E+03 .3743E-01 .2112E-01
.6310E+03 .3824E-01 .2417E-01
.6320E+03 .3663E-01 .2332E-01
.6330E+03 .3910E-01 .2637E-01
.6340E+03 .3862E-01 .2723E-01
.6350E+03 .3909E-01 .2800E-01
.6360E+03 .3826E-01 .2786E-01
.6370E+03 .3958E-01 .2910E-01
.6380E+03 .3997E-01 .3031E-01
.6390E+03 .3983E-01 .3061E-01
.6400E+03 .3906E-01 .3060E-01
.6410E+03 .3910E-01 .3097E-01
.6420E+03 .3923E-01 .3158E-01
.6430E+03 .3959E-01 .3173E-01
.6440E+03 .3945E-01 .3209E-01
.6450E+03 .3960E-01 .3158E-01
.6460E+03 .3803E-01 .2836E-01
.6470E+03 .3719E-01 .2533E-01
.6480E+03 .3660E-01 .2470E-01
.6490E+03 .3551E-01 .2394E-01
.6500E+03 .3649E-01 .2848E-01
.6510E+03 .3891E-01 .3098E-01
.6520E+03 .3618E-01 .2476E-01
.6530E+03 .3846E-01 .3122E-01
.6540E+03 .3808E-01 .3080E-01
.6550E+03 .3584E-01 .2795E-01
.6560E+03 .3168E-01 .2484E-01
.6570E+03 .3307E-01 .2629E-01
.6580E+03 .3724E-01 .3126E-01
.6590E+03 .3747E-01 .3154E-01
.6600E+03 .3772E-01 .3128E-01
.6610E+03 .3769E-01 .3068E-01
.6620E+03 .3741E-01 .2949E-01
.6630E+03 .3746E-01 .3037E-01
.6640E+03 .3786E-01 .3285E-01
.6650E+03 .3857E-01 .3497E-01
.6660E+03 .3858E-01 .3616E-01
.6670E+03 .3834E-01 .3686E-01
.6680E+03 .3851E-01 .3787E-01
.6690E+03 .3917E-01 .3889E-01
.6700E+03 .3861E-01 .3874E-01
.6710E+03 .3854E-01 .3896E-01
.6720E+03 .3799E-01 .3866E-01
.6730E+03 .3832E-01 .3926E-01
.6740E+03 .3824E-01 .3947E-01
.6750E+03 .3791E-01 .3939E-01
.6760E+03 .3833E-01 .4006E-01
.6770E+03 .3796E-01 .3987E-01
.6780E+03 .3813E-01 .4023E-01
.6790E+03 .3778E-01 .4009E-01
.6800E+03 .3779E-01 .4032E-01
.6810E+03 .3759E-01 .4025E-01
.6820E+03 .3770E-01 .4056E-01
.6830E+03 .3722E-01 .4019E-01
.6840E+03 .3690E-01 .3983E-01
.6850E+03 .3690E-01 .4032E-01
.6860E+03 .3600E-01 .3908E-01
.6870E+03 .2468E-01 .3417E-02
.6880E+03 .2915E-01 .9380E-02
.6890E+03 .2932E-01 .9687E-02
.6900E+03 .3088E-01 .1329E-01
.6910E+03 .3228E-01 .1839E-01
.6920E+03 .3291E-01 .2224E-01
.6930E+03 .3151E-01 .2102E-01
.6940E+03 .3056E-01 .2206E-01
.6950E+03 .3194E-01 .2727E-01
.6960E+03 .3185E-01 .2742E-01
.6970E+03 .3489E-01 .3585E-01
.6980E+03 .3424E-01 .3479E-01
.6990E+03 .3256E-01 .2899E-01
.7000E+03 .3222E-01 .2893E-01
