-4.235227787	-1.743041196	-1
-3.189056602	-0.969517484	-1
-2.524539413	-0.51041217	-1
-2.055005996	-0.211276781	-1
-1.698336496	-0.00385341	-1
-1.412642913	0.145484091	-1
-1.174138149	0.256432885	-1
-0.968458073	0.339718569	-1
-0.786054428	0.402763867	-1
-0.617433549	0.44809798	-1
-0.466635377	0.485075322	-1
-0.321388973	0.509370693	-1
-0.18152728	0.524515557	-1
-0.04469935	0.531198484	-1
