Wvlgth Difuse_horizn_irradiance Direct_horizn_irradiance
.5000E+03 .1869E+00 .7041E+00
.5010E+03 .1798E+00 .6832E+00
.5020E+03 .1781E+00 .6826E+00
.5030E+03 .1846E+00 .7134E+00
.5040E+03 .1689E+00 .6577E+00
.5050E+03 .1821E+00 .7147E+00
.5060E+03 .1877E+00 .7418E+00
.5070E+03 .1784E+00 .7095E+00
.5080E+03 .1732E+00 .6931E+00
.5090E+03 .1810E+00 .7287E+00
.5100E+03 .1756E+00 .7117E+00
.5110E+03 .1783E+00 .7272E+00
.5120E+03 .1820E+00 .7476E+00
.5130E+03 .1699E+00 .7029E+00
.5140E+03 .1653E+00 .6885E+00
.5150E+03 .1689E+00 .7088E+00
.5160E+03 .1695E+00 .7160E+00
.5170E+03 .1372E+00 .5837E+00
.5180E+03 .1560E+00 .6683E+00
.5190E+03 .1503E+00 .6484E+00
.5200E+03 .1632E+00 .7088E+00
.5210E+03 .1634E+00 .7147E+00
.5220E+03 .1660E+00 .7314E+00
.5230E+03 .1555E+00 .6899E+00
.5240E+03 .1659E+00 .7420E+00
.5250E+03 .1636E+00 .7371E+00
.5260E+03 .1581E+00 .7177E+00
.5270E+03 .1373E+00 .6280E+00
.5280E+03 .1563E+00 .7203E+00
.5290E+03 .1625E+00 .7545E+00
.5300E+03 .1551E+00 .7256E+00
.5310E+03 .1625E+00 .7657E+00
.5320E+03 .1586E+00 .7525E+00
.5330E+03 .1408E+00 .6723E+00
.5340E+03 .1500E+00 .7204E+00
.5350E+03 .1514E+00 .7318E+00
.5360E+03 .1571E+00 .7637E+00
.5370E+03 .1446E+00 .7070E+00
.5380E+03 .1509E+00 .7425E+00
.5390E+03 .1462E+00 .7240E+00
.5400E+03 .1402E+00 .6984E+00
.5410E+03 .1335E+00 .6693E+00
.5420E+03 .1444E+00 .7288E+00
.5430E+03 .1416E+00 .7196E+00
.5440E+03 .1453E+00 .7431E+00
.5450E+03 .1414E+00 .7281E+00
.5460E+03 .1390E+00 .7202E+00
.5470E+03 .1406E+00 .7330E+00
.5480E+03 .1361E+00 .7137E+00
.5490E+03 .1396E+00 .7366E+00
.5500E+03 .1377E+00 .7308E+00
.5510E+03 .1368E+00 .7307E+00
.5520E+03 .1389E+00 .7465E+00
.5530E+03 .1343E+00 .7260E+00
.5540E+03 .1362E+00 .7410E+00
.5550E+03 .1363E+00 .7459E+00
.5560E+03 .1332E+00 .7337E+00
.5570E+03 .1292E+00 .7163E+00
.5580E+03 .1313E+00 .7325E+00
.5590E+03 .1235E+00 .6937E+00
.5600E+03 .1248E+00 .7060E+00
.5610E+03 .1312E+00 .7470E+00
.5620E+03 .1242E+00 .7117E+00
.5630E+03 .1282E+00 .7393E+00
.5640E+03 .1250E+00 .7256E+00
.5650E+03 .1252E+00 .7310E+00
.5660E+03 .1178E+00 .6921E+00
.5670E+03 .1249E+00 .7384E+00
.5680E+03 .1229E+00 .7305E+00
.5690E+03 .1181E+00 .7062E+00
.5700E+03 .1183E+00 .7119E+00
.5710E+03 .1149E+00 .6952E+00
.5720E+03 .1203E+00 .7320E+00
.5730E+03 .1205E+00 .7378E+00
.5740E+03 .1197E+00 .7367E+00
.5750E+03 .1167E+00 .7220E+00
.5760E+03 .1156E+00 .7185E+00
.5770E+03 .1182E+00 .7385E+00
.5780E+03 .1143E+00 .7175E+00
.5790E+03 .1153E+00 .7272E+00
.5800E+03 .1162E+00 .7360E+00
.5810E+03 .1159E+00 .7375E+00
.5820E+03 .1167E+00 .7463E+00
.5830E+03 .1171E+00 .7520E+00
.5840E+03 .1160E+00 .7488E+00
.5850E+03 .1145E+00 .7421E+00
.5860E+03 .1110E+00 .7230E+00
.5870E+03 .1125E+00 .7363E+00
.5880E+03 .1075E+00 .7068E+00
.5890E+03 .8990E-01 .5928E+00
.5900E+03 .9518E-01 .6309E+00
.5910E+03 .1026E+00 .6843E+00
.5920E+03 .9918E-01 .6648E+00
.5930E+03 .1013E+00 .6837E+00
.5940E+03 .9975E-01 .6769E+00
.5950E+03 .9696E-01 .6614E+00
.5960E+03 .1018E+00 .6993E+00
.5970E+03 .1012E+00 .6992E+00
.5980E+03 .9982E-01 .6939E+00
.5990E+03 .9958E-01 .6964E+00
.6000E+03 .1007E+00 .7086E+00
.6010E+03 .9966E-01 .7050E+00
.6020E+03 .9795E-01 .6963E+00
.6030E+03 .9987E-01 .7134E+00
.6040E+03 .1014E+00 .7277E+00
.6050E+03 .1009E+00 .7273E+00
.6060E+03 .9989E-01 .7227E+00
.6070E+03 .9997E-01 .7260E+00
.6080E+03 .9922E-01 .7232E+00
.6090E+03 .9814E-01 .7179E+00
.6100E+03 .9747E-01 .7156E+00
.6110E+03 .9669E-01 .7124E+00
.6120E+03 .9794E-01 .7242E+00
.6130E+03 .9636E-01 .7151E+00
.6140E+03 .9315E-01 .6937E+00
.6150E+03 .9623E-01 .7192E+00
.6160E+03 .9339E-01 .7006E+00
.6170E+03 .9195E-01 .6924E+00
.6180E+03 .9521E-01 .7196E+00
.6190E+03 .9542E-01 .7239E+00
.6200E+03 .9533E-01 .7260E+00
.6210E+03 .9584E-01 .7328E+00
.6220E+03 .9310E-01 .7146E+00
.6230E+03 .9309E-01 .7173E+00
.6240E+03 .9204E-01 .7121E+00
.6250E+03 .9054E-01 .7031E+00
.6260E+03 .8993E-01 .7011E+00
.6270E+03 .9193E-01 .7192E+00
.6280E+03 .9094E-01 .7139E+00
.6290E+03 .9080E-01 .7156E+00
.6300E+03 .9011E-01 .7130E+00
.6310E+03 .8997E-01 .7146E+00
.6320E+03 .8505E-01 .6777E+00
.6330E+03 .8980E-01 .7184E+00
.6340E+03 .8800E-01 .7065E+00
.6350E+03 .8853E-01 .7133E+00
.6360E+03 .8622E-01 .6972E+00
.6370E+03 .8880E-01 .7206E+00
.6380E+03 .8919E-01 .7263E+00
.6390E+03 .8834E-01 .7219E+00
.6400E+03 .8611E-01 .7060E+00
.6410E+03 .8575E-01 .7055E+00
.6420E+03 .8563E-01 .7069E+00
.6430E+03 .8604E-01 .7128E+00
.6440E+03 .8540E-01 .7099E+00
.6450E+03 .8541E-01 .7124E+00
.6460E+03 .8170E-01 .6834E+00
.6470E+03 .7962E-01 .6677E+00
.6480E+03 .7808E-01 .6570E+00
.6490E+03 .7550E-01 .6375E+00
.6500E+03 .7734E-01 .6563E+00
.6510E+03 .8224E-01 .7004E+00
.6520E+03 .7626E-01 .6508E+00
.6530E+03 .8082E-01 .6932E+00
.6540E+03 .7982E-01 .6871E+00
.6550E+03 .7495E-01 .6470E+00
.6560E+03 .6609E-01 .5727E+00
.6570E+03 .6887E-01 .5989E+00
.6580E+03 .7744E-01 .6760E+00
.6590E+03 .7797E-01 .6831E+00
.6600E+03 .7885E-01 .6934E+00
.6610E+03 .7979E-01 .7042E+00
.6620E+03 .8023E-01 .7107E+00
.6630E+03 .7954E-01 .7070E+00
.6640E+03 .7900E-01 .7047E+00
.6650E+03 .7957E-01 .7121E+00
.6660E+03 .7886E-01 .7081E+00
.6670E+03 .7774E-01 .7003E+00
.6680E+03 .7766E-01 .7020E+00
.6690E+03 .7865E-01 .7133E+00
.6700E+03 .7729E-01 .7033E+00
.6710E+03 .7689E-01 .7020E+00
.6720E+03 .7558E-01 .6923E+00
.6730E+03 .7598E-01 .6982E+00
.6740E+03 .7562E-01 .6972E+00
.6750E+03 .7476E-01 .6916E+00
.6760E+03 .7539E-01 .6998E+00
.6770E+03 .7448E-01 .6937E+00
.6780E+03 .7466E-01 .6977E+00
.6790E+03 .7380E-01 .6920E+00
.6800E+03 .7366E-01 .6930E+00
.6810E+03 .7309E-01 .6900E+00
.6820E+03 .7316E-01 .6930E+00
.6830E+03 .7210E-01 .6854E+00
.6840E+03 .7135E-01 .6806E+00
.6850E+03 .7120E-01 .6815E+00
.6860E+03 .6939E-01 .6664E+00
.6870E+03 .7096E-01 .6838E+00
.6880E+03 .7123E-01 .6886E+00
.6890E+03 .7109E-01 .6895E+00
.6900E+03 .7088E-01 .6897E+00
.6910E+03 .6972E-01 .6805E+00
.6920E+03 .6723E-01 .6578E+00
.6930E+03 .6207E-01 .6080E+00
.6940E+03 .5867E-01 .5760E+00
.6950E+03 .6040E-01 .5956E+00
.6960E+03 .6000E-01 .5937E+00
.6970E+03 .6553E-01 .6515E+00
.6980E+03 .6417E-01 .6400E+00
.6990E+03 .6089E-01 .6085E+00
.7000E+03 .6012E-01 .6027E+00
