Wvlgth Difuse_horizn_irradiance Direct_horizn_irradiance
.3500E+03 .1042E+00 .1444E-01
.3510E+03 .1084E+00 .1543E-01
.3520E+03 .1013E+00 .1483E-01
.3530E+03 .1010E+00 .1527E-01
.3540E+03 .1167E+00 .1811E-01
.3550E+03 .1174E+00 .1871E-01
.3560E+03 .1058E+00 .1738E-01
.3570E+03 .8673E-01 .1460E-01
.3580E+03 .8123E-01 .1403E-01
.3590E+03 .8822E-01 .1561E-01
.3600E+03 .1118E+00 .2027E-01
.3610E+03 .9671E-01 .1800E-01
.3620E+03 .9884E-01 .1896E-01
.3630E+03 .1108E+00 .2187E-01
.3640E+03 .1111E+00 .2251E-01
.3650E+03 .1137E+00 .2360E-01
.3660E+03 .1334E+00 .2839E-01
.3670E+03 .1304E+00 .2844E-01
.3680E+03 .1198E+00 .2671E-01
.3690E+03 .1238E+00 .2828E-01
.3700E+03 .1342E+00 .3141E-01
.3710E+03 .1226E+00 .2939E-01
.3720E+03 .1187E+00 .2905E-01
.3730E+03 .1084E+00 .2715E-01
.3740E+03 .9693E-01 .2483E-01
.3750E+03 .1022E+00 .2675E-01
.3760E+03 .1164E+00 .3109E-01
.3770E+03 .1222E+00 .3333E-01
.3780E+03 .1461E+00 .4067E-01
.3790E+03 .1264E+00 .3584E-01
.3800E+03 .1185E+00 .3422E-01
.3810E+03 .1286E+00 .3797E-01
.3820E+03 .9835E-01 .2969E-01
.3830E+03 .7593E-01 .2343E-01
.3840E+03 .8464E-01 .2664E-01
.3850E+03 .1113E+00 .3574E-01
.3860E+03 .1022E+00 .3347E-01
.3870E+03 .1067E+00 .3564E-01
.3880E+03 .1036E+00 .3528E-01
.3890E+03 .1112E+00 .3857E-01
.3900E+03 .1287E+00 .4549E-01
.3910E+03 .1368E+00 .4927E-01
.3920E+03 .1271E+00 .4659E-01
.3930E+03 .7639E-01 .2853E-01
.3940E+03 .7855E-01 .2987E-01
.3950E+03 .1274E+00 .4929E-01
.3960E+03 .1187E+00 .4671E-01
.3970E+03 .6659E-01 .2669E-01
.3980E+03 .1326E+00 .5396E-01
.3990E+03 .1655E+00 .6861E-01
.4000E+03 .1716E+00 .7223E-01
.4010E+03 .1748E+00 .7616E-01
.4020E+03 .1809E+00 .8019E-01
.4030E+03 .1734E+00 .7818E-01
.4040E+03 .1754E+00 .8029E-01
.4050E+03 .1704E+00 .7914E-01
.4060E+03 .1654E+00 .7814E-01
.4070E+03 .1617E+00 .7769E-01
.4080E+03 .1680E+00 .8184E-01
.4090E+03 .1786E+00 .8833E-01
.4100E+03 .1516E+00 .7610E-01
.4110E+03 .1689E+00 .8611E-01
.4120E+03 .1788E+00 .9259E-01
.4130E+03 .1708E+00 .8954E-01
.4140E+03 .1682E+00 .8954E-01
.4150E+03 .1733E+00 .9367E-01
.4160E+03 .1776E+00 .9755E-01
.4170E+03 .1724E+00 .9601E-01
.4180E+03 .1642E+00 .9269E-01
.4190E+03 .1702E+00 .9738E-01
.4200E+03 .1552E+00 .9001E-01
.4210E+03 .1755E+00 .1032E+00
.4220E+03 .1723E+00 .1027E+00
.4230E+03 .1660E+00 .1004E+00
.4240E+03 .1642E+00 .1006E+00
.4250E+03 .1684E+00 .1047E+00
.4260E+03 .1630E+00 .1028E+00
.4270E+03 .1568E+00 .1001E+00
.4280E+03 .1576E+00 .1018E+00
.4290E+03 .1454E+00 .9525E-01
.4300E+03 .1155E+00 .7661E-01
.4310E+03 .1043E+00 .6998E-01
.4320E+03 .1726E+00 .1176E+00
.4330E+03 .1598E+00 .1103E+00
.4340E+03 .1470E+00 .1025E+00
.4350E+03 .1605E+00 .1132E+00
.4360E+03 .1753E+00 .1253E+00
.4370E+03 .1781E+00 .1291E+00
.4380E+03 .1555E+00 .1142E+00
.4390E+03 .1487E+00 .1102E+00
.4400E+03 .1695E+00 .1274E+00
.4410E+03 .1663E+00 .1268E+00
.4420E+03 .1770E+00 .1365E+00
.4430E+03 .1783E+00 .1385E+00
.4440E+03 .1733E+00 .1364E+00
.4450E+03 .1791E+00 .1421E+00
.4460E+03 .1601E+00 .1286E+00
.4470E+03 .1814E+00 .1477E+00
.4480E+03 .1826E+00 .1500E+00
.4490E+03 .1813E+00 .1512E+00
.4500E+03 .1869E+00 .1580E+00
.4510E+03 .1929E+00 .1648E+00
.4520E+03 .1839E+00 .1588E+00
.4530E+03 .1691E+00 .1475E+00
.4540E+03 .1806E+00 .1594E+00
.4550E+03 .1783E+00 .1591E+00
.4560E+03 .1832E+00 .1654E+00
.4570E+03 .1835E+00 .1677E+00
.4580E+03 .1784E+00 .1647E+00
.4590E+03 .1758E+00 .1644E+00
.4600E+03 .1735E+00 .1641E+00
.4610E+03 .1785E+00 .1708E+00
.4620E+03 .1794E+00 .1735E+00
.4630E+03 .1793E+00 .1747E+00
.4640E+03 .1734E+00 .1705E+00
.4650E+03 .1708E+00 .1696E+00
.4660E+03 .1737E+00 .1743E+00
.4670E+03 .1651E+00 .1670E+00
.4680E+03 .1713E+00 .1751E+00
.4690E+03 .1709E+00 .1766E+00
.4700E+03 .1634E+00 .1702E+00
.4710E+03 .1654E+00 .1740E+00
.4720E+03 .1732E+00 .1836E+00
.4730E+03 .1658E+00 .1771E+00
.4740E+03 .1668E+00 .1794E+00
.4750E+03 .1712E+00 .1856E+00
.4760E+03 .1641E+00 .1794E+00
.4770E+03 .1639E+00 .1808E+00
.4780E+03 .1679E+00 .1878E+00
.4790E+03 .1634E+00 .1855E+00
.4800E+03 .1648E+00 .1899E+00
.4810E+03 .1637E+00 .1914E+00
.4820E+03 .1634E+00 .1935E+00
.4830E+03 .1608E+00 .1924E+00
.4840E+03 .1573E+00 .1897E+00
.4850E+03 .1563E+00 .1897E+00
.4860E+03 .1264E+00 .1546E+00
.4870E+03 .1411E+00 .1741E+00
.4880E+03 .1520E+00 .1890E+00
.4890E+03 .1424E+00 .1784E+00
.4900E+03 .1582E+00 .2005E+00
.4910E+03 .1512E+00 .1937E+00
.4920E+03 .1434E+00 .1854E+00
.4930E+03 .1527E+00 .1990E+00
.4940E+03 .1483E+00 .1949E+00
.4950E+03 .1567E+00 .2076E+00
.4960E+03 .1482E+00 .1980E+00
.4970E+03 .1497E+00 .2021E+00
.4980E+03 .1444E+00 .1973E+00
.4990E+03 .1431E+00 .1978E+00
.5000E+03 .1413E+00 .1974E+00
.5010E+03 .1357E+00 .1917E+00
.5020E+03 .1341E+00 .1909E+00
.5030E+03 .1387E+00 .1988E+00
.5040E+03 .1267E+00 .1793E+00
.5050E+03 .1365E+00 .1993E+00
.5060E+03 .1409E+00 .2070E+00
.5070E+03 .1341E+00 .1983E+00
.5080E+03 .1305E+00 .1950E+00
.5090E+03 .1365E+00 .2060E+00
.5100E+03 .1326E+00 .2021E+00
.5110E+03 .1348E+00 .2076E+00
.5120E+03 .1377E+00 .2143E+00
.5130E+03 .1286E+00 .2022E+00
.5140E+03 .1251E+00 .1988E+00
.5150E+03 .1279E+00 .2052E+00
.5160E+03 .1283E+00 .2076E+00
.5170E+03 .1039E+00 .1697E+00
.5180E+03 .1181E+00 .1946E+00
.5190E+03 .1138E+00 .1890E+00
.5200E+03 .1234E+00 .2067E+00
.5210E+03 .1235E+00 .2086E+00
.5220E+03 .1253E+00 .2136E+00
.5230E+03 .1173E+00 .2018E+00
.5240E+03 .1250E+00 .2170E+00
.5250E+03 .1229E+00 .2152E+00
.5260E+03 .1186E+00 .2099E+00
.5270E+03 .1027E+00 .1833E+00
.5280E+03 .1166E+00 .2102E+00
.5290E+03 .1210E+00 .2199E+00
.5300E+03 .1154E+00 .2118E+00
.5310E+03 .1208E+00 .2238E+00
.5320E+03 .1178E+00 .2203E+00
.5330E+03 .1046E+00 .1972E+00
.5340E+03 .1115E+00 .2119E+00
.5350E+03 .1127E+00 .2158E+00
.5360E+03 .1170E+00 .2257E+00
.5370E+03 .1078E+00 .2095E+00
.5380E+03 .1126E+00 .2206E+00
.5390E+03 .1092E+00 .2156E+00
.5400E+03 .1047E+00 .2079E+00
.5410E+03 .9967E-01 .1981E+00
.5420E+03 .1077E+00 .2157E+00
.5430E+03 .1056E+00 .2150E+00
.5440E+03 .1083E+00 .2211E+00
.5450E+03 .1053E+00 .2171E+00
.5460E+03 .1034E+00 .2134E+00
.5470E+03 .1044E+00 .2183E+00
