Wvlgth Difuse_horizn_irradiance Direct_horizn_irradiance
.3500E+03 .1831E+00 .1250E+00
.3510E+03 .1905E+00 .1320E+00
.3520E+03 .1778E+00 .1250E+00
.3530E+03 .1759E+00 .1266E+00
.3540E+03 .2027E+00 .1488E+00
.3550E+03 .2034E+00 .1517E+00
.3560E+03 .1821E+00 .1383E+00
.3570E+03 .1492E+00 .1152E+00
.3580E+03 .1394E+00 .1095E+00
.3590E+03 .1511E+00 .1206E+00
.3600E+03 .1914E+00 .1551E+00
.3610E+03 .1648E+00 .1359E+00
.3620E+03 .1672E+00 .1401E+00
.3630E+03 .1863E+00 .1586E+00
.3640E+03 .1858E+00 .1607E+00
.3650E+03 .1896E+00 .1665E+00
.3660E+03 .2216E+00 .1976E+00
.3670E+03 .2160E+00 .1956E+00
.3680E+03 .1981E+00 .1821E+00
.3690E+03 .2038E+00 .1902E+00
.3700E+03 .2200E+00 .2083E+00
.3710E+03 .2002E+00 .1924E+00
.3720E+03 .1933E+00 .1885E+00
.3730E+03 .1759E+00 .1740E+00
.3740E+03 .1568E+00 .1573E+00
.3750E+03 .1647E+00 .1677E+00
.3760E+03 .1873E+00 .1933E+00
.3770E+03 .1962E+00 .2053E+00
.3780E+03 .2340E+00 .2484E+00
.3790E+03 .2021E+00 .2175E+00
.3800E+03 .1893E+00 .2064E+00
.3810E+03 .2045E+00 .2261E+00
.3820E+03 .1556E+00 .1744E+00
.3830E+03 .1196E+00 .1358E+00
.3840E+03 .1329E+00 .1529E+00
.3850E+03 .1742E+00 .2031E+00
.3860E+03 .1593E+00 .1881E+00
.3870E+03 .1658E+00 .1983E+00
.3880E+03 .1606E+00 .1946E+00
.3890E+03 .1718E+00 .2108E+00
.3900E+03 .1982E+00 .2463E+00
.3910E+03 .2101E+00 .2643E+00
.3920E+03 .1948E+00 .2482E+00
.3930E+03 .1166E+00 .1504E+00
.3940E+03 .1195E+00 .1560E+00
.3950E+03 .1933E+00 .2555E+00
.3960E+03 .1798E+00 .2405E+00
.3970E+03 .1004E+00 .1360E+00
.3980E+03 .1996E+00 .2735E+00
.3990E+03 .2482E+00 .3442E+00
.4000E+03 .2570E+00 .3605E+00
.4010E+03 .2622E+00 .3769E+00
.4020E+03 .2705E+00 .3932E+00
.4030E+03 .2585E+00 .3800E+00
.4040E+03 .2609E+00 .3878E+00
.4050E+03 .2528E+00 .3800E+00
.4060E+03 .2447E+00 .3718E+00
.4070E+03 .2384E+00 .3663E+00
.4080E+03 .2475E+00 .3845E+00
.4090E+03 .2625E+00 .4122E+00
.4100E+03 .2221E+00 .3526E+00
.4110E+03 .2469E+00 .3961E+00
.4120E+03 .2604E+00 .4223E+00
.4130E+03 .2485E+00 .4071E+00
.4140E+03 .2440E+00 .4039E+00
.4150E+03 .2507E+00 .4194E+00
.4160E+03 .2562E+00 .4330E+00
.4170E+03 .2482E+00 .4240E+00
.4180E+03 .2359E+00 .4070E+00
.4190E+03 .2439E+00 .4251E+00
.4200E+03 .2221E+00 .3910E+00
.4210E+03 .2505E+00 .4454E+00
.4220E+03 .2454E+00 .4409E+00
.4230E+03 .2359E+00 .4282E+00
.4240E+03 .2331E+00 .4273E+00
.4250E+03 .2385E+00 .4416E+00
.4260E+03 .2299E+00 .4299E+00
.4270E+03 .2208E+00 .4168E+00
.4280E+03 .2217E+00 .4224E+00
.4290E+03 .2037E+00 .3918E+00
.4300E+03 .1614E+00 .3135E+00
.4310E+03 .1457E+00 .2857E+00
.4320E+03 .2405E+00 .4761E+00
.4330E+03 .2223E+00 .4442E+00
.4340E+03 .2042E+00 .4119E+00
.4350E+03 .2228E+00 .4535E+00
.4360E+03 .2425E+00 .4982E+00
.4370E+03 .2456E+00 .5092E+00
.4380E+03 .2139E+00 .4478E+00
.4390E+03 .2049E+00 .4330E+00
.4400E+03 .2331E+00 .4972E+00
.4410E+03 .2280E+00 .4909E+00
.4420E+03 .2422E+00 .5263E+00
.4430E+03 .2437E+00 .5342E+00
.4440E+03 .2366E+00 .5231E+00
.4450E+03 .2444E+00 .5449E+00
