Wvlgth Difuse_horizn_irradiance Direct_horizn_irradiance
.3500E+03 .2036E+00 .1840E+00
.3510E+03 .2117E+00 .1938E+00
.3520E+03 .1977E+00 .1831E+00
.3530E+03 .1951E+00 .1850E+00
.3540E+03 .2246E+00 .2170E+00
.3550E+03 .2252E+00 .2207E+00
.3560E+03 .2014E+00 .2008E+00
.3570E+03 .1649E+00 .1669E+00
.3580E+03 .1539E+00 .1583E+00
.3590E+03 .1667E+00 .1740E+00
.3600E+03 .2110E+00 .2233E+00
.3610E+03 .1816E+00 .1953E+00
.3620E+03 .1840E+00 .2009E+00
.3630E+03 .2049E+00 .2270E+00
.3640E+03 .2042E+00 .2296E+00
.3650E+03 .2083E+00 .2375E+00
.3660E+03 .2432E+00 .2813E+00
.3670E+03 .2369E+00 .2779E+00
.3680E+03 .2170E+00 .2583E+00
.3690E+03 .2232E+00 .2692E+00
.3700E+03 .2407E+00 .2944E+00
.3710E+03 .2189E+00 .2715E+00
.3720E+03 .2112E+00 .2655E+00
.3730E+03 .1920E+00 .2446E+00
.3740E+03 .1711E+00 .2209E+00
.3750E+03 .1796E+00 .2350E+00
.3760E+03 .2041E+00 .2705E+00
.3770E+03 .2136E+00 .2869E+00
.3780E+03 .2547E+00 .3465E+00
.3790E+03 .2198E+00 .3029E+00
.3800E+03 .2057E+00 .2871E+00
.3810E+03 .2221E+00 .3138E+00
.3820E+03 .1689E+00 .2418E+00
.3830E+03 .1297E+00 .1880E+00
.3840E+03 .1441E+00 .2114E+00
.3850E+03 .1888E+00 .2804E+00
.3860E+03 .1725E+00 .2593E+00
.3870E+03 .1794E+00 .2730E+00
.3880E+03 .1736E+00 .2674E+00
.3890E+03 .1856E+00 .2893E+00
.3900E+03 .2141E+00 .3376E+00
.3910E+03 .2268E+00 .3619E+00
.3920E+03 .2101E+00 .3393E+00
.3930E+03 .1257E+00 .2053E+00
.3940E+03 .1288E+00 .2128E+00
.3950E+03 .2082E+00 .3480E+00
.3960E+03 .1935E+00 .3272E+00
.3970E+03 .1080E+00 .1847E+00
.3980E+03 .2146E+00 .3711E+00
.3990E+03 .2668E+00 .4665E+00
.4000E+03 .2760E+00 .4880E+00
.4010E+03 .2818E+00 .5097E+00
.4020E+03 .2906E+00 .5311E+00
.4030E+03 .2775E+00 .5126E+00
.4040E+03 .2800E+00 .5226E+00
