Wvlgth Difuse_horizn_irradiance Direct_horizn_irradiance
.5000E+03 .1606E+00 .3785E+00
.5010E+03 .1543E+00 .3673E+00
.5020E+03 .1526E+00 .3664E+00
.5030E+03 .1580E+00 .3823E+00
.5040E+03 .1444E+00 .3492E+00
.5050E+03 .1555E+00 .3829E+00
.5060E+03 .1605E+00 .3977E+00
.5070E+03 .1527E+00 .3806E+00
.5080E+03 .1484E+00 .3730E+00
.5090E+03 .1551E+00 .3927E+00
.5100E+03 .1506E+00 .3841E+00
.5110E+03 .1528E+00 .3932E+00
.5120E+03 .1561E+00 .4050E+00
.5130E+03 .1458E+00 .3814E+00
.5140E+03 .1419E+00 .3743E+00
.5150E+03 .1451E+00 .3858E+00
.5160E+03 .1455E+00 .3899E+00
.5170E+03 .1178E+00 .3184E+00
.5180E+03 .1339E+00 .3646E+00
.5190E+03 .1290E+00 .3538E+00
.5200E+03 .1399E+00 .3867E+00
.5210E+03 .1400E+00 .3900E+00
.5220E+03 .1421E+00 .3992E+00
.5230E+03 .1331E+00 .3768E+00
.5240E+03 .1420E+00 .4052E+00
.5250E+03 .1397E+00 .4020E+00
.5260E+03 .1348E+00 .3916E+00
.5270E+03 .1169E+00 .3424E+00
.5280E+03 .1328E+00 .3924E+00
.5290E+03 .1379E+00 .4107E+00
.5300E+03 .1316E+00 .3952E+00
.5310E+03 .1378E+00 .4173E+00
.5320E+03 .1345E+00 .4104E+00
.5330E+03 .1194E+00 .3670E+00
.5340E+03 .1272E+00 .3938E+00
.5350E+03 .1285E+00 .4005E+00
.5360E+03 .1334E+00 .4183E+00
.5370E+03 .1228E+00 .3877E+00
.5380E+03 .1283E+00 .4077E+00
.5390E+03 .1244E+00 .3981E+00
.5400E+03 .1193E+00 .3841E+00
.5410E+03 .1136E+00 .3673E+00
.5420E+03 .1228E+00 .3999E+00
.5430E+03 .1204E+00 .3964E+00
.5440E+03 .1235E+00 .4087E+00
.5450E+03 .1201E+00 .4006E+00
.5460E+03 .1180E+00 .3950E+00
.5470E+03 .1191E+00 .4026E+00
.5480E+03 .1153E+00 .3925E+00
.5490E+03 .1183E+00 .4059E+00
.5500E+03 .1167E+00 .4034E+00
.5510E+03 .1160E+00 .4039E+00
.5520E+03 .1178E+00 .4129E+00
.5530E+03 .1138E+00 .4015E+00
.5540E+03 .1154E+00 .4097E+00
.5550E+03 .1153E+00 .4122E+00
.5560E+03 .1126E+00 .4054E+00
.5570E+03 .1092E+00 .3957E+00
.5580E+03 .1107E+00 .4043E+00
.5590E+03 .1040E+00 .3825E+00
.5600E+03 .1051E+00 .3896E+00
.5610E+03 .1104E+00 .4124E+00
.5620E+03 .1044E+00 .3927E+00
.5630E+03 .1076E+00 .4075E+00
.5640E+03 .1048E+00 .3996E+00
.5650E+03 .1048E+00 .4021E+00
.5660E+03 .9846E-01 .3802E+00
.5670E+03 .1042E+00 .4048E+00
.5680E+03 .1023E+00 .3982E+00
.5690E+03 .9815E-01 .3809E+00
.5700E+03 .9812E-01 .3846E+00
.5710E+03 .9497E-01 .3765E+00
.5720E+03 .9919E-01 .3935E+00
.5730E+03 .9917E-01 .3957E+00
.5740E+03 .9824E-01 .3940E+00
.5750E+03 .9554E-01 .3846E+00
.5760E+03 .9447E-01 .3823E+00
.5770E+03 .9657E-01 .3928E+00
.5780E+03 .9347E-01 .3828E+00
.5790E+03 .9464E-01 .3904E+00
.5800E+03 .9600E-01 .3992E+00
.5810E+03 .9621E-01 .4029E+00
.5820E+03 .9739E-01 .4106E+00
.5830E+03 .9808E-01 .4162E+00
.5840E+03 .9747E-01 .4159E+00
.5850E+03 .9630E-01 .4131E+00
.5860E+03 .9343E-01 .4022E+00
.5870E+03 .9465E-01 .4076E+00
.5880E+03 .9039E-01 .3852E+00
.5890E+03 .7542E-01 .3151E+00
.5900E+03 .7989E-01 .3358E+00
.5910E+03 .8623E-01 .3691E+00
.5920E+03 .8338E-01 .3574E+00
.5930E+03 .8526E-01 .3725E+00
.5940E+03 .8397E-01 .3686E+00
.5950E+03 .8155E-01 .3565E+00
.5960E+03 .8548E-01 .3837E+00
.5970E+03 .8498E-01 .3830E+00
.5980E+03 .8387E-01 .3828E+00
.5990E+03 .8372E-01 .3861E+00
.6000E+03 .8471E-01 .3957E+00
.6010E+03 .8378E-01 .3955E+00
.6020E+03 .8226E-01 .3907E+00
.6030E+03 .8382E-01 .4005E+00
.6040E+03 .8505E-01 .4083E+00
.6050E+03 .8470E-01 .4086E+00
.6060E+03 .8408E-01 .4077E+00
.6070E+03 .8441E-01 .4112E+00
.6080E+03 .8397E-01 .4108E+00
.6090E+03 .8319E-01 .4085E+00
.6100E+03 .8267E-01 .4072E+00
.6110E+03 .8210E-01 .4058E+00
.6120E+03 .8318E-01 .4123E+00
.6130E+03 .8184E-01 .4068E+00
.6140E+03 .7920E-01 .3950E+00
.6150E+03 .8195E-01 .4102E+00
.6160E+03 .7961E-01 .4000E+00
.6170E+03 .7842E-01 .3953E+00
.6180E+03 .8119E-01 .4106E+00
.6190E+03 .8136E-01 .4128E+00
.6200E+03 .8115E-01 .4128E+00
.6210E+03 .8125E-01 .4138E+00
.6220E+03 .7800E-01 .3964E+00
.6230E+03 .7713E-01 .3910E+00
.6240E+03 .7668E-01 .3913E+00
.6250E+03 .7601E-01 .3907E+00
.6260E+03 .7563E-01 .3901E+00
.6270E+03 .7726E-01 .3980E+00
.6280E+03 .7201E-01 .3594E+00
.6290E+03 .7491E-01 .3840E+00
.6300E+03 .7398E-01 .3809E+00
.6310E+03 .7536E-01 .3941E+00
.6320E+03 .7200E-01 .3776E+00
.6330E+03 .7666E-01 .4060E+00
.6340E+03 .7549E-01 .4028E+00
.6350E+03 .7620E-01 .4083E+00
.6360E+03 .7436E-01 .4003E+00
.6370E+03 .7670E-01 .4144E+00
.6380E+03 .7721E-01 .4196E+00
.6390E+03 .7672E-01 .4186E+00
.6400E+03 .7500E-01 .4111E+00
.6410E+03 .7486E-01 .4119E+00
.6420E+03 .7489E-01 .4138E+00
.6430E+03 .7536E-01 .4172E+00
.6440E+03 .7491E-01 .4165E+00
.6450E+03 .7501E-01 .4174E+00
.6460E+03 .7184E-01 .3975E+00
.6470E+03 .7008E-01 .3831E+00
.6480E+03 .6881E-01 .3766E+00
.6490E+03 .6661E-01 .3657E+00
.6500E+03 .6829E-01 .3834E+00
.6510E+03 .7265E-01 .4103E+00
.6520E+03 .6742E-01 .3733E+00
.6530E+03 .7149E-01 .4064E+00
.6540E+03 .7063E-01 .4030E+00
.6550E+03 .6634E-01 .3765E+00
.6560E+03 .5849E-01 .3343E+00
.6570E+03 .6094E-01 .3493E+00
.6580E+03 .6847E-01 .3962E+00
.6590E+03 .6874E-01 .3992E+00
.6600E+03 .6906E-01 .4014E+00
.6610E+03 .6885E-01 .4001E+00
.6620E+03 .6821E-01 .3955E+00
.6630E+03 .6815E-01 .3977E+00
.6640E+03 .6872E-01 .4056E+00
.6650E+03 .6985E-01 .4157E+00
.6660E+03 .6971E-01 .4176E+00
.6670E+03 .6910E-01 .4163E+00
.6680E+03 .6924E-01 .4193E+00
.6690E+03 .7026E-01 .4271E+00
.6700E+03 .6913E-01 .4218E+00
.6710E+03 .6884E-01 .4215E+00
.6720E+03 .6772E-01 .4160E+00
.6730E+03 .6814E-01 .4200E+00
.6740E+03 .6788E-01 .4198E+00
.6750E+03 .6715E-01 .4167E+00
.6760E+03 .6776E-01 .4218E+00
.6770E+03 .6697E-01 .4182E+00
.6780E+03 .6714E-01 .4206E+00
.6790E+03 .6640E-01 .4174E+00
.6800E+03 .6632E-01 .4183E+00
.6810E+03 .6586E-01 .4167E+00
.6820E+03 .6596E-01 .4188E+00
.6830E+03 .6504E-01 .4143E+00
.6840E+03 .6439E-01 .4114E+00
.6850E+03 .6429E-01 .4125E+00
.6860E+03 .6262E-01 .4026E+00
.6870E+03 .4287E-01 .2236E+00
.6880E+03 .5053E-01 .2882E+00
.6890E+03 .5073E-01 .2909E+00
.6900E+03 .5333E-01 .3151E+00
.6910E+03 .5566E-01 .3392E+00
.6920E+03 .5665E-01 .3519E+00
.6930E+03 .5415E-01 .3323E+00
.6940E+03 .5242E-01 .3238E+00
.6950E+03 .5470E-01 .3472E+00
.6960E+03 .5445E-01 .3473E+00
.6970E+03 .5956E-01 .3906E+00
.6980E+03 .5836E-01 .3834E+00
.6990E+03 .5541E-01 .3580E+00
.7000E+03 .5474E-01 .3541E+00
