Wvlgth Difuse_horizn_irradiance Direct_horizn_irradiance
.3500E+03 .1970E+00 .1721E+00
.3510E+03 .2047E+00 .1812E+00
.3520E+03 .1911E+00 .1713E+00
.3530E+03 .1887E+00 .1731E+00
.3540E+03 .2165E+00 .2024E+00
.3550E+03 .2171E+00 .2059E+00
.3560E+03 .1945E+00 .1877E+00
.3570E+03 .1589E+00 .1557E+00
.3580E+03 .1481E+00 .1475E+00
.3590E+03 .1602E+00 .1620E+00
.3600E+03 .2025E+00 .2076E+00
.3610E+03 .1742E+00 .1816E+00
.3620E+03 .1772E+00 .1875E+00
.3630E+03 .1979E+00 .2125E+00
.3640E+03 .1975E+00 .2152E+00
.3650E+03 .2014E+00 .2225E+00
.3660E+03 .2353E+00 .2638E+00
.3670E+03 .2292E+00 .2607E+00
.3680E+03 .2097E+00 .2420E+00
.3690E+03 .2159E+00 .2525E+00
.3700E+03 .2331E+00 .2764E+00
.3710E+03 .2121E+00 .2551E+00
.3720E+03 .2045E+00 .2493E+00
.3730E+03 .1860E+00 .2298E+00
.3740E+03 .1658E+00 .2076E+00
.3750E+03 .1740E+00 .2209E+00
.3760E+03 .1975E+00 .2540E+00
.3770E+03 .2066E+00 .2693E+00
.3780E+03 .2462E+00 .3251E+00
.3790E+03 .2121E+00 .2838E+00
.3800E+03 .1981E+00 .2685E+00
.3810E+03 .2142E+00 .2940E+00
.3820E+03 .1633E+00 .2269E+00
.3830E+03 .1256E+00 .1767E+00
.3840E+03 .1395E+00 .1987E+00
.3850E+03 .1828E+00 .2637E+00
.3860E+03 .1672E+00 .2441E+00
.3870E+03 .1739E+00 .2571E+00
.3880E+03 .1684E+00 .2519E+00
.3890E+03 .1800E+00 .2726E+00
.3900E+03 .2076E+00 .3182E+00
.3910E+03 .2200E+00 .3412E+00
.3920E+03 .2038E+00 .3197E+00
.3930E+03 .1220E+00 .1937E+00
.3940E+03 .1250E+00 .2008E+00
.3950E+03 .2021E+00 .3283E+00
.3960E+03 .1878E+00 .3085E+00
.3970E+03 .1049E+00 .1744E+00
.3980E+03 .2082E+00 .3500E+00
.3990E+03 .2591E+00 .4405E+00
.4000E+03 .2677E+00 .4603E+00
.4010E+03 .2734E+00 .4809E+00
.4020E+03 .2821E+00 .5016E+00
.4030E+03 .2697E+00 .4845E+00
.4040E+03 .2719E+00 .4937E+00
.4050E+03 .2632E+00 .4830E+00
.4060E+03 .2548E+00 .4725E+00
.4070E+03 .2484E+00 .4655E+00
.4080E+03 .2574E+00 .4874E+00
.4090E+03 .2728E+00 .5220E+00
.4100E+03 .2308E+00 .4462E+00
.4110E+03 .2565E+00 .5009E+00
.4120E+03 .2707E+00 .5339E+00
.4130E+03 .2577E+00 .5134E+00
