Wvlgth Difuse_horizn_irradiance Direct_horizn_irradiance
.3500E+03 .1344E+00 .4094E-01
.3510E+03 .1399E+00 .4352E-01
.3520E+03 .1307E+00 .4149E-01
.3530E+03 .1299E+00 .4238E-01
.3540E+03 .1502E+00 .5019E-01
.3550E+03 .1509E+00 .5152E-01
.3560E+03 .1355E+00 .4731E-01
.3570E+03 .1112E+00 .3967E-01
.3580E+03 .1041E+00 .3796E-01
.3590E+03 .1131E+00 .4210E-01
.3600E+03 .1435E+00 .5447E-01
.3610E+03 .1239E+00 .4805E-01
.3620E+03 .1259E+00 .4986E-01
.3630E+03 .1406E+00 .5681E-01
.3640E+03 .1406E+00 .5791E-01
.3650E+03 .1437E+00 .6038E-01
.3660E+03 .1683E+00 .7209E-01
.3670E+03 .1644E+00 .7178E-01
.3680E+03 .1510E+00 .6721E-01
.3690E+03 .1557E+00 .7059E-01
.3700E+03 .1683E+00 .7778E-01
.3710E+03 .1535E+00 .7224E-01
.3720E+03 .1485E+00 .7117E-01
.3730E+03 .1353E+00 .6604E-01
.3740E+03 .1209E+00 .6004E-01
.3750E+03 .1272E+00 .6432E-01
.3760E+03 .1449E+00 .7456E-01
.3770E+03 .1520E+00 .7960E-01
.3780E+03 .1817E+00 .9678E-01
.3790E+03 .1572E+00 .8518E-01
.3800E+03 .1475E+00 .8124E-01
.3810E+03 .1596E+00 .8939E-01
.3820E+03 .1217E+00 .6930E-01
.3830E+03 .9369E-01 .5422E-01
.3840E+03 .1043E+00 .6135E-01
.3850E+03 .1369E+00 .8186E-01
.3860E+03 .1254E+00 .7615E-01
.3870E+03 .1307E+00 .8064E-01
.3880E+03 .1268E+00 .7947E-01
.3890E+03 .1359E+00 .8648E-01
.3900E+03 .1571E+00 .1015E+00
.3910E+03 .1668E+00 .1094E+00
.3920E+03 .1549E+00 .1031E+00
.3930E+03 .9283E-01 .6274E-01
.3940E+03 .9532E-01 .6538E-01
.3950E+03 .1544E+00 .1075E+00
.3960E+03 .1439E+00 .1016E+00
.3970E+03 .8049E-01 .5766E-01
.3980E+03 .1602E+00 .1164E+00
.3990E+03 .1996E+00 .1471E+00
.4000E+03 .2069E+00 .1547E+00
.4010E+03 .2108E+00 .1623E+00
.4020E+03 .2177E+00 .1700E+00
.4030E+03 .2084E+00 .1648E+00
.4040E+03 .2106E+00 .1689E+00
.4050E+03 .2044E+00 .1661E+00
.4060E+03 .1981E+00 .1630E+00
.4070E+03 .1933E+00 .1612E+00
.4080E+03 .2009E+00 .1698E+00
.4090E+03 .2134E+00 .1826E+00
.4100E+03 .1808E+00 .1567E+00
.4110E+03 .2013E+00 .1767E+00
.4120E+03 .2126E+00 .1889E+00
.4130E+03 .2031E+00 .1828E+00
.4140E+03 .1997E+00 .1819E+00
.4150E+03 .2054E+00 .1895E+00
.4160E+03 .2102E+00 .1962E+00
.4170E+03 .2039E+00 .1927E+00
.4180E+03 .1940E+00 .1856E+00
.4190E+03 .2009E+00 .1944E+00
.4200E+03 .1832E+00 .1793E+00
.4210E+03 .2068E+00 .2049E+00
.4220E+03 .2028E+00 .2034E+00
.4230E+03 .1952E+00 .1981E+00
.4240E+03 .1931E+00 .1983E+00
.4250E+03 .1977E+00 .2054E+00
.4260E+03 .1909E+00 .2005E+00
.4270E+03 .1835E+00 .1950E+00
.4280E+03 .1845E+00 .1982E+00
.4290E+03 .1698E+00 .1843E+00
.4300E+03 .1347E+00 .1478E+00
.4310E+03 .1217E+00 .1351E+00
.4320E+03 .2011E+00 .2257E+00
.4330E+03 .1860E+00 .2111E+00
.4340E+03 .1710E+00 .1962E+00
.4350E+03 .1868E+00 .2166E+00
.4360E+03 .2036E+00 .2385E+00
.4370E+03 .2064E+00 .2444E+00
.4380E+03 .1799E+00 .2154E+00
.4390E+03 .1725E+00 .2088E+00
.4400E+03 .1963E+00 .2402E+00
.4410E+03 .1921E+00 .2377E+00
.4420E+03 .2043E+00 .2553E+00
.4430E+03 .2057E+00 .2593E+00
