Wvlgth Difuse_horizn_irradiance Direct_horizn_irradiance
.3500E+03 .1731E+00 .1076E+00
.3510E+03 .1799E+00 .1135E+00
.3520E+03 .1680E+00 .1076E+00
.3530E+03 .1663E+00 .1091E+00
.3540E+03 .1911E+00 .1279E+00
.3550E+03 .1917E+00 .1304E+00
.3560E+03 .1720E+00 .1192E+00
.3570E+03 .1407E+00 .9912E-01
.3580E+03 .1312E+00 .9410E-01
.3590E+03 .1421E+00 .1036E+00
.3600E+03 .1797E+00 .1330E+00
.3610E+03 .1548E+00 .1166E+00
.3620E+03 .1576E+00 .1208E+00
.3630E+03 .1762E+00 .1373E+00
.3640E+03 .1760E+00 .1395E+00
.3650E+03 .1796E+00 .1445E+00
.3660E+03 .2101E+00 .1717E+00
.3670E+03 .2048E+00 .1701E+00
.3680E+03 .1876E+00 .1582E+00
.3690E+03 .1932E+00 .1655E+00
.3700E+03 .2088E+00 .1816E+00
.3710E+03 .1902E+00 .1680E+00
.3720E+03 .1835E+00 .1644E+00
.3730E+03 .1670E+00 .1519E+00
.3740E+03 .1490E+00 .1375E+00
.3750E+03 .1566E+00 .1466E+00
.3760E+03 .1778E+00 .1689E+00
.3770E+03 .1862E+00 .1794E+00
.3780E+03 .2220E+00 .2169E+00
.3790E+03 .1914E+00 .1897E+00
.3800E+03 .1790E+00 .1797E+00
.3810E+03 .1936E+00 .1972E+00
.3820E+03 .1477E+00 .1525E+00
.3830E+03 .1137E+00 .1190E+00
.3840E+03 .1264E+00 .1341E+00
.3850E+03 .1657E+00 .1783E+00
.3860E+03 .1517E+00 .1654E+00
.3870E+03 .1579E+00 .1745E+00
.3880E+03 .1530E+00 .1712E+00
.3890E+03 .1637E+00 .1856E+00
.3900E+03 .1889E+00 .2170E+00
.3910E+03 .2004E+00 .2331E+00
.3920E+03 .1857E+00 .2187E+00
.3930E+03 .1113E+00 .1327E+00
.3940E+03 .1141E+00 .1378E+00
.3950E+03 .1845E+00 .2257E+00
.3960E+03 .1716E+00 .2124E+00
.3970E+03 .9595E-01 .1203E+00
.3980E+03 .1905E+00 .2417E+00
.3990E+03 .2372E+00 .3047E+00
.4000E+03 .2453E+00 .3188E+00
.4010E+03 .2503E+00 .3336E+00
.4020E+03 .2584E+00 .3484E+00
.4030E+03 .2472E+00 .3371E+00
.4040E+03 .2494E+00 .3439E+00
.4050E+03 .2416E+00 .3369E+00
.4060E+03 .2340E+00 .3301E+00
.4070E+03 .2283E+00 .3257E+00
.4080E+03 .2366E+00 .3413E+00
.4090E+03 .2510E+00 .3660E+00
.4100E+03 .2124E+00 .3133E+00
.4110E+03 .2362E+00 .3521E+00
.4120E+03 .2494E+00 .3758E+00
.4130E+03 .2376E+00 .3618E+00
.4140E+03 .2335E+00 .3593E+00
.4150E+03 .2400E+00 .3734E+00
.4160E+03 .2456E+00 .3862E+00
.4170E+03 .2379E+00 .3780E+00
.4180E+03 .2260E+00 .3629E+00
.4190E+03 .2337E+00 .3790E+00
.4200E+03 .2127E+00 .3485E+00
.4210E+03 .2400E+00 .3973E+00
.4220E+03 .2351E+00 .3932E+00
.4230E+03 .2261E+00 .3821E+00
.4240E+03 .2233E+00 .3813E+00
.4250E+03 .2286E+00 .3944E+00
.4260E+03 .2207E+00 .3846E+00
.4270E+03 .2119E+00 .3727E+00
.4280E+03 .2125E+00 .3774E+00
.4290E+03 .1956E+00 .3508E+00
.4300E+03 .1550E+00 .2807E+00
.4310E+03 .1398E+00 .2555E+00
.4320E+03 .2310E+00 .4265E+00
.4330E+03 .2135E+00 .3981E+00
.4340E+03 .1960E+00 .3688E+00
.4350E+03 .2136E+00 .4055E+00
.4360E+03 .2328E+00 .4462E+00
.4370E+03 .2361E+00 .4569E+00
.4380E+03 .2058E+00 .4022E+00
.4390E+03 .1966E+00 .3877E+00
.4400E+03 .2238E+00 .4457E+00
.4410E+03 .2193E+00 .4411E+00
.4420E+03 .2331E+00 .4732E+00
.4430E+03 .2344E+00 .4799E+00
.4440E+03 .2274E+00 .4697E+00
.4450E+03 .2345E+00 .4883E+00
.4460E+03 .2091E+00 .4392E+00
.4470E+03 .2365E+00 .5012E+00
.4480E+03 .2378E+00 .5083E+00
.4490E+03 .2358E+00 .5088E+00
.4500E+03 .2428E+00 .5289E+00
.4510E+03 .2503E+00 .5498E+00
.4520E+03 .2382E+00 .5276E+00
.4530E+03 .2186E+00 .4883E+00
.4540E+03 .2331E+00 .5251E+00
.4550E+03 .2299E+00 .5225E+00
.4560E+03 .2359E+00 .5409E+00
.4570E+03 .2362E+00 .5467E+00
.4580E+03 .2295E+00 .5359E+00
.4590E+03 .2261E+00 .5329E+00
.4600E+03 .2230E+00 .5305E+00
.4610E+03 .2293E+00 .5502E+00
.4620E+03 .2301E+00 .5567E+00
.4630E+03 .2296E+00 .5594E+00
.4640E+03 .2215E+00 .5436E+00
.4650E+03 .2176E+00 .5381E+00
.4660E+03 .2210E+00 .5507E+00
.4670E+03 .2098E+00 .5268E+00
.4680E+03 .2175E+00 .5507E+00
.4690E+03 .2169E+00 .5540E+00
.4700E+03 .2071E+00 .5331E+00
.4710E+03 .2094E+00 .5433E+00
.4720E+03 .2190E+00 .5723E+00
.4730E+03 .2093E+00 .5509E+00
.4740E+03 .2103E+00 .5578E+00
.4750E+03 .2158E+00 .5769E+00
.4760E+03 .2069E+00 .5577E+00
.4770E+03 .2066E+00 .5618E+00
.4780E+03 .2118E+00 .5812E+00
.4790E+03 .2063E+00 .5713E+00
.4800E+03 .2082E+00 .5821E+00
.4810E+03 .2068E+00 .5835E+00
.4820E+03 .2063E+00 .5870E+00
