Wvlgth Difuse_horizn_irradiance Direct_horizn_irradiance
.3500E+03 .2058E+00 .1913E+00
.3510E+03 .2140E+00 .2015E+00
.3520E+03 .1997E+00 .1903E+00
.3530E+03 .1971E+00 .1923E+00
.3540E+03 .2269E+00 .2254E+00
.3550E+03 .2274E+00 .2292E+00
.3560E+03 .2034E+00 .2085E+00
.3570E+03 .1665E+00 .1733E+00
.3580E+03 .1554E+00 .1643E+00
.3590E+03 .1684E+00 .1806E+00
.3600E+03 .2131E+00 .2317E+00
.3610E+03 .1833E+00 .2026E+00
.3620E+03 .1857E+00 .2084E+00
.3630E+03 .2068E+00 .2354E+00
.3640E+03 .2061E+00 .2380E+00
.3650E+03 .2102E+00 .2462E+00
.3660E+03 .2454E+00 .2915E+00
.3670E+03 .2390E+00 .2880E+00
.3680E+03 .2190E+00 .2676E+00
.3690E+03 .2252E+00 .2789E+00
.3700E+03 .2428E+00 .3049E+00
.3710E+03 .2208E+00 .2811E+00
.3720E+03 .2131E+00 .2749E+00
.3730E+03 .1937E+00 .2532E+00
.3740E+03 .1726E+00 .2286E+00
.3750E+03 .1811E+00 .2431E+00
.3760E+03 .2058E+00 .2799E+00
.3770E+03 .2154E+00 .2968E+00
.3780E+03 .2568E+00 .3584E+00
.3790E+03 .2216E+00 .3133E+00
.3800E+03 .2074E+00 .2968E+00
.3810E+03 .2239E+00 .3245E+00
.3820E+03 .1703E+00 .2499E+00
.3830E+03 .1308E+00 .1943E+00
.3840E+03 .1452E+00 .2185E+00
.3850E+03 .1903E+00 .2897E+00
.3860E+03 .1738E+00 .2679E+00
.3870E+03 .1808E+00 .2820E+00
.3880E+03 .1750E+00 .2762E+00
.3890E+03 .1871E+00 .2988E+00
.3900E+03 .2157E+00 .3486E+00
.3910E+03 .2285E+00 .3736E+00
.3920E+03 .2117E+00 .3503E+00
.3930E+03 .1266E+00 .2119E+00
.3940E+03 .1297E+00 .2196E+00
.3950E+03 .2097E+00 .3591E+00
.3960E+03 .1949E+00 .3376E+00
.3970E+03 .1088E+00 .1906E+00
.3980E+03 .2162E+00 .3828E+00
.3990E+03 .2687E+00 .4812E+00
.4000E+03 .2780E+00 .5033E+00
.4010E+03 .2839E+00 .5256E+00
.4020E+03 .2926E+00 .5476E+00
.4030E+03 .2795E+00 .5285E+00
.4040E+03 .2819E+00 .5388E+00
.4050E+03 .2731E+00 .5273E+00
.4060E+03 .2641E+00 .5153E+00
.4070E+03 .2572E+00 .5071E+00
.4080E+03 .2669E+00 .5316E+00
.4090E+03 .2829E+00 .5693E+00
.4100E+03 .2393E+00 .4865E+00
.4110E+03 .2658E+00 .5458E+00
.4120E+03 .2803E+00 .5812E+00
.4130E+03 .2673E+00 .5597E+00
.4140E+03 .2623E+00 .5547E+00
.4150E+03 .2693E+00 .5753E+00
