Wvlgth Difuse_horizn_irradiance Direct_horizn_irradiance
.5000E+03 .1995E+00 .1245E+01
.5010E+03 .1921E+00 .1208E+01
.5020E+03 .1905E+00 .1207E+01
.5030E+03 .1976E+00 .1262E+01
.5040E+03 .1809E+00 .1172E+01
.5050E+03 .1949E+00 .1262E+01
.5060E+03 .2010E+00 .1312E+01
.5070E+03 .1910E+00 .1255E+01
.5080E+03 .1853E+00 .1223E+01
.5090E+03 .1932E+00 .1283E+01
.5100E+03 .1873E+00 .1250E+01
.5110E+03 .1899E+00 .1275E+01
.5120E+03 .1939E+00 .1309E+01
.5130E+03 .1811E+00 .1230E+01
.5140E+03 .1763E+00 .1205E+01
.5150E+03 .1803E+00 .1240E+01
.5160E+03 .1808E+00 .1251E+01
.5170E+03 .1465E+00 .1020E+01
.5180E+03 .1665E+00 .1167E+01
.5190E+03 .1604E+00 .1131E+01
.5200E+03 .1741E+00 .1235E+01
.5210E+03 .1743E+00 .1245E+01
.5220E+03 .1772E+00 .1273E+01
.5230E+03 .1660E+00 .1200E+01
.5240E+03 .1774E+00 .1291E+01
.5250E+03 .1749E+00 .1282E+01
.5260E+03 .1691E+00 .1247E+01
.5270E+03 .1470E+00 .1091E+01
.5280E+03 .1673E+00 .1250E+01
.5290E+03 .1740E+00 .1309E+01
.5300E+03 .1663E+00 .1259E+01
.5310E+03 .1744E+00 .1328E+01
.5320E+03 .1703E+00 .1305E+01
.5330E+03 .1512E+00 .1165E+01
.5340E+03 .1611E+00 .1248E+01
.5350E+03 .1626E+00 .1267E+01
.5360E+03 .1686E+00 .1321E+01
.5370E+03 .1552E+00 .1223E+01
.5380E+03 .1620E+00 .1284E+01
.5390E+03 .1571E+00 .1252E+01
.5400E+03 .1507E+00 .1208E+01
.5410E+03 .1436E+00 .1161E+01
.5420E+03 .1553E+00 .1264E+01
.5430E+03 .1525E+00 .1245E+01
.5440E+03 .1566E+00 .1287E+01
.5450E+03 .1523E+00 .1259E+01
.5460E+03 .1497E+00 .1247E+01
.5470E+03 .1512E+00 .1265E+01
.5480E+03 .1463E+00 .1230E+01
.5490E+03 .1502E+00 .1269E+01
.5500E+03 .1482E+00 .1259E+01
.5510E+03 .1474E+00 .1258E+01
.5520E+03 .1496E+00 .1284E+01
.5530E+03 .1446E+00 .1248E+01
.5540E+03 .1467E+00 .1273E+01
.5550E+03 .1467E+00 .1280E+01
.5560E+03 .1434E+00 .1259E+01
.5570E+03 .1392E+00 .1229E+01
.5580E+03 .1414E+00 .1256E+01
.5590E+03 .1331E+00 .1189E+01
.5600E+03 .1347E+00 .1210E+01
.5610E+03 .1418E+00 .1281E+01
.5620E+03 .1343E+00 .1220E+01
.5630E+03 .1386E+00 .1267E+01
.5640E+03 .1352E+00 .1243E+01
.5650E+03 .1353E+00 .1251E+01
.5660E+03 .1273E+00 .1184E+01
.5670E+03 .1349E+00 .1262E+01
.5680E+03 .1325E+00 .1250E+01
.5690E+03 .1273E+00 .1215E+01
.5700E+03 .1273E+00 .1219E+01
.5710E+03 .1233E+00 .1183E+01
.5720E+03 .1289E+00 .1248E+01
.5730E+03 .1289E+00 .1255E+01
.5740E+03 .1277E+00 .1250E+01
.5750E+03 .1241E+00 .1222E+01
.5760E+03 .1226E+00 .1213E+01
.5770E+03 .1251E+00 .1244E+01
.5780E+03 .1209E+00 .1206E+01
.5790E+03 .1222E+00 .1223E+01
.5800E+03 .1238E+00 .1242E+01
.5810E+03 .1238E+00 .1246E+01
.5820E+03 .1252E+00 .1264E+01
.5830E+03 .1259E+00 .1275E+01
.5840E+03 .1250E+00 .1272E+01
.5850E+03 .1233E+00 .1261E+01
.5860E+03 .1196E+00 .1229E+01
.5870E+03 .1210E+00 .1254E+01
.5880E+03 .1155E+00 .1217E+01
.5890E+03 .9637E-01 .1039E+01
.5900E+03 .1021E+00 .1105E+01
.5910E+03 .1102E+00 .1188E+01
.5920E+03 .1067E+00 .1160E+01
.5930E+03 .1092E+00 .1183E+01
.5940E+03 .1077E+00 .1175E+01
.5950E+03 .1048E+00 .1156E+01
.5960E+03 .1100E+00 .1203E+01
.5970E+03 .1096E+00 .1206E+01
.5980E+03 .1083E+00 .1194E+01
.5990E+03 .1083E+00 .1196E+01
.6000E+03 .1097E+00 .1212E+01
.6010E+03 .1086E+00 .1201E+01
.6020E+03 .1066E+00 .1184E+01
.6030E+03 .1085E+00 .1210E+01
.6040E+03 .1100E+00 .1232E+01
.6050E+03 .1094E+00 .1230E+01
.6060E+03 .1084E+00 .1223E+01
.6070E+03 .1086E+00 .1229E+01
.6080E+03 .1077E+00 .1224E+01
.6090E+03 .1065E+00 .1214E+01
.6100E+03 .1055E+00 .1209E+01
.6110E+03 .1045E+00 .1202E+01
.6120E+03 .1056E+00 .1220E+01
.6130E+03 .1036E+00 .1203E+01
.6140E+03 .1000E+00 .1166E+01
.6150E+03 .1033E+00 .1208E+01
.6160E+03 .1001E+00 .1176E+01
.6170E+03 .9839E-01 .1160E+01
.6180E+03 .1017E+00 .1204E+01
.6190E+03 .1017E+00 .1210E+01
.6200E+03 .1013E+00 .1211E+01
.6210E+03 .1012E+00 .1217E+01
.6220E+03 .9702E-01 .1177E+01
.6230E+03 .9579E-01 .1171E+01
.6240E+03 .9510E-01 .1166E+01
.6250E+03 .9412E-01 .1156E+01
.6260E+03 .9351E-01 .1153E+01
.6270E+03 .9536E-01 .1185E+01
.6280E+03 .8874E-01 .1133E+01
.6290E+03 .9215E-01 .1164E+01
.6300E+03 .9086E-01 .1151E+01
.6310E+03 .9240E-01 .1166E+01
.6320E+03 .8812E-01 .1117E+01
.6330E+03 .9366E-01 .1187E+01
.6340E+03 .9207E-01 .1168E+01
.6350E+03 .9276E-01 .1181E+01
.6360E+03 .9034E-01 .1154E+01
.6370E+03 .9302E-01 .1192E+01
.6380E+03 .9345E-01 .1200E+01
.6390E+03 .9267E-01 .1194E+01
.6400E+03 .9042E-01 .1169E+01
.6410E+03 .9008E-01 .1168E+01
.6420E+03 .8994E-01 .1170E+01
.6430E+03 .9034E-01 .1181E+01
.6440E+03 .8964E-01 .1176E+01
.6450E+03 .8962E-01 .1182E+01
.6460E+03 .8571E-01 .1142E+01
.6470E+03 .8347E-01 .1129E+01
.6480E+03 .8183E-01 .1114E+01
.6490E+03 .7910E-01 .1080E+01
.6500E+03 .8099E-01 .1096E+01
.6510E+03 .8605E-01 .1166E+01
.6520E+03 .7974E-01 .1104E+01
.6530E+03 .8444E-01 .1154E+01
.6540E+03 .8330E-01 .1142E+01
.6550E+03 .7814E-01 .1083E+01
.6560E+03 .6880E-01 .9537E+00
.6570E+03 .7157E-01 .9963E+00
.6580E+03 .8031E-01 .1118E+01
.6590E+03 .8052E-01 .1124E+01
.6600E+03 .8078E-01 .1134E+01
.6610E+03 .8043E-01 .1136E+01
.6620E+03 .7959E-01 .1132E+01
.6630E+03 .7941E-01 .1132E+01
.6640E+03 .7997E-01 .1137E+01
.6650E+03 .8117E-01 .1155E+01
.6660E+03 .8088E-01 .1152E+01
.6670E+03 .8004E-01 .1142E+01
.6680E+03 .8008E-01 .1146E+01
.6690E+03 .8115E-01 .1165E+01
.6700E+03 .7975E-01 .1148E+01
.6710E+03 .7930E-01 .1146E+01
.6720E+03 .7790E-01 .1130E+01
.6730E+03 .7828E-01 .1139E+01
.6740E+03 .7787E-01 .1137E+01
.6750E+03 .7695E-01 .1127E+01
.6760E+03 .7755E-01 .1140E+01
.6770E+03 .7655E-01 .1130E+01
.6780E+03 .7666E-01 .1135E+01
.6790E+03 .7573E-01 .1126E+01
.6800E+03 .7556E-01 .1127E+01
.6810E+03 .7497E-01 .1122E+01
.6820E+03 .7503E-01 .1127E+01
.6830E+03 .7392E-01 .1115E+01
.6840E+03 .7313E-01 .1107E+01
.6850E+03 .7295E-01 .1108E+01
.6860E+03 .7099E-01 .1083E+01
.6870E+03 .4854E-01 .8544E+00
.6880E+03 .5716E-01 .9541E+00
.6890E+03 .5733E-01 .9587E+00
.6900E+03 .6020E-01 .9925E+00
.6910E+03 .6276E-01 .1020E+01
.6920E+03 .6381E-01 .1030E+01
.6930E+03 .6092E-01 .9989E+00
.6940E+03 .5892E-01 .9718E+00
.6950E+03 .6142E-01 .9983E+00
.6960E+03 .6108E-01 .9953E+00
.6970E+03 .6674E-01 .1069E+01
.6980E+03 .6533E-01 .1051E+01
.6990E+03 .6198E-01 .1016E+01
.7000E+03 .6117E-01 .1008E+01
