Wvlgth Difuse_horizn_irradiance Direct_horizn_irradiance
.3500E+03 .1195E+00 .2785E-01
.3510E+03 .1243E+00 .2963E-01
.3520E+03 .1162E+00 .2834E-01
.3530E+03 .1156E+00 .2902E-01
.3540E+03 .1334E+00 .3425E-01
.3550E+03 .1341E+00 .3523E-01
.3560E+03 .1207E+00 .3254E-01
.3570E+03 .9888E-01 .2724E-01
.3580E+03 .9251E-01 .2605E-01
.3590E+03 .1004E+00 .2888E-01
.3600E+03 .1272E+00 .3734E-01
.3610E+03 .1099E+00 .3300E-01
.3620E+03 .1122E+00 .3456E-01
.3630E+03 .1257E+00 .3966E-01
.3640E+03 .1258E+00 .4062E-01
.3650E+03 .1287E+00 .4240E-01
.3660E+03 .1508E+00 .5079E-01
.3670E+03 .1474E+00 .5066E-01
.3680E+03 .1353E+00 .4742E-01
.3690E+03 .1396E+00 .4998E-01
.3700E+03 .1512E+00 .5528E-01
.3710E+03 .1381E+00 .5151E-01
.3720E+03 .1335E+00 .5074E-01
.3730E+03 .1218E+00 .4722E-01
.3740E+03 .1089E+00 .4303E-01
.3750E+03 .1146E+00 .4618E-01
.3760E+03 .1305E+00 .5349E-01
.3770E+03 .1369E+00 .5716E-01
.3780E+03 .1636E+00 .6951E-01
.3790E+03 .1413E+00 .6108E-01
.3800E+03 .1324E+00 .5817E-01
.3810E+03 .1436E+00 .6428E-01
.3820E+03 .1097E+00 .5007E-01
.3830E+03 .8462E-01 .3935E-01
.3840E+03 .9425E-01 .4459E-01
.3850E+03 .1239E+00 .5963E-01
.3860E+03 .1136E+00 .5565E-01
.3870E+03 .1185E+00 .5906E-01
.3880E+03 .1150E+00 .5828E-01
.3890E+03 .1233E+00 .6352E-01
.3900E+03 .1426E+00 .7468E-01
.3910E+03 .1515E+00 .8065E-01
.3920E+03 .1406E+00 .7605E-01
.3930E+03 .8443E-01 .4642E-01
.3940E+03 .8674E-01 .4845E-01
.3950E+03 .1406E+00 .7973E-01
.3960E+03 .1309E+00 .7537E-01
.3970E+03 .7336E-01 .4293E-01
.3980E+03 .1459E+00 .8659E-01
.3990E+03 .1820E+00 .1098E+00
.4000E+03 .1886E+00 .1153E+00
.4010E+03 .1921E+00 .1212E+00
.4020E+03 .1987E+00 .1273E+00
.4030E+03 .1903E+00 .1237E+00
.4040E+03 .1924E+00 .1268E+00
.4050E+03 .1867E+00 .1247E+00
.4060E+03 .1811E+00 .1228E+00
.4070E+03 .1770E+00 .1217E+00
.4080E+03 .1837E+00 .1280E+00
.4090E+03 .1952E+00 .1378E+00
.4100E+03 .1655E+00 .1184E+00
.4110E+03 .1843E+00 .1337E+00
.4120E+03 .1949E+00 .1434E+00
.4130E+03 .1860E+00 .1384E+00
.4140E+03 .1831E+00 .1381E+00
.4150E+03 .1885E+00 .1441E+00
.4160E+03 .1931E+00 .1497E+00
.4170E+03 .1873E+00 .1470E+00
.4180E+03 .1783E+00 .1417E+00
.4190E+03 .1846E+00 .1485E+00
.4200E+03 .1683E+00 .1370E+00
.4210E+03 .1901E+00 .1568E+00
.4220E+03 .1865E+00 .1557E+00
.4230E+03 .1796E+00 .1519E+00
.4240E+03 .1776E+00 .1520E+00
.4250E+03 .1821E+00 .1578E+00
.4260E+03 .1760E+00 .1546E+00
.4270E+03 .1692E+00 .1502E+00
.4280E+03 .1700E+00 .1526E+00
.4290E+03 .1567E+00 .1424E+00
.4300E+03 .1244E+00 .1143E+00
.4310E+03 .1123E+00 .1043E+00
.4320E+03 .1857E+00 .1748E+00
.4330E+03 .1719E+00 .1637E+00
.4340E+03 .1580E+00 .1520E+00
.4350E+03 .1724E+00 .1675E+00
.4360E+03 .1882E+00 .1851E+00
.4370E+03 .1910E+00 .1902E+00
.4380E+03 .1667E+00 .1680E+00
.4390E+03 .1593E+00 .1620E+00
.4400E+03 .1816E+00 .1870E+00
.4410E+03 .1780E+00 .1857E+00
.4420E+03 .1894E+00 .1997E+00
.4430E+03 .1907E+00 .2026E+00
.4440E+03 .1852E+00 .1991E+00
.4450E+03 .1913E+00 .2072E+00
.4460E+03 .1709E+00 .1871E+00
.4470E+03 .1936E+00 .2144E+00
.4480E+03 .1948E+00 .2176E+00
.4490E+03 .1933E+00 .2188E+00
.4500E+03 .1992E+00 .2282E+00
.4510E+03 .2055E+00 .2378E+00
.4520E+03 .1958E+00 .2287E+00
.4530E+03 .1799E+00 .2122E+00
.4540E+03 .1920E+00 .2289E+00
.4550E+03 .1895E+00 .2282E+00
.4560E+03 .1946E+00 .2368E+00
.4570E+03 .1950E+00 .2399E+00
.4580E+03 .1895E+00 .2354E+00
.4590E+03 .1867E+00 .2347E+00
.4600E+03 .1842E+00 .2340E+00
.4610E+03 .1895E+00 .2433E+00
.4620E+03 .1903E+00 .2468E+00
.4630E+03 .1901E+00 .2483E+00
.4640E+03 .1837E+00 .2420E+00
.4650E+03 .1808E+00 .2403E+00
.4660E+03 .1838E+00 .2465E+00
.4670E+03 .1746E+00 .2361E+00
.4680E+03 .1811E+00 .2472E+00
.4690E+03 .1807E+00 .2491E+00
.4700E+03 .1726E+00 .2400E+00
.4710E+03 .1747E+00 .2450E+00
.4720E+03 .1829E+00 .2584E+00
.4730E+03 .1749E+00 .2491E+00
.4740E+03 .1759E+00 .2523E+00
.4750E+03 .1806E+00 .2610E+00
.4760E+03 .1731E+00 .2522E+00
.4770E+03 .1729E+00 .2542E+00
.4780E+03 .1771E+00 .2636E+00
.4790E+03 .1724E+00 .2600E+00
.4800E+03 .1739E+00 .2657E+00
.4810E+03 .1727E+00 .2672E+00
.4820E+03 .1724E+00 .2696E+00
.4830E+03 .1695E+00 .2678E+00
.4840E+03 .1657E+00 .2636E+00
