Wvlgth Difuse_horizn_irradiance Direct_horizn_irradiance
.5000E+03 .6308E-01 .1060E-01
.5010E+03 .6058E-01 .1032E-01
.5020E+03 .5985E-01 .1020E-01
.5030E+03 .6191E-01 .1053E-01
.5040E+03 .5663E-01 .8943E-02
.5050E+03 .6107E-01 .1069E-01
.5060E+03 .6322E-01 .1112E-01
.5070E+03 .6037E-01 .1070E-01
.5080E+03 .5896E-01 .1072E-01
.5090E+03 .6192E-01 .1152E-01
.5100E+03 .6037E-01 .1149E-01
.5110E+03 .6151E-01 .1203E-01
.5120E+03 .6300E-01 .1260E-01
.5130E+03 .5897E-01 .1201E-01
.5140E+03 .5746E-01 .1194E-01
.5150E+03 .5883E-01 .1242E-01
.5160E+03 .5909E-01 .1264E-01
.5170E+03 .4795E-01 .1043E-01
.5180E+03 .5462E-01 .1203E-01
.5190E+03 .5271E-01 .1175E-01
.5200E+03 .5726E-01 .1292E-01
.5210E+03 .5735E-01 .1311E-01
.5220E+03 .5825E-01 .1348E-01
.5230E+03 .5460E-01 .1281E-01
.5240E+03 .5821E-01 .1377E-01
.5250E+03 .5723E-01 .1364E-01
.5260E+03 .5521E-01 .1341E-01
.5270E+03 .4782E-01 .1169E-01
.5280E+03 .5428E-01 .1345E-01
.5290E+03 .5635E-01 .1408E-01
.5300E+03 .5376E-01 .1362E-01
.5310E+03 .5631E-01 .1447E-01
.5320E+03 .5499E-01 .1433E-01
.5330E+03 .4889E-01 .1292E-01
.5340E+03 .5222E-01 .1399E-01
.5350E+03 .5291E-01 .1438E-01
.5360E+03 .5507E-01 .1515E-01
.5370E+03 .5085E-01 .1419E-01
.5380E+03 .5323E-01 .1503E-01
.5390E+03 .5170E-01 .1478E-01
.5400E+03 .4962E-01 .1421E-01
.5410E+03 .4729E-01 .1328E-01
.5420E+03 .5114E-01 .1451E-01
.5430E+03 .5016E-01 .1488E-01
.5440E+03 .5150E-01 .1511E-01
.5450E+03 .5014E-01 .1499E-01
.5460E+03 .4930E-01 .1451E-01
.5470E+03 .4986E-01 .1516E-01
.5480E+03 .4830E-01 .1504E-01
.5490E+03 .4966E-01 .1576E-01
.5500E+03 .4907E-01 .1581E-01
.5510E+03 .4883E-01 .1600E-01
.5520E+03 .4964E-01 .1649E-01
.5530E+03 .4802E-01 .1610E-01
.5540E+03 .4872E-01 .1652E-01
.5550E+03 .4872E-01 .1665E-01
.5560E+03 .4761E-01 .1642E-01
.5570E+03 .4615E-01 .1607E-01
.5580E+03 .4678E-01 .1641E-01
.5590E+03 .4390E-01 .1551E-01
.5600E+03 .4433E-01 .1585E-01
.5610E+03 .4654E-01 .1682E-01
.5620E+03 .4395E-01 .1601E-01
.5630E+03 .4526E-01 .1658E-01
.5640E+03 .4408E-01 .1623E-01
.5650E+03 .4408E-01 .1632E-01
.5660E+03 .4145E-01 .1539E-01
.5670E+03 .4390E-01 .1628E-01
.5680E+03 .4309E-01 .1545E-01
.5690E+03 .4137E-01 .1381E-01
.5700E+03 .4138E-01 .1431E-01
.5710E+03 .4006E-01 .1453E-01
.5720E+03 .4187E-01 .1458E-01
.5730E+03 .4192E-01 .1469E-01
.5740E+03 .4161E-01 .1459E-01
.5750E+03 .4057E-01 .1409E-01
.5760E+03 .4020E-01 .1408E-01
.5770E+03 .4121E-01 .1459E-01
.5780E+03 .4000E-01 .1461E-01
.5790E+03 .4062E-01 .1539E-01
.5800E+03 .4132E-01 .1635E-01
.5810E+03 .4154E-01 .1702E-01
.5820E+03 .4217E-01 .1778E-01
.5830E+03 .4257E-01 .1844E-01
.5840E+03 .4241E-01 .1866E-01
.5850E+03 .4199E-01 .1869E-01
.5860E+03 .4081E-01 .1811E-01
.5870E+03 .4142E-01 .1775E-01
.5880E+03 .3961E-01 .1502E-01
.5890E+03 .3309E-01 .1082E-01
.5900E+03 .3508E-01 .1137E-01
.5910E+03 .3787E-01 .1336E-01
