-12.23741158	1.264613469	-1
-6.055777293	1.271737606	-1
-3.913705181	1.270129702	-1
-2.804680449	1.268130112	-1
-2.108741037	1.266558576	-1
-1.617352491	1.265888745	-1
-1.241035244	1.265093088	-1
-0.933836851	1.264775905	-1
-0.670426958	1.264614563	-1
-0.43443991	1.264572356	-1
-0.214593261	1.264723977	-1
-0.002207829	1.264991644	-1
