Wvlgth Difuse_horizn_irradiance Direct_horizn_irradiance
.3500E+03 .1837E+00 .1335E+00
.3510E+03 .1909E+00 .1407E+00
.3520E+03 .1783E+00 .1332E+00
.3530E+03 .1763E+00 .1349E+00
.3540E+03 .2025E+00 .1579E+00
.3550E+03 .2030E+00 .1608E+00
.3560E+03 .1821E+00 .1468E+00
.3570E+03 .1488E+00 .1220E+00
.3580E+03 .1388E+00 .1156E+00
.3590E+03 .1502E+00 .1272E+00
.3600E+03 .1899E+00 .1632E+00
.3610E+03 .1635E+00 .1429E+00
.3620E+03 .1664E+00 .1478E+00
.3630E+03 .1859E+00 .1678E+00
.3640E+03 .1857E+00 .1702E+00
.3650E+03 .1894E+00 .1762E+00
.3660E+03 .2214E+00 .2091E+00
.3670E+03 .2157E+00 .2068E+00
.3680E+03 .1975E+00 .1922E+00
.3690E+03 .2034E+00 .2008E+00
.3700E+03 .2197E+00 .2201E+00
.3710E+03 .2001E+00 .2034E+00
.3720E+03 .1929E+00 .1990E+00
.3730E+03 .1756E+00 .1836E+00
.3740E+03 .1565E+00 .1661E+00
.3750E+03 .1644E+00 .1769E+00
.3760E+03 .1867E+00 .2036E+00
.3770E+03 .1954E+00 .2161E+00
.3780E+03 .2329E+00 .2610E+00
.3790E+03 .2008E+00 .2281E+00
.3800E+03 .1876E+00 .2159E+00
.3810E+03 .2029E+00 .2367E+00
.3820E+03 .1547E+00 .1829E+00
.3830E+03 .1191E+00 .1426E+00
.3840E+03 .1323E+00 .1606E+00
.3850E+03 .1734E+00 .2132E+00
.3860E+03 .1587E+00 .1976E+00
.3870E+03 .1652E+00 .2083E+00
.3880E+03 .1599E+00 .2043E+00
.3890E+03 .1711E+00 .2213E+00
.3900E+03 .1974E+00 .2585E+00
.3910E+03 .2093E+00 .2774E+00
.3920E+03 .1939E+00 .2602E+00
.3930E+03 .1161E+00 .1577E+00
.3940E+03 .1191E+00 .1637E+00
.3950E+03 .1925E+00 .2678E+00
.3960E+03 .1789E+00 .2519E+00
.3970E+03 .1000E+00 .1425E+00
.3980E+03 .1985E+00 .2862E+00
.3990E+03 .2471E+00 .3605E+00
