Wvlgth Difuse_horizn_irradiance Direct_horizn_irradiance
.3500E+03 .1993E+00 .1699E+00
.3510E+03 .2072E+00 .1791E+00
.3520E+03 .1935E+00 .1693E+00
.3530E+03 .1910E+00 .1711E+00
.3540E+03 .2200E+00 .2008E+00
.3550E+03 .2205E+00 .2043E+00
.3560E+03 .1973E+00 .1859E+00
.3570E+03 .1616E+00 .1546E+00
.3580E+03 .1508E+00 .1467E+00
.3590E+03 .1634E+00 .1614E+00
.3600E+03 .2069E+00 .2071E+00
.3610E+03 .1780E+00 .1812E+00
.3620E+03 .1804E+00 .1865E+00
.3630E+03 .2009E+00 .2108E+00
.3640E+03 .2003E+00 .2133E+00
.3650E+03 .2043E+00 .2207E+00
.3660E+03 .2386E+00 .2615E+00
.3670E+03 .2325E+00 .2585E+00
.3680E+03 .2130E+00 .2403E+00
.3690E+03 .2191E+00 .2506E+00
.3700E+03 .2363E+00 .2741E+00
.3710E+03 .2150E+00 .2528E+00
.3720E+03 .2075E+00 .2474E+00
.3730E+03 .1886E+00 .2280E+00
.3740E+03 .1681E+00 .2059E+00
.3750E+03 .1765E+00 .2191E+00
.3760E+03 .2006E+00 .2524E+00
.3770E+03 .2099E+00 .2677E+00
.3780E+03 .2503E+00 .3234E+00
.3790E+03 .2161E+00 .2829E+00
.3800E+03 .2022E+00 .2681E+00
.3810E+03 .2184E+00 .2932E+00
.3820E+03 .1662E+00 .2260E+00
.3830E+03 .1276E+00 .1758E+00
.3840E+03 .1418E+00 .1977E+00
.3850E+03 .1857E+00 .2623E+00
.3860E+03 .1697E+00 .2426E+00
.3870E+03 .1765E+00 .2555E+00
.3880E+03 .1709E+00 .2504E+00
.3890E+03 .1827E+00 .2710E+00
.3900E+03 .2107E+00 .3162E+00
.3910E+03 .2233E+00 .3391E+00
.3920E+03 .2069E+00 .3180E+00
.3930E+03 .1238E+00 .1925E+00
.3940E+03 .1269E+00 .1996E+00
.3950E+03 .2051E+00 .3264E+00
.3960E+03 .1907E+00 .3069E+00
.3970E+03 .1065E+00 .1734E+00
.3980E+03 .2115E+00 .3483E+00
.3990E+03 .2629E+00 .4380E+00
.4000E+03 .2721E+00 .4583E+00
.4010E+03 .2778E+00 .4787E+00
.4020E+03 .2864E+00 .4990E+00
.4030E+03 .2736E+00 .4817E+00
.4040E+03 .2760E+00 .4913E+00
.4050E+03 .2674E+00 .4810E+00
.4060E+03 .2586E+00 .4702E+00
.4070E+03 .2520E+00 .4628E+00
.4080E+03 .2615E+00 .4854E+00
.4090E+03 .2772E+00 .5199E+00
.4100E+03 .2345E+00 .4444E+00
.4110E+03 .2605E+00 .4988E+00
.4120E+03 .2747E+00 .5313E+00
.4130E+03 .2620E+00 .5118E+00
.4140E+03 .2571E+00 .5074E+00
.4150E+03 .2641E+00 .5264E+00
.4160E+03 .2698E+00 .5431E+00
.4170E+03 .2613E+00 .5313E+00
.4180E+03 .2483E+00 .5097E+00
.4190E+03 .2566E+00 .5319E+00
.4200E+03 .2336E+00 .4889E+00
.4210E+03 .2633E+00 .5566E+00
.4220E+03 .2579E+00 .5505E+00
.4230E+03 .2479E+00 .5343E+00
.4240E+03 .2449E+00 .5329E+00
.4250E+03 .2504E+00 .5502E+00
.4260E+03 .2414E+00 .5353E+00
.4270E+03 .2317E+00 .5186E+00
.4280E+03 .2326E+00 .5253E+00
.4290E+03 .2136E+00 .4869E+00
