Wvlgth Difuse_horizn_irradiance Direct_horizn_irradiance
.3500E+03 .8745E-01 .6835E-02
.3510E+03 .9099E-01 .7342E-02
.3520E+03 .8508E-01 .7096E-02
.3530E+03 .8498E-01 .7354E-02
.3540E+03 .9829E-01 .8757E-02
.3550E+03 .9887E-01 .9098E-02
.3560E+03 .8919E-01 .8504E-02
.3570E+03 .7318E-01 .7179E-02
.3580E+03 .6859E-01 .6927E-02
.3590E+03 .7454E-01 .7745E-02
.3600E+03 .9450E-01 .1010E-01
.3610E+03 .8183E-01 .9013E-02
.3620E+03 .8371E-01 .9558E-02
.3630E+03 .9393E-01 .1110E-01
.3640E+03 .9420E-01 .1148E-01
.3650E+03 .9644E-01 .1209E-01
.3660E+03 .1132E+00 .1462E-01
.3670E+03 .1108E+00 .1471E-01
.3680E+03 .1019E+00 .1388E-01
.3690E+03 .1054E+00 .1476E-01
.3700E+03 .1143E+00 .1648E-01
.3710E+03 .1045E+00 .1549E-01
.3720E+03 .1012E+00 .1537E-01
.3730E+03 .9247E-01 .1443E-01
.3740E+03 .8278E-01 .1325E-01
.3750E+03 .8731E-01 .1434E-01
.3760E+03 .9953E-01 .1672E-01
.3770E+03 .1046E+00 .1800E-01
.3780E+03 .1252E+00 .2204E-01
.3790E+03 .1083E+00 .1948E-01
.3800E+03 .1016E+00 .1867E-01
.3810E+03 .1104E+00 .2080E-01
.3820E+03 .8449E-01 .1634E-01
.3830E+03 .6527E-01 .1295E-01
.3840E+03 .7282E-01 .1478E-01
.3850E+03 .9584E-01 .1990E-01
.3860E+03 .8802E-01 .1871E-01
.3870E+03 .9197E-01 .2000E-01
.3880E+03 .8941E-01 .1986E-01
.3890E+03 .9600E-01 .2180E-01
.3900E+03 .1112E+00 .2580E-01
.3910E+03 .1183E+00 .2804E-01
.3920E+03 .1100E+00 .2659E-01
.3930E+03 .6615E-01 .1634E-01
.3940E+03 .6807E-01 .1717E-01
.3950E+03 .1105E+00 .2842E-01
.3960E+03 .1031E+00 .2701E-01
.3970E+03 .5784E-01 .1549E-01
.3980E+03 .1152E+00 .3139E-01
.3990E+03 .1440E+00 .4006E-01
.4000E+03 .1494E+00 .4227E-01
.4010E+03 .1522E+00 .4471E-01
.4020E+03 .1576E+00 .4723E-01
.4030E+03 .1512E+00 .4619E-01
.4040E+03 .1531E+00 .4757E-01
.4050E+03 .1488E+00 .4700E-01
.4060E+03 .1446E+00 .4656E-01
.4070E+03 .1414E+00 .4643E-01
.4080E+03 .1470E+00 .4901E-01
.4090E+03 .1564E+00 .5304E-01
.4100E+03 .1328E+00 .4582E-01
.4110E+03 .1481E+00 .5198E-01
.4120E+03 .1569E+00 .5606E-01
.4130E+03 .1499E+00 .5432E-01
.4140E+03 .1477E+00 .5447E-01
.4150E+03 .1523E+00 .5713E-01
.4160E+03 .1563E+00 .5967E-01
.4170E+03 .1518E+00 .5886E-01
.4180E+03 .1446E+00 .5695E-01
.4190E+03 .1500E+00 .5998E-01
.4200E+03 .1369E+00 .5556E-01
.4210E+03 .1549E+00 .6386E-01
.4220E+03 .1521E+00 .6369E-01
.4230E+03 .1466E+00 .6238E-01
.4240E+03 .1452E+00 .6267E-01
.4250E+03 .1490E+00 .6537E-01
.4260E+03 .1442E+00 .6435E-01
.4270E+03 .1388E+00 .6277E-01
.4280E+03 .1397E+00 .6395E-01
.4290E+03 .1289E+00 .6000E-01
.4300E+03 .1024E+00 .4836E-01
.4310E+03 .9258E-01 .4424E-01
.4320E+03 .1533E+00 .7450E-01
.4330E+03 .1421E+00 .7002E-01
.4340E+03 .1307E+00 .6522E-01
.4350E+03 .1428E+00 .7209E-01
.4360E+03 .1561E+00 .8000E-01
.4370E+03 .1587E+00 .8261E-01
.4380E+03 .1386E+00 .7325E-01
.4390E+03 .1325E+00 .7072E-01
.4400E+03 .1512E+00 .8194E-01
.4410E+03 .1484E+00 .8174E-01
.4420E+03 .1580E+00 .8816E-01
.4430E+03 .1592E+00 .8947E-01
.4440E+03 .1548E+00 .8833E-01
.4450E+03 .1602E+00 .9211E-01
.4460E+03 .1432E+00 .8351E-01
.4470E+03 .1625E+00 .9617E-01
.4480E+03 .1636E+00 .9779E-01
.4490E+03 .1625E+00 .9883E-01
.4500E+03 .1676E+00 .1034E+00
.4510E+03 .1731E+00 .1081E+00
.4520E+03 .1651E+00 .1043E+00
.4530E+03 .1519E+00 .9705E-01
.4540E+03 .1623E+00 .1050E+00
.4550E+03 .1603E+00 .1050E+00
.4560E+03 .1647E+00 .1093E+00
.4570E+03 .1651E+00 .1110E+00
.4580E+03 .1605E+00 .1091E+00
.4590E+03 .1581E+00 .1091E+00
.4600E+03 .1561E+00 .1090E+00
.4610E+03 .1607E+00 .1136E+00
.4620E+03 .1615E+00 .1156E+00
.4630E+03 .1616E+00 .1165E+00
.4640E+03 .1563E+00 .1139E+00
.4650E+03 .1541E+00 .1135E+00
.4660E+03 .1569E+00 .1169E+00
.4670E+03 .1491E+00 .1120E+00
.4680E+03 .1547E+00 .1176E+00
.4690E+03 .1545E+00 .1187E+00
.4700E+03 .1477E+00 .1145E+00
.4710E+03 .1496E+00 .1172E+00
.4720E+03 .1567E+00 .1238E+00
.4730E+03 .1500E+00 .1195E+00
.4740E+03 .1510E+00 .1211E+00
.4750E+03 .1551E+00 .1253E+00
.4760E+03 .1487E+00 .1211E+00
.4770E+03 .1484E+00 .1221E+00
.4780E+03 .1521E+00 .1270E+00
.4790E+03 .1480E+00 .1257E+00
.4800E+03 .1493E+00 .1289E+00
.4810E+03 .1482E+00 .1302E+00
.4820E+03 .1480E+00 .1319E+00
.4830E+03 .1457E+00 .1314E+00
.4840E+03 .1426E+00 .1297E+00
.4850E+03 .1419E+00 .1298E+00
.4860E+03 .1148E+00 .1060E+00
.4870E+03 .1282E+00 .1195E+00
.4880E+03 .1382E+00 .1298E+00
.4890E+03 .1294E+00 .1226E+00
.4900E+03 .1438E+00 .1380E+00
.4910E+03 .1375E+00 .1335E+00
.4920E+03 .1304E+00 .1279E+00
.4930E+03 .1389E+00 .1374E+00
.4940E+03 .1350E+00 .1347E+00
.4950E+03 .1427E+00 .1436E+00
.4960E+03 .1349E+00 .1371E+00
.4970E+03 .1363E+00 .1401E+00
.4980E+03 .1316E+00 .1368E+00
.4990E+03 .1304E+00 .1373E+00
.5000E+03 .1288E+00 .1371E+00
.5010E+03 .1237E+00 .1331E+00
.5020E+03 .1222E+00 .1324E+00
.5030E+03 .1264E+00 .1378E+00
.5040E+03 .1156E+00 .1234E+00
.5050E+03 .1244E+00 .1383E+00
.5060E+03 .1285E+00 .1436E+00
.5070E+03 .1224E+00 .1376E+00
.5080E+03 .1191E+00 .1357E+00
.5090E+03 .1247E+00 .1436E+00
.5100E+03 .1212E+00 .1411E+00
.5110E+03 .1232E+00 .1452E+00
.5120E+03 .1259E+00 .1501E+00
.5130E+03 .1176E+00 .1418E+00
.5140E+03 .1144E+00 .1396E+00
.5150E+03 .1170E+00 .1441E+00
.5160E+03 .1173E+00 .1459E+00
.5170E+03 .9502E-01 .1194E+00
.5180E+03 .1080E+00 .1370E+00
.5190E+03 .1041E+00 .1331E+00
.5200E+03 .1129E+00 .1457E+00
.5210E+03 .1129E+00 .1471E+00
.5220E+03 .1146E+00 .1507E+00
.5230E+03 .1073E+00 .1425E+00
.5240E+03 .1143E+00 .1531E+00
.5250E+03 .1124E+00 .1518E+00
.5260E+03 .1083E+00 .1482E+00
.5270E+03 .9383E-01 .1294E+00
.5280E+03 .1065E+00 .1484E+00
.5290E+03 .1105E+00 .1552E+00
.5300E+03 .1053E+00 .1495E+00
.5310E+03 .1102E+00 .1581E+00
.5320E+03 .1075E+00 .1557E+00
.5330E+03 .9547E-01 .1395E+00
.5340E+03 .1018E+00 .1500E+00
.5350E+03 .1029E+00 .1529E+00
.5360E+03 .1069E+00 .1600E+00
.5370E+03 .9847E-01 .1487E+00
.5380E+03 .1029E+00 .1567E+00
.5390E+03 .9978E-01 .1532E+00
.5400E+03 .9565E-01 .1477E+00
.5410E+03 .9105E-01 .1405E+00
.5420E+03 .9838E-01 .1530E+00
.5430E+03 .9642E-01 .1529E+00
.5440E+03 .9890E-01 .1570E+00
.5450E+03 .9617E-01 .1544E+00
.5460E+03 .9444E-01 .1515E+00
.5470E+03 .9539E-01 .1553E+00
.5480E+03 .9228E-01 .1519E+00
.5490E+03 .9473E-01 .1576E+00
.5500E+03 .9349E-01 .1570E+00
.5510E+03 .9292E-01 .1576E+00
.5520E+03 .9433E-01 .1614E+00
.5530E+03 .9113E-01 .1570E+00
.5540E+03 .9237E-01 .1604E+00
.5550E+03 .9228E-01 .1614E+00
.5560E+03 .9011E-01 .1588E+00
.5570E+03 .8728E-01 .1551E+00
.5580E+03 .8845E-01 .1583E+00
.5590E+03 .8299E-01 .1497E+00
.5600E+03 .8379E-01 .1526E+00
.5610E+03 .8795E-01 .1616E+00
.5620E+03 .8304E-01 .1538E+00
.5630E+03 .8549E-01 .1595E+00
.5640E+03 .8322E-01 .1563E+00
.5650E+03 .8317E-01 .1572E+00
.5660E+03 .7813E-01 .1486E+00
.5670E+03 .8268E-01 .1579E+00
.5680E+03 .8109E-01 .1540E+00
.5690E+03 .7779E-01 .1445E+00
.5700E+03 .7774E-01 .1470E+00
.5710E+03 .7521E-01 .1453E+00
.5720E+03 .7853E-01 .1502E+00
.5730E+03 .7851E-01 .1511E+00
.5740E+03 .7780E-01 .1505E+00
.5750E+03 .7570E-01 .1465E+00
.5760E+03 .7492E-01 .1458E+00
.5770E+03 .7666E-01 .1502E+00
.5780E+03 .7428E-01 .1473E+00
.5790E+03 .7529E-01 .1514E+00
.5800E+03 .7646E-01 .1563E+00
.5810E+03 .7672E-01 .1589E+00
.5820E+03 .7775E-01 .1629E+00
.5830E+03 .7837E-01 .1661E+00
.5840E+03 .7795E-01 .1665E+00
.5850E+03 .7707E-01 .1657E+00
.5860E+03 .7482E-01 .1611E+00
.5870E+03 .7584E-01 .1619E+00
.5880E+03 .7246E-01 .1483E+00
.5890E+03 .6047E-01 .1161E+00
.5900E+03 .6407E-01 .1238E+00
.5910E+03 .6914E-01 .1391E+00
.5920E+03 .6684E-01 .1341E+00
.5930E+03 .6829E-01 .1431E+00
.5940E+03 .6719E-01 .1416E+00
.5950E+03 .6520E-01 .1337E+00
.5960E+03 .6828E-01 .1494E+00
.5970E+03 .6782E-01 .1484E+00
.5980E+03 .6686E-01 .1499E+00
.5990E+03 .6669E-01 .1525E+00
.6000E+03 .6744E-01 .1583E+00
.6010E+03 .6668E-01 .1599E+00
.6020E+03 .6548E-01 .1584E+00
.6030E+03 .6675E-01 .1630E+00
.6040E+03 .6779E-01 .1665E+00
.6050E+03 .6758E-01 .1671E+00
.6060E+03 .6717E-01 .1675E+00
.6070E+03 .6754E-01 .1697E+00
.6080E+03 .6730E-01 .1702E+00
.6090E+03 .6678E-01 .1697E+00
.6100E+03 .6649E-01 .1695E+00
.6110E+03 .6615E-01 .1693E+00
.6120E+03 .6713E-01 .1723E+00
.6130E+03 .6617E-01 .1702E+00
.6140E+03 .6413E-01 .1657E+00
.6150E+03 .6646E-01 .1725E+00
.6160E+03 .6467E-01 .1686E+00
.6170E+03 .6379E-01 .1669E+00
.6180E+03 .6614E-01 .1735E+00
.6190E+03 .6636E-01 .1746E+00
.6200E+03 .6626E-01 .1745E+00
.6210E+03 .6641E-01 .1743E+00
.6220E+03 .6383E-01 .1651E+00
.6230E+03 .6317E-01 .1611E+00
