Wvlgth Difuse_horizn_irradiance Direct_horizn_irradiance
.3500E+03 .1592E+00 .7961E-01
.3510E+03 .1654E+00 .8415E-01
.3520E+03 .1546E+00 .7992E-01
.3530E+03 .1532E+00 .8119E-01
.3540E+03 .1762E+00 .9529E-01
.3550E+03 .1768E+00 .9736E-01
.3560E+03 .1588E+00 .8921E-01
.3570E+03 .1299E+00 .7427E-01
.3580E+03 .1213E+00 .7061E-01
.3590E+03 .1314E+00 .7784E-01
.3600E+03 .1663E+00 .1001E+00
.3610E+03 .1433E+00 .8792E-01
.3620E+03 .1461E+00 .9130E-01
.3630E+03 .1633E+00 .1040E+00
.3640E+03 .1633E+00 .1058E+00
.3650E+03 .1667E+00 .1098E+00
.3660E+03 .1951E+00 .1307E+00
.3670E+03 .1903E+00 .1296E+00
.3680E+03 .1744E+00 .1207E+00
.3690E+03 .1797E+00 .1265E+00
.3700E+03 .1943E+00 .1390E+00
.3710E+03 .1771E+00 .1288E+00
.3720E+03 .1709E+00 .1262E+00
.3730E+03 .1557E+00 .1168E+00
.3740E+03 .1389E+00 .1059E+00
.3750E+03 .1461E+00 .1130E+00
.3760E+03 .1660E+00 .1304E+00
.3770E+03 .1739E+00 .1386E+00
.3780E+03 .2074E+00 .1678E+00
.3790E+03 .1790E+00 .1469E+00
.3800E+03 .1674E+00 .1393E+00
.3810E+03 .1812E+00 .1531E+00
.3820E+03 .1383E+00 .1186E+00
.3830E+03 .1065E+00 .9271E-01
.3840E+03 .1184E+00 .1046E+00
.3850E+03 .1554E+00 .1392E+00
.3860E+03 .1423E+00 .1293E+00
.3870E+03 .1482E+00 .1366E+00
.3880E+03 .1436E+00 .1342E+00
.3890E+03 .1538E+00 .1456E+00
.3900E+03 .1776E+00 .1704E+00
.3910E+03 .1884E+00 .1833E+00
.3920E+03 .1746E+00 .1722E+00
.3930E+03 .1047E+00 .1046E+00
.3940E+03 .1074E+00 .1087E+00
.3950E+03 .1738E+00 .1782E+00
.3960E+03 .1616E+00 .1679E+00
.3970E+03 .9045E-01 .9520E-01
.3980E+03 .1796E+00 .1914E+00
.3990E+03 .2238E+00 .2416E+00
.4000E+03 .2315E+00 .2530E+00
.4010E+03 .2361E+00 .2650E+00
.4020E+03 .2439E+00 .2771E+00
.4030E+03 .2333E+00 .2683E+00
.4040E+03 .2355E+00 .2740E+00
.4050E+03 .2282E+00 .2686E+00
.4060E+03 .2212E+00 .2635E+00
.4070E+03 .2158E+00 .2602E+00
.4080E+03 .2238E+00 .2729E+00
.4090E+03 .2375E+00 .2929E+00
.4100E+03 .2011E+00 .2509E+00
.4110E+03 .2237E+00 .2823E+00
.4120E+03 .2363E+00 .3016E+00
.4130E+03 .2252E+00 .2905E+00
.4140E+03 .2213E+00 .2888E+00
.4150E+03 .2276E+00 .3004E+00
.4160E+03 .2330E+00 .3109E+00
.4170E+03 .2257E+00 .3046E+00
.4180E+03 .2146E+00 .2926E+00
.4190E+03 .2219E+00 .3059E+00
.4200E+03 .2021E+00 .2815E+00
.4210E+03 .2281E+00 .3211E+00
.4220E+03 .2235E+00 .3180E+00
.4230E+03 .2150E+00 .3093E+00
.4240E+03 .2124E+00 .3088E+00
.4250E+03 .2175E+00 .3197E+00
.4260E+03 .2101E+00 .3120E+00
.4270E+03 .2017E+00 .3025E+00
.4280E+03 .2024E+00 .3066E+00
.4290E+03 .1863E+00 .2852E+00
.4300E+03 .1477E+00 .2284E+00
.4310E+03 .1332E+00 .2080E+00
.4320E+03 .2203E+00 .3475E+00
.4330E+03 .2036E+00 .3245E+00
.4340E+03 .1870E+00 .3007E+00
.4350E+03 .2038E+00 .3309E+00
.4360E+03 .2222E+00 .3644E+00
.4370E+03 .2254E+00 .3734E+00
.4380E+03 .1966E+00 .3289E+00
.4390E+03 .1878E+00 .3171E+00
.4400E+03 .2138E+00 .3649E+00
.4410E+03 .2095E+00 .3613E+00
.4420E+03 .2228E+00 .3878E+00
.4430E+03 .2241E+00 .3934E+00
.4440E+03 .2174E+00 .3853E+00
.4450E+03 .2243E+00 .4007E+00
.4460E+03 .2001E+00 .3606E+00
.4470E+03 .2264E+00 .4120E+00
.4480E+03 .2277E+00 .4178E+00
.4490E+03 .2258E+00 .4187E+00
.4500E+03 .2326E+00 .4355E+00
.4510E+03 .2397E+00 .4529E+00
.4520E+03 .2282E+00 .4349E+00
.4530E+03 .2095E+00 .4027E+00
.4540E+03 .2234E+00 .4333E+00
.4550E+03 .2204E+00 .4313E+00
.4560E+03 .2262E+00 .4468E+00
.4570E+03 .2265E+00 .4517E+00
.4580E+03 .2201E+00 .4429E+00
.4590E+03 .2168E+00 .4407E+00
.4600E+03 .2139E+00 .4388E+00
.4610E+03 .2200E+00 .4554E+00
.4620E+03 .2207E+00 .4610E+00
.4630E+03 .2203E+00 .4633E+00
.4640E+03 .2126E+00 .4505E+00
.4650E+03 .2090E+00 .4463E+00
.4660E+03 .2123E+00 .4569E+00
.4670E+03 .2016E+00 .4372E+00
.4680E+03 .2089E+00 .4572E+00
.4690E+03 .2084E+00 .4601E+00
.4700E+03 .1990E+00 .4429E+00
.4710E+03 .2013E+00 .4515E+00
.4720E+03 .2105E+00 .4757E+00
.4730E+03 .2012E+00 .4581E+00
.4740E+03 .2023E+00 .4639E+00
.4750E+03 .2076E+00 .4797E+00
.4760E+03 .1990E+00 .4638E+00
.4770E+03 .1987E+00 .4672E+00
