Wvlgth Difuse_horizn_irradiance Global_horizn_irradiance Direct_horizn_irradiance Direct_tilted_irradiance Difuse_tilted_irradiance Global_tilted_irradiance
.3750E+03 .5465E-01 .5677E-01 .2123E-02 .2123E-02 .5465E-01 .5677E-01
.3760E+03 .6242E-01 .6493E-01 .2505E-02 .2505E-02 .6242E-01 .6493E-01
.3770E+03 .6574E-01 .6847E-01 .2731E-02 .2731E-02 .6574E-01 .6847E-01
.3780E+03 .7882E-01 .8220E-01 .3383E-02 .3383E-02 .7882E-01 .8220E-01
.3790E+03 .6835E-01 .7137E-01 .3023E-02 .3023E-02 .6835E-01 .7137E-01
.3800E+03 .6425E-01 .6718E-01 .2927E-02 .2927E-02 .6425E-01 .6718E-01
.3810E+03 .6991E-01 .7322E-01 .3310E-02 .3310E-02 .6991E-01 .7322E-01
.3820E+03 .5361E-01 .5625E-01 .2639E-02 .2639E-02 .5361E-01 .5625E-01
.3830E+03 .4150E-01 .4362E-01 .2121E-02 .2121E-02 .4150E-01 .4362E-01
.3840E+03 .4639E-01 .4884E-01 .2451E-02 .2451E-02 .4639E-01 .4884E-01
.3850E+03 .6118E-01 .6452E-01 .3342E-02 .3342E-02 .6118E-01 .6452E-01
.3860E+03 .5630E-01 .5948E-01 .3184E-02 .3184E-02 .5630E-01 .5948E-01
.3870E+03 .5894E-01 .6239E-01 .3444E-02 .3444E-02 .5894E-01 .6239E-01
.3880E+03 .5741E-01 .6087E-01 .3459E-02 .3459E-02 .5741E-01 .6087E-01
.3890E+03 .6177E-01 .6561E-01 .3840E-02 .3840E-02 .6177E-01 .6561E-01
.3900E+03 .7169E-01 .7629E-01 .4598E-02 .4598E-02 .7169E-01 .7629E-01
.3910E+03 .7643E-01 .8149E-01 .5053E-02 .5053E-02 .7643E-01 .8149E-01
.3920E+03 .7122E-01 .7606E-01 .4842E-02 .4842E-02 .7122E-01 .7606E-01
.3930E+03 .4291E-01 .4592E-01 .3012E-02 .3012E-02 .4291E-01 .4592E-01
.3940E+03 .4424E-01 .4744E-01 .3197E-02 .3197E-02 .4424E-01 .4744E-01
.3950E+03 .7194E-01 .7728E-01 .5348E-02 .5348E-02 .7194E-01 .7728E-01
.3960E+03 .6724E-01 .7237E-01 .5133E-02 .5133E-02 .6724E-01 .7237E-01
.3970E+03 .3781E-01 .4079E-01 .2977E-02 .2977E-02 .3781E-01 .4079E-01
.3980E+03 .7548E-01 .8157E-01 .6087E-02 .6087E-02 .7548E-01 .8157E-01
.3990E+03 .9450E-01 .1024E+00 .7855E-02 .7855E-02 .9450E-01 .1024E+00
.4000E+03 .9824E-01 .1066E+00 .8360E-02 .8360E-02 .9824E-01 .1066E+00
.4010E+03 .1002E+00 .1092E+00 .8932E-02 .8932E-02 .1002E+00 .1092E+00
.4020E+03 .1040E+00 .1136E+00 .9535E-02 .9535E-02 .1040E+00 .1136E+00
.4030E+03 .9999E-01 .1094E+00 .9421E-02 .9421E-02 .9999E-01 .1094E+00
.4040E+03 .1014E+00 .1112E+00 .9786E-02 .9786E-02 .1014E+00 .1112E+00
.4050E+03 .9873E-01 .1085E+00 .9753E-02 .9753E-02 .9873E-01 .1085E+00
.4060E+03 .9612E-01 .1059E+00 .9759E-02 .9759E-02 .9612E-01 .1059E+00
.4070E+03 .9422E-01 .1040E+00 .9830E-02 .9830E-02 .9422E-01 .1040E+00
.4080E+03 .9813E-01 .1086E+00 .1045E-01 .1045E-01 .9813E-01 .1086E+00
.4090E+03 .1046E+00 .1160E+00 .1141E-01 .1141E-01 .1046E+00 .1160E+00
.4100E+03 .8897E-01 .9891E-01 .9944E-02 .9944E-02 .8897E-01 .9891E-01
.4110E+03 .9941E-01 .1108E+00 .1138E-01 .1138E-01 .9941E-01 .1108E+00
.4120E+03 .1055E+00 .1179E+00 .1239E-01 .1239E-01 .1055E+00 .1179E+00
.4130E+03 .1010E+00 .1131E+00 .1209E-01 .1209E-01 .1010E+00 .1131E+00
.4140E+03 .9975E-01 .1120E+00 .1223E-01 .1223E-01 .9975E-01 .1120E+00
.4150E+03 .1030E+00 .1160E+00 .1294E-01 .1294E-01 .1030E+00 .1160E+00
.4160E+03 .1059E+00 .1195E+00 .1364E-01 .1364E-01 .1059E+00 .1195E+00
.4170E+03 .1030E+00 .1166E+00 .1355E-01 .1355E-01 .1030E+00 .1166E+00
.4180E+03 .9835E-01 .1116E+00 .1321E-01 .1321E-01 .9835E-01 .1116E+00
.4190E+03 .1022E+00 .1162E+00 .1402E-01 .1402E-01 .1022E+00 .1162E+00
.4200E+03 .9346E-01 .1065E+00 .1309E-01 .1309E-01 .9346E-01 .1065E+00
.4210E+03 .1059E+00 .1211E+00 .1516E-01 .1516E-01 .1059E+00 .1211E+00
.4220E+03 .1042E+00 .1194E+00 .1523E-01 .1523E-01 .1042E+00 .1194E+00
.4230E+03 .1006E+00 .1156E+00 .1503E-01 .1503E-01 .1006E+00 .1156E+00
.4240E+03 .9975E-01 .1150E+00 .1520E-01 .1520E-01 .9975E-01 .1150E+00
.4250E+03 .1026E+00 .1185E+00 .1598E-01 .1598E-01 .1026E+00 .1185E+00
.4260E+03 .9945E-01 .1153E+00 .1587E-01 .1587E-01 .9945E-01 .1153E+00
.4270E+03 .9591E-01 .1115E+00 .1557E-01 .1557E-01 .9591E-01 .1115E+00
.4280E+03 .9669E-01 .1127E+00 .1596E-01 .1596E-01 .9669E-01 .1127E+00
.4290E+03 .8940E-01 .1045E+00 .1511E-01 .1511E-01 .8940E-01 .1045E+00
.4300E+03 .7117E-01 .8342E-01 .1226E-01 .1226E-01 .7117E-01 .8342E-01
.4310E+03 .6442E-01 .7569E-01 .1127E-01 .1127E-01 .6442E-01 .7569E-01
.4320E+03 .1069E+00 .1260E+00 .1914E-01 .1914E-01 .1069E+00 .1260E+00
.4330E+03 .9916E-01 .1173E+00 .1811E-01 .1811E-01 .9916E-01 .1173E+00
.4340E+03 .9139E-01 .1084E+00 .1696E-01 .1696E-01 .9139E-01 .1084E+00
.4350E+03 .1001E+00 .1189E+00 .1884E-01 .1884E-01 .1001E+00 .1189E+00
.4360E+03 .1095E+00 .1306E+00 .2107E-01 .2107E-01 .1095E+00 .1306E+00
.4370E+03 .1115E+00 .1334E+00 .2192E-01 .2192E-01 .1115E+00 .1334E+00
.4380E+03 .9751E-01 .1171E+00 .1957E-01 .1957E-01 .9751E-01 .1171E+00
.4390E+03 .9340E-01 .1123E+00 .1894E-01 .1894E-01 .9340E-01 .1123E+00
.4400E+03 .1067E+00 .1288E+00 .2210E-01 .2210E-01 .1067E+00 .1288E+00
.4410E+03 .1048E+00 .1270E+00 .2221E-01 .2221E-01 .1048E+00 .1270E+00
.4420E+03 .1118E+00 .1358E+00 .2407E-01 .2407E-01 .1118E+00 .1358E+00
.4430E+03 .1128E+00 .1373E+00 .2445E-01 .2445E-01 .1128E+00 .1373E+00
.4440E+03 .1099E+00 .1342E+00 .2434E-01 .2434E-01 .1099E+00 .1342E+00
.4450E+03 .1139E+00 .1394E+00 .2547E-01 .2547E-01 .1139E+00 .1394E+00
.4460E+03 .1020E+00 .1253E+00 .2326E-01 .2326E-01 .1020E+00 .1253E+00
.4470E+03 .1159E+00 .1429E+00 .2701E-01 .2701E-01 .1159E+00 .1429E+00
.4480E+03 .1169E+00 .1445E+00 .2756E-01 .2756E-01 .1169E+00 .1445E+00
.4490E+03 .1162E+00 .1443E+00 .2809E-01 .2809E-01 .1162E+00 .1443E+00
.4500E+03 .1201E+00 .1496E+00 .2958E-01 .2958E-01 .1201E+00 .1496E+00
.4510E+03 .1241E+00 .1552E+00 .3108E-01 .3108E-01 .1241E+00 .1552E+00
.4520E+03 .1186E+00 .1487E+00 .3013E-01 .3013E-01 .1186E+00 .1487E+00
.4530E+03 .1093E+00 .1375E+00 .2819E-01 .2819E-01 .1093E+00 .1375E+00
.4540E+03 .1169E+00 .1477E+00 .3070E-01 .3070E-01 .1169E+00 .1477E+00
.4550E+03 .1156E+00 .1465E+00 .3082E-01 .3082E-01 .1156E+00 .1465E+00
.4560E+03 .1190E+00 .1512E+00 .3225E-01 .3225E-01 .1190E+00 .1512E+00
.4570E+03 .1193E+00 .1522E+00 .3290E-01 .3290E-01 .1193E+00 .1522E+00
.4580E+03 .1161E+00 .1486E+00 .3244E-01 .3244E-01 .1161E+00 .1486E+00
.4590E+03 .1145E+00 .1471E+00 .3260E-01 .3260E-01 .1145E+00 .1471E+00
.4600E+03 .1131E+00 .1458E+00 .3269E-01 .3269E-01 .1131E+00 .1458E+00
.4610E+03 .1166E+00 .1508E+00 .3424E-01 .3424E-01 .1166E+00 .1508E+00
.4620E+03 .1173E+00 .1524E+00 .3504E-01 .3504E-01 .1173E+00 .1524E+00
.4630E+03 .1176E+00 .1530E+00 .3541E-01 .3541E-01 .1176E+00 .1530E+00
.4640E+03 .1140E+00 .1488E+00 .3483E-01 .3483E-01 .1140E+00 .1488E+00
.4650E+03 .1125E+00 .1475E+00 .3493E-01 .3493E-01 .1125E+00 .1475E+00
.4660E+03 .1147E+00 .1509E+00 .3614E-01 .3614E-01 .1147E+00 .1509E+00
.4670E+03 .1092E+00 .1439E+00 .3472E-01 .3472E-01 .1092E+00 .1439E+00
.4680E+03 .1134E+00 .1500E+00 .3659E-01 .3659E-01 .1134E+00 .1500E+00
.4690E+03 .1133E+00 .1504E+00 .3707E-01 .3707E-01 .1133E+00 .1504E+00
.4700E+03 .1085E+00 .1443E+00 .3582E-01 .3582E-01 .1085E+00 .1443E+00
.4710E+03 .1100E+00 .1468E+00 .3682E-01 .3682E-01 .1100E+00 .1468E+00
.4720E+03 .1154E+00 .1544E+00 .3899E-01 .3899E-01 .1154E+00 .1544E+00
.4730E+03 .1106E+00 .1484E+00 .3774E-01 .3774E-01 .1106E+00 .1484E+00
.4740E+03 .1115E+00 .1498E+00 .3830E-01 .3830E-01 .1115E+00 .1498E+00
.4750E+03 .1145E+00 .1542E+00 .3966E-01 .3966E-01 .1145E+00 .1542E+00
.4760E+03 .1099E+00 .1482E+00 .3828E-01 .3828E-01 .1099E+00 .1482E+00
.4770E+03 .1097E+00 .1484E+00 .3865E-01 .3865E-01 .1097E+00 .1484E+00
.4780E+03 .1125E+00 .1529E+00 .4042E-01 .4042E-01 .1125E+00 .1529E+00
.4790E+03 .1095E+00 .1497E+00 .4028E-01 .4028E-01 .1095E+00 .1497E+00
.4800E+03 .1104E+00 .1520E+00 .4159E-01 .4159E-01 .1104E+00 .1520E+00
.4810E+03 .1097E+00 .1520E+00 .4230E-01 .4230E-01 .1097E+00 .1520E+00
.4820E+03 .1096E+00 .1528E+00 .4312E-01 .4312E-01 .1096E+00 .1528E+00
.4830E+03 .1081E+00 .1513E+00 .4325E-01 .4325E-01 .1081E+00 .1513E+00
.4840E+03 .1059E+00 .1488E+00 .4285E-01 .4285E-01 .1059E+00 .1488E+00
.4850E+03 .1055E+00 .1486E+00 .4303E-01 .4303E-01 .1055E+00 .1486E+00
.4860E+03 .8557E-01 .1209E+00 .3529E-01 .3529E-01 .8557E-01 .1209E+00
.4870E+03 .9570E-01 .1357E+00 .3999E-01 .3999E-01 .9570E-01 .1357E+00
.4880E+03 .1032E+00 .1468E+00 .4355E-01 .4355E-01 .1032E+00 .1468E+00
.4890E+03 .9676E-01 .1380E+00 .4121E-01 .4121E-01 .9676E-01 .1380E+00
.4900E+03 .1076E+00 .1542E+00 .4660E-01 .4660E-01 .1076E+00 .1542E+00
.4910E+03 .1029E+00 .1482E+00 .4530E-01 .4530E-01 .1029E+00 .1482E+00
.4920E+03 .9774E-01 .1413E+00 .4354E-01 .4354E-01 .9774E-01 .1413E+00
.4930E+03 .1042E+00 .1511E+00 .4692E-01 .4692E-01 .1042E+00 .1511E+00
.4940E+03 .1014E+00 .1475E+00 .4612E-01 .4612E-01 .1014E+00 .1475E+00
.4950E+03 .1072E+00 .1566E+00 .4933E-01 .4933E-01 .1072E+00 .1566E+00
.4960E+03 .1015E+00 .1487E+00 .4720E-01 .4720E-01 .1015E+00 .1487E+00
.4970E+03 .1025E+00 .1509E+00 .4837E-01 .4837E-01 .1025E+00 .1509E+00
.4980E+03 .9898E-01 .1464E+00 .4740E-01 .4740E-01 .9898E-01 .1464E+00
.4990E+03 .9810E-01 .1458E+00 .4766E-01 .4766E-01 .9810E-01 .1458E+00
.5000E+03 .9687E-01 .1445E+00 .4765E-01 .4765E-01 .9687E-01 .1445E+00
.5010E+03 .9301E-01 .1393E+00 .4632E-01 .4632E-01 .9301E-01 .1393E+00
.5020E+03 .9188E-01 .1378E+00 .4596E-01 .4596E-01 .9188E-01 .1378E+00
.5030E+03 .9502E-01 .1427E+00 .4765E-01 .4765E-01 .9502E-01 .1427E+00
.5040E+03 .8687E-01 .1286E+00 .4173E-01 .4173E-01 .8687E-01 .1286E+00
.5050E+03 .9361E-01 .1416E+00 .4800E-01 .4800E-01 .9361E-01 .1416E+00
.5060E+03 .9681E-01 .1467E+00 .4985E-01 .4985E-01 .9681E-01 .1467E+00
.5070E+03 .9232E-01 .1402E+00 .4784E-01 .4784E-01 .9232E-01 .1402E+00
.5080E+03 .9003E-01 .1375E+00 .4750E-01 .4750E-01 .9003E-01 .1375E+00
.5090E+03 .9440E-01 .1450E+00 .5057E-01 .5057E-01 .9440E-01 .1450E+00
.5100E+03 .9192E-01 .1419E+00 .4997E-01 .4997E-01 .9192E-01 .1419E+00
.5110E+03 .9354E-01 .1453E+00 .5179E-01 .5179E-01 .9354E-01 .1453E+00
.5120E+03 .9571E-01 .1495E+00 .5380E-01 .5380E-01 .9571E-01 .1495E+00
.5130E+03 .8951E-01 .1405E+00 .5101E-01 .5101E-01 .8951E-01 .1405E+00
.5140E+03 .8715E-01 .1376E+00 .5040E-01 .5040E-01 .8715E-01 .1376E+00
.5150E+03 .8917E-01 .1413E+00 .5218E-01 .5218E-01 .8917E-01 .1413E+00
.5160E+03 .8950E-01 .1424E+00 .5294E-01 .5294E-01 .8950E-01 .1424E+00
.5170E+03 .7256E-01 .1160E+00 .4346E-01 .4346E-01 .7256E-01 .1160E+00
.5180E+03 .8259E-01 .1325E+00 .4996E-01 .4996E-01 .8259E-01 .1325E+00
.5190E+03 .7963E-01 .1283E+00 .4863E-01 .4863E-01 .7963E-01 .1283E+00
.5200E+03 .8645E-01 .1397E+00 .5329E-01 .5329E-01 .8645E-01 .1397E+00
.5210E+03 .8654E-01 .1404E+00 .5391E-01 .5391E-01 .8654E-01 .1404E+00
.5220E+03 .8785E-01 .1432E+00 .5531E-01 .5531E-01 .8785E-01 .1432E+00
.5230E+03 .8230E-01 .1347E+00 .5238E-01 .5238E-01 .8230E-01 .1347E+00
.5240E+03 .8772E-01 .1440E+00 .5630E-01 .5630E-01 .8772E-01 .1440E+00
.5250E+03 .8623E-01 .1420E+00 .5579E-01 .5579E-01 .8623E-01 .1420E+00
.5260E+03 .8316E-01 .1377E+00 .5458E-01 .5458E-01 .8316E-01 .1377E+00
.5270E+03 .7203E-01 .1196E+00 .4761E-01 .4761E-01 .7203E-01 .1196E+00
.5280E+03 .8175E-01 .1364E+00 .5466E-01 .5466E-01 .8175E-01 .1364E+00
.5290E+03 .8484E-01 .1420E+00 .5717E-01 .5717E-01 .8484E-01 .1420E+00
.5300E+03 .8093E-01 .1361E+00 .5516E-01 .5516E-01 .8094E-01 .1361E+00
.5310E+03 .8475E-01 .1432E+00 .5841E-01 .5841E-01 .8475E-01 .1432E+00
.5320E+03 .8269E-01 .1403E+00 .5765E-01 .5765E-01 .8269E-01 .1403E+00
.5330E+03 .7344E-01 .1252E+00 .5176E-01 .5176E-01 .7344E-01 .1252E+00
.5340E+03 .7833E-01 .1342E+00 .5583E-01 .5583E-01 .7833E-01 .1342E+00
.5350E+03 .7924E-01 .1363E+00 .5708E-01 .5708E-01 .7925E-01 .1363E+00
.5360E+03 .8236E-01 .1422E+00 .5988E-01 .5988E-01 .8236E-01 .1422E+00
.5370E+03 .7594E-01 .1318E+00 .5582E-01 .5582E-01 .7594E-01 .1318E+00
.5380E+03 .7939E-01 .1383E+00 .5894E-01 .5894E-01 .7940E-01 .1383E+00
.5390E+03 .7702E-01 .1348E+00 .5776E-01 .5776E-01 .7702E-01 .1348E+00
.5400E+03 .7384E-01 .1295E+00 .5563E-01 .5563E-01 .7385E-01 .1295E+00
.5410E+03 .7030E-01 .1229E+00 .5256E-01 .5256E-01 .7030E-01 .1229E+00
.5420E+03 .7595E-01 .1332E+00 .5727E-01 .5727E-01 .7596E-01 .1332E+00
.5430E+03 .7444E-01 .1323E+00 .5783E-01 .5783E-01 .7444E-01 .1323E+00
.5440E+03 .7635E-01 .1355E+00 .5910E-01 .5910E-01 .7636E-01 .1355E+00
.5450E+03 .7426E-01 .1326E+00 .5832E-01 .5832E-01 .7426E-01 .1326E+00
.5460E+03 .7294E-01 .1298E+00 .5689E-01 .5689E-01 .7295E-01 .1298E+00
.5470E+03 .7368E-01 .1324E+00 .5874E-01 .5874E-01 .7369E-01 .1324E+00
.5480E+03 .7131E-01 .1291E+00 .5777E-01 .5777E-01 .7131E-01 .1291E+00
.5490E+03 .7323E-01 .1334E+00 .6018E-01 .6018E-01 .7323E-01 .1334E+00
.5500E+03 .7228E-01 .1324E+00 .6011E-01 .6011E-01 .7229E-01 .1324E+00
.5510E+03 .7186E-01 .1324E+00 .6051E-01 .6051E-01 .7186E-01 .1324E+00
.5520E+03 .7297E-01 .1351E+00 .6211E-01 .6211E-01 .7298E-01 .1351E+00
.5530E+03 .7051E-01 .1310E+00 .6051E-01 .6051E-01 .7051E-01 .1310E+00
.5540E+03 .7147E-01 .1334E+00 .6190E-01 .6190E-01 .7148E-01 .1334E+00
.5550E+03 .7140E-01 .1337E+00 .6232E-01 .6232E-01 .7141E-01 .1337E+00
.5560E+03 .6972E-01 .1311E+00 .6136E-01 .6136E-01 .6973E-01 .1311E+00
.5570E+03 .6753E-01 .1275E+00 .5994E-01 .5994E-01 .6753E-01 .1275E+00
.5580E+03 .6841E-01 .1296E+00 .6118E-01 .6118E-01 .6842E-01 .1296E+00
.5590E+03 .6416E-01 .1220E+00 .5783E-01 .5783E-01 .6417E-01 .1220E+00
.5600E+03 .6475E-01 .1238E+00 .5900E-01 .5900E-01 .6476E-01 .1238E+00
.5610E+03 .6794E-01 .1305E+00 .6253E-01 .6253E-01 .6795E-01 .1305E+00
.5620E+03 .6412E-01 .1236E+00 .5950E-01 .5950E-01 .6413E-01 .1236E+00
.5630E+03 .6599E-01 .1276E+00 .6166E-01 .6166E-01 .6600E-01 .1277E+00
.5640E+03 .6423E-01 .1246E+00 .6038E-01 .6038E-01 .6424E-01 .1246E+00
.5650E+03 .6418E-01 .1249E+00 .6071E-01 .6071E-01 .6419E-01 .1249E+00
.5660E+03 .6029E-01 .1176E+00 .5732E-01 .5732E-01 .6030E-01 .1176E+00
.5670E+03 .6380E-01 .1246E+00 .6080E-01 .6080E-01 .6381E-01 .1246E+00
.5680E+03 .6257E-01 .1212E+00 .5867E-01 .5867E-01 .6258E-01 .1212E+00
.5690E+03 .6002E-01 .1139E+00 .5392E-01 .5392E-01 .6003E-01 .1140E+00
.5700E+03 .5998E-01 .1153E+00 .5527E-01 .5527E-01 .5999E-01 .1153E+00
.5710E+03 .5802E-01 .1133E+00 .5528E-01 .5528E-01 .5803E-01 .1133E+00
.5720E+03 .6059E-01 .1170E+00 .5643E-01 .5643E-01 .6060E-01 .1170E+00
.5730E+03 .6059E-01 .1174E+00 .5680E-01 .5680E-01 .6060E-01 .1174E+00
.5740E+03 .6006E-01 .1166E+00 .5652E-01 .5652E-01 .6007E-01 .1166E+00
.5750E+03 .5847E-01 .1133E+00 .5484E-01 .5484E-01 .5848E-01 .1133E+00
.5760E+03 .5790E-01 .1126E+00 .5470E-01 .5470E-01 .5791E-01 .1126E+00
.5770E+03 .5929E-01 .1158E+00 .5647E-01 .5647E-01 .5930E-01 .1158E+00
.5780E+03 .5749E-01 .1133E+00 .5583E-01 .5583E-01 .5750E-01 .1133E+00
.5790E+03 .5832E-01 .1163E+00 .5794E-01 .5794E-01 .5834E-01 .1163E+00
.5800E+03 .5927E-01 .1198E+00 .6048E-01 .6048E-01 .5929E-01 .1198E+00
.5810E+03 .5953E-01 .1216E+00 .6206E-01 .6206E-01 .5954E-01 .1216E+00
.5820E+03 .6038E-01 .1245E+00 .6411E-01 .6411E-01 .6039E-01 .1245E+00
.5830E+03 .6090E-01 .1267E+00 .6580E-01 .6580E-01 .6092E-01 .1267E+00
.5840E+03 .6062E-01 .1268E+00 .6622E-01 .6622E-01 .6063E-01 .1268E+00
.5850E+03 .5997E-01 .1260E+00 .6608E-01 .6608E-01 .5998E-01 .1261E+00
.5860E+03 .5825E-01 .1224E+00 .6414E-01 .6414E-01 .5826E-01 .1224E+00
.5870E+03 .5907E-01 .1229E+00 .6380E-01 .6380E-01 .5909E-01 .1229E+00
.5880E+03 .5646E-01 .1130E+00 .5650E-01 .5650E-01 .5647E-01 .1130E+00
.5890E+03 .4713E-01 .8965E-01 .4252E-01 .4252E-01 .4714E-01 .8966E-01
.5900E+03 .4994E-01 .9509E-01 .4515E-01 .4515E-01 .4996E-01 .9510E-01
.5910E+03 .5390E-01 .1057E+00 .5177E-01 .5177E-01 .5392E-01 .1057E+00
.5920E+03 .5210E-01 .1021E+00 .4998E-01 .4998E-01 .5212E-01 .1021E+00
.5930E+03 .5322E-01 .1078E+00 .5463E-01 .5463E-01 .5323E-01 .1079E+00
.5940E+03 .5234E-01 .1065E+00 .5420E-01 .5420E-01 .5236E-01 .1066E+00
.5950E+03 .5078E-01 .1007E+00 .4991E-01 .4991E-01 .5079E-01 .1007E+00
.5960E+03 .5315E-01 .1110E+00 .5788E-01 .5788E-01 .5317E-01 .1110E+00
.5970E+03 .5277E-01 .1101E+00 .5728E-01 .5728E-01 .5279E-01 .1101E+00
.5980E+03 .5201E-01 .1104E+00 .5840E-01 .5840E-01 .5202E-01 .1104E+00
.5990E+03 .5185E-01 .1118E+00 .5996E-01 .5996E-01 .5187E-01 .1118E+00
.6000E+03 .5243E-01 .1156E+00 .6314E-01 .6314E-01 .5244E-01 .1156E+00
.6010E+03 .5184E-01 .1164E+00 .6455E-01 .6455E-01 .5186E-01 .1164E+00
.6020E+03 .5092E-01 .1151E+00 .6422E-01 .6422E-01 .5093E-01 .1152E+00
.6030E+03 .5193E-01 .1183E+00 .6636E-01 .6636E-01 .5194E-01 .1183E+00
.6040E+03 .5276E-01 .1207E+00 .6793E-01 .6793E-01 .5278E-01 .1207E+00
.6050E+03 .5264E-01 .1211E+00 .6843E-01 .6843E-01 .5265E-01 .1211E+00
.6060E+03 .5236E-01 .1213E+00 .6893E-01 .6893E-01 .5238E-01 .1213E+00
.6070E+03 .5270E-01 .1229E+00 .7020E-01 .7020E-01 .5272E-01 .1229E+00
.6080E+03 .5257E-01 .1233E+00 .7070E-01 .7070E-01 .5259E-01 .1233E+00
.6090E+03 .5223E-01 .1230E+00 .7073E-01 .7073E-01 .5224E-01 .1230E+00
.6100E+03 .5206E-01 .1229E+00 .7082E-01 .7082E-01 .5207E-01 .1229E+00
.6110E+03 .5185E-01 .1228E+00 .7094E-01 .7094E-01 .5186E-01 .1228E+00
.6120E+03 .5268E-01 .1250E+00 .7229E-01 .7229E-01 .5270E-01 .1250E+00
.6130E+03 .5198E-01 .1235E+00 .7154E-01 .7154E-01 .5200E-01 .1235E+00
.6140E+03 .5043E-01 .1203E+00 .6982E-01 .6982E-01 .5045E-01 .1203E+00
.6150E+03 .5232E-01 .1253E+00 .7295E-01 .7295E-01 .5234E-01 .1253E+00
.6160E+03 .5096E-01 .1224E+00 .7146E-01 .7146E-01 .5097E-01 .1224E+00
.6170E+03 .5031E-01 .1212E+00 .7086E-01 .7086E-01 .5033E-01 .1212E+00
.6180E+03 .5221E-01 .1260E+00 .7377E-01 .7377E-01 .5223E-01 .1260E+00
.6190E+03 .5243E-01 .1267E+00 .7431E-01 .7431E-01 .5245E-01 .1268E+00
.6200E+03 .5239E-01 .1266E+00 .7420E-01 .7420E-01 .5241E-01 .1266E+00
.6210E+03 .5255E-01 .1264E+00 .7385E-01 .7385E-01 .5257E-01 .1264E+00
.6220E+03 .5054E-01 .1196E+00 .6910E-01 .6910E-01 .5056E-01 .1197E+00
.6230E+03 .5006E-01 .1167E+00 .6665E-01 .6665E-01 .5008E-01 .1167E+00
.6240E+03 .4985E-01 .1175E+00 .6762E-01 .6762E-01 .4987E-01 .1175E+00
.6250E+03 .4950E-01 .1182E+00 .6868E-01 .6868E-01 .4952E-01 .1182E+00
.6260E+03 .4935E-01 .1180E+00 .6861E-01 .6861E-01 .4937E-01 .1180E+00
.6270E+03 .5050E-01 .1192E+00 .6866E-01 .6866E-01 .5052E-01 .1192E+00
.6280E+03 .4715E-01 .9972E-01 .5256E-01 .5256E-01 .4717E-01 .9974E-01
.6290E+03 .4915E-01 .1121E+00 .6299E-01 .6299E-01 .4917E-01 .1122E+00
.6300E+03 .4864E-01 .1114E+00 .6281E-01 .6281E-01 .4866E-01 .1115E+00
.6310E+03 .4964E-01 .1186E+00 .6892E-01 .6892E-01 .4966E-01 .1186E+00
