Wvlgth Difuse_horizn_irradiance Global_horizn_irradiance Direct_horizn_irradiance Direct_tilted_irradiance Difuse_tilted_irradiance Global_tilted_irradiance
.4980E+03 .9401E-01 .1331E+00 .3911E-01 .3911E-01 .9401E-01 .1331E+00
.4990E+03 .9318E-01 .1325E+00 .3934E-01 .3934E-01 .9318E-01 .1325E+00
.5000E+03 .9201E-01 .1314E+00 .3935E-01 .3935E-01 .9201E-01 .1314E+00
.5010E+03 .8835E-01 .1266E+00 .3826E-01 .3826E-01 .8835E-01 .1266E+00
.5020E+03 .8727E-01 .1252E+00 .3794E-01 .3794E-01 .8727E-01 .1252E+00
.5030E+03 .9025E-01 .1296E+00 .3931E-01 .3931E-01 .9025E-01 .1296E+00
.5040E+03 .8251E-01 .1168E+00 .3429E-01 .3429E-01 .8251E-01 .1168E+00
.5050E+03 .8893E-01 .1286E+00 .3964E-01 .3964E-01 .8893E-01 .1286E+00
.5060E+03 .9198E-01 .1331E+00 .4116E-01 .4116E-01 .9198E-01 .1331E+00
.5070E+03 .8773E-01 .1272E+00 .3952E-01 .3952E-01 .8773E-01 .1272E+00
.5080E+03 .8557E-01 .1249E+00 .3928E-01 .3928E-01 .8557E-01 .1249E+00
.5090E+03 .8975E-01 .1316E+00 .4188E-01 .4188E-01 .8975E-01 .1316E+00
.5100E+03 .8740E-01 .1288E+00 .4142E-01 .4142E-01 .8740E-01 .1288E+00
.5110E+03 .8896E-01 .1319E+00 .4299E-01 .4299E-01 .8896E-01 .1319E+00
.5120E+03 .9103E-01 .1357E+00 .4470E-01 .4470E-01 .9103E-01 .1357E+00
.5130E+03 .8514E-01 .1276E+00 .4241E-01 .4241E-01 .8514E-01 .1276E+00
.5140E+03 .8291E-01 .1248E+00 .4194E-01 .4194E-01 .8291E-01 .1248E+00
.5150E+03 .8483E-01 .1283E+00 .4344E-01 .4344E-01 .8483E-01 .1283E+00
.5160E+03 .8516E-01 .1292E+00 .4409E-01 .4409E-01 .8516E-01 .1292E+00
.5170E+03 .6905E-01 .1053E+00 .3622E-01 .3622E-01 .6905E-01 .1053E+00
.5180E+03 .7860E-01 .1202E+00 .4165E-01 .4165E-01 .7860E-01 .1202E+00
.5190E+03 .7579E-01 .1164E+00 .4056E-01 .4056E-01 .7579E-01 .1164E+00
.5200E+03 .8229E-01 .1268E+00 .4447E-01 .4447E-01 .8229E-01 .1268E+00
.5210E+03 .8237E-01 .1274E+00 .4500E-01 .4500E-01 .8237E-01 .1274E+00
.5220E+03 .8362E-01 .1298E+00 .4617E-01 .4617E-01 .8362E-01 .1298E+00
.5230E+03 .7835E-01 .1221E+00 .4375E-01 .4375E-01 .7835E-01 .1221E+00
.5240E+03 .8351E-01 .1305E+00 .4702E-01 .4702E-01 .8351E-01 .1305E+00
.5250E+03 .8209E-01 .1287E+00 .4659E-01 .4659E-01 .8209E-01 .1287E+00
.5260E+03 .7917E-01 .1248E+00 .4561E-01 .4561E-01 .7917E-01 .1248E+00
.5270E+03 .6856E-01 .1083E+00 .3978E-01 .3978E-01 .6856E-01 .1083E+00
.5280E+03 .7781E-01 .1235E+00 .4568E-01 .4568E-01 .7781E-01 .1235E+00
.5290E+03 .8075E-01 .1285E+00 .4777E-01 .4777E-01 .8075E-01 .1285E+00
.5300E+03 .7703E-01 .1231E+00 .4611E-01 .4611E-01 .7703E-01 .1231E+00
.5310E+03 .8065E-01 .1295E+00 .4885E-01 .4885E-01 .8065E-01 .1295E+00
.5320E+03 .7872E-01 .1269E+00 .4823E-01 .4823E-01 .7872E-01 .1269E+00
.5330E+03 .6996E-01 .1133E+00 .4332E-01 .4332E-01 .6995E-01 .1133E+00
.5340E+03 .7466E-01 .1214E+00 .4675E-01 .4675E-01 .7466E-01 .1214E+00
.5350E+03 .7559E-01 .1234E+00 .4783E-01 .4783E-01 .7559E-01 .1234E+00
.5360E+03 .7862E-01 .1288E+00 .5021E-01 .5021E-01 .7862E-01 .1288E+00
.5370E+03 .7254E-01 .1194E+00 .4683E-01 .4683E-01 .7254E-01 .1194E+00
.5380E+03 .7584E-01 .1253E+00 .4946E-01 .4946E-01 .7584E-01 .1253E+00
.5390E+03 .7358E-01 .1221E+00 .4849E-01 .4849E-01 .7358E-01 .1221E+00
.5400E+03 .7055E-01 .1172E+00 .4669E-01 .4669E-01 .7055E-01 .1172E+00
.5410E+03 .6717E-01 .1112E+00 .4406E-01 .4406E-01 .6716E-01 .1112E+00
.5420E+03 .7257E-01 .1206E+00 .4802E-01 .4802E-01 .7257E-01 .1206E+00
.5430E+03 .7113E-01 .1197E+00 .4858E-01 .4858E-01 .7112E-01 .1197E+00
.5440E+03 .7296E-01 .1226E+00 .4961E-01 .4961E-01 .7296E-01 .1226E+00
.5450E+03 .7096E-01 .1199E+00 .4898E-01 .4898E-01 .7096E-01 .1199E+00
.5460E+03 .6970E-01 .1174E+00 .4774E-01 .4774E-01 .6970E-01 .1174E+00
.5470E+03 .7042E-01 .1198E+00 .4936E-01 .4936E-01 .7042E-01 .1198E+00
.5480E+03 .6815E-01 .1167E+00 .4860E-01 .4860E-01 .6815E-01 .1167E+00
.5490E+03 .6999E-01 .1206E+00 .5066E-01 .5066E-01 .6999E-01 .1206E+00
.5500E+03 .6909E-01 .1197E+00 .5063E-01 .5063E-01 .6909E-01 .1197E+00
.5510E+03 .6869E-01 .1197E+00 .5100E-01 .5100E-01 .6868E-01 .1197E+00
.5520E+03 .6976E-01 .1221E+00 .5237E-01 .5237E-01 .6975E-01 .1221E+00
.5530E+03 .6741E-01 .1184E+00 .5104E-01 .5104E-01 .6740E-01 .1184E+00
.5540E+03 .6833E-01 .1206E+00 .5222E-01 .5222E-01 .6832E-01 .1205E+00
.5550E+03 .6827E-01 .1209E+00 .5259E-01 .5259E-01 .6826E-01 .1208E+00
.5560E+03 .6666E-01 .1184E+00 .5179E-01 .5179E-01 .6666E-01 .1184E+00
.5570E+03 .6456E-01 .1152E+00 .5060E-01 .5060E-01 .6456E-01 .1152E+00
.5580E+03 .6541E-01 .1171E+00 .5164E-01 .5164E-01 .6540E-01 .1170E+00
.5590E+03 .6134E-01 .1102E+00 .4881E-01 .4881E-01 .6134E-01 .1101E+00
.5600E+03 .6191E-01 .1117E+00 .4981E-01 .4981E-01 .6190E-01 .1117E+00
.5610E+03 .6495E-01 .1177E+00 .5280E-01 .5280E-01 .6495E-01 .1177E+00
.5620E+03 .6130E-01 .1115E+00 .5024E-01 .5024E-01 .6129E-01 .1115E+00
.5630E+03 .6309E-01 .1151E+00 .5205E-01 .5205E-01 .6308E-01 .1151E+00
.5640E+03 .6140E-01 .1124E+00 .5097E-01 .5097E-01 .6139E-01 .1124E+00
.5650E+03 .6136E-01 .1126E+00 .5125E-01 .5125E-01 .6135E-01 .1126E+00
.5660E+03 .5764E-01 .1060E+00 .4838E-01 .4838E-01 .5763E-01 .1060E+00
.5670E+03 .6099E-01 .1123E+00 .5130E-01 .5130E-01 .6099E-01 .1123E+00
.5680E+03 .5982E-01 .1092E+00 .4940E-01 .4940E-01 .5981E-01 .1092E+00
.5690E+03 .5738E-01 .1026E+00 .4523E-01 .4523E-01 .5738E-01 .1026E+00
.5700E+03 .5735E-01 .1038E+00 .4643E-01 .4643E-01 .5734E-01 .1038E+00
.5710E+03 .5548E-01 .1020E+00 .4653E-01 .4653E-01 .5547E-01 .1020E+00
.5720E+03 .5793E-01 .1053E+00 .4739E-01 .4739E-01 .5792E-01 .1053E+00
.5730E+03 .5793E-01 .1056E+00 .4771E-01 .4771E-01 .5793E-01 .1056E+00
.5740E+03 .5743E-01 .1049E+00 .4746E-01 .4746E-01 .5742E-01 .1049E+00
.5750E+03 .5591E-01 .1019E+00 .4602E-01 .4602E-01 .5591E-01 .1019E+00
.5760E+03 .5537E-01 .1013E+00 .4592E-01 .4592E-01 .5537E-01 .1013E+00
.5770E+03 .5671E-01 .1041E+00 .4743E-01 .4743E-01 .5670E-01 .1041E+00
.5780E+03 .5500E-01 .1020E+00 .4696E-01 .4696E-01 .5499E-01 .1020E+00
.5790E+03 .5580E-01 .1046E+00 .4883E-01 .4883E-01 .5579E-01 .1046E+00
.5800E+03 .5672E-01 .1078E+00 .5108E-01 .5108E-01 .5671E-01 .1078E+00
.5810E+03 .5697E-01 .1095E+00 .5251E-01 .5251E-01 .5696E-01 .1095E+00
.5820E+03 .5779E-01 .1121E+00 .5433E-01 .5433E-01 .5778E-01 .1121E+00
.5830E+03 .5830E-01 .1141E+00 .5583E-01 .5583E-01 .5829E-01 .1141E+00
.5840E+03 .5803E-01 .1143E+00 .5622E-01 .5622E-01 .5802E-01 .1142E+00
.5850E+03 .5742E-01 .1135E+00 .5613E-01 .5613E-01 .5741E-01 .1135E+00
.5860E+03 .5578E-01 .1103E+00 .5447E-01 .5447E-01 .5577E-01 .1102E+00
.5870E+03 .5657E-01 .1106E+00 .5408E-01 .5408E-01 .5656E-01 .1106E+00
.5880E+03 .5407E-01 .1017E+00 .4760E-01 .4760E-01 .5406E-01 .1017E+00
.5890E+03 .4514E-01 .8073E-01 .3559E-01 .3559E-01 .4513E-01 .8072E-01
.5900E+03 .4784E-01 .8559E-01 .3775E-01 .3775E-01 .4783E-01 .8558E-01
.5910E+03 .5163E-01 .9506E-01 .4343E-01 .4343E-01 .5162E-01 .9505E-01
.5920E+03 .4990E-01 .9186E-01 .4196E-01 .4196E-01 .4990E-01 .9186E-01
.5930E+03 .5097E-01 .9705E-01 .4607E-01 .4607E-01 .5096E-01 .9704E-01
.5940E+03 .5014E-01 .9587E-01 .4573E-01 .4573E-01 .5013E-01 .9586E-01
.5950E+03 .4863E-01 .9058E-01 .4195E-01 .4195E-01 .4862E-01 .9057E-01
.5960E+03 .5091E-01 .9984E-01 .4893E-01 .4893E-01 .5090E-01 .9983E-01
.5970E+03 .5054E-01 .9895E-01 .4841E-01 .4841E-01 .5053E-01 .9894E-01
.5980E+03 .4981E-01 .9923E-01 .4942E-01 .4942E-01 .4980E-01 .9922E-01
.5990E+03 .4966E-01 .1005E+00 .5083E-01 .5083E-01 .4965E-01 .1005E+00
.6000E+03 .5021E-01 .1039E+00 .5366E-01 .5366E-01 .5020E-01 .1039E+00
.6010E+03 .4964E-01 .1046E+00 .5498E-01 .5498E-01 .4963E-01 .1046E+00
.6020E+03 .4877E-01 .1035E+00 .5475E-01 .5475E-01 .4876E-01 .1035E+00
.6030E+03 .4973E-01 .1064E+00 .5662E-01 .5662E-01 .4972E-01 .1063E+00
.6040E+03 .5054E-01 .1085E+00 .5799E-01 .5799E-01 .5053E-01 .1085E+00
.6050E+03 .5042E-01 .1089E+00 .5846E-01 .5846E-01 .5041E-01 .1089E+00
.6060E+03 .5017E-01 .1091E+00 .5894E-01 .5894E-01 .5016E-01 .1091E+00
.6070E+03 .5050E-01 .1106E+00 .6008E-01 .6008E-01 .5049E-01 .1106E+00
.6080E+03 .5039E-01 .1109E+00 .6055E-01 .6055E-01 .5037E-01 .1109E+00
.6090E+03 .5006E-01 .1107E+00 .6062E-01 .6062E-01 .5005E-01 .1107E+00
.6100E+03 .4991E-01 .1106E+00 .6072E-01 .6072E-01 .4990E-01 .1106E+00
.6110E+03 .4971E-01 .1106E+00 .6085E-01 .6085E-01 .4970E-01 .1106E+00
.6120E+03 .5052E-01 .1126E+00 .6204E-01 .6204E-01 .5051E-01 .1125E+00
.6130E+03 .4986E-01 .1113E+00 .6141E-01 .6141E-01 .4984E-01 .1113E+00
.6140E+03 .4838E-01 .1083E+00 .5996E-01 .5996E-01 .4837E-01 .1083E+00
.6150E+03 .5020E-01 .1129E+00 .6269E-01 .6269E-01 .5019E-01 .1129E+00
.6160E+03 .4890E-01 .1103E+00 .6143E-01 .6143E-01 .4888E-01 .1103E+00
.6170E+03 .4828E-01 .1092E+00 .6094E-01 .6094E-01 .4827E-01 .1092E+00
.6180E+03 .5011E-01 .1136E+00 .6346E-01 .6346E-01 .5010E-01 .1136E+00
.6190E+03 .5033E-01 .1143E+00 .6393E-01 .6393E-01 .5032E-01 .1143E+00
.6200E+03 .5030E-01 .1141E+00 .6383E-01 .6383E-01 .5029E-01 .1141E+00
.6210E+03 .5046E-01 .1139E+00 .6349E-01 .6349E-01 .5044E-01 .1139E+00
.6220E+03 .4853E-01 .1078E+00 .5928E-01 .5928E-01 .4852E-01 .1078E+00
.6230E+03 .4808E-01 .1051E+00 .5707E-01 .5707E-01 .4806E-01 .1051E+00
.6240E+03 .4788E-01 .1058E+00 .5797E-01 .5797E-01 .4787E-01 .1058E+00
.6250E+03 .4755E-01 .1065E+00 .5896E-01 .5896E-01 .4754E-01 .1065E+00
.6260E+03 .4741E-01 .1063E+00 .5890E-01 .5890E-01 .4739E-01 .1063E+00
.6270E+03 .4852E-01 .1073E+00 .5881E-01 .5881E-01 .4850E-01 .1073E+00
.6280E+03 .4531E-01 .8956E-01 .4424E-01 .4424E-01 .4530E-01 .8954E-01
.6290E+03 .4723E-01 .1009E+00 .5367E-01 .5367E-01 .4722E-01 .1009E+00
.6300E+03 .4675E-01 .1003E+00 .5354E-01 .5354E-01 .4673E-01 .1003E+00
.6310E+03 .4772E-01 .1068E+00 .5911E-01 .5911E-01 .4770E-01 .1068E+00
