350	3.91E-05
351	3.13E-05
352	3.35E-05
353	2.75E-05
354	3.08E-05
355	4.11E-05
356	3.13E-05
357	3.28E-05
358	3.55E-05
359	2.92E-05
360	4.63E-05
361	5.20E-05
362	4.95E-05
363	3.45E-05
364	4.71E-05
365	5.22E-05
366	5.77E-05
367	3.35E-05
368	5.27E-05
369	3.50E-05
370	4.02E-05
371	3.11E-05
372	4.14E-05
373	4.91E-05
374	5.31E-05
375	4.71E-05
376	4.67E-05
377	4.18E-05
378	3.25E-05
379	4.24E-05
380	5.19E-05
381	4.50E-05
382	5.59E-05
383	3.61E-05
384	4.25E-05
385	2.96E-05
386	4.75E-05
387	3.11E-05
388	3.18E-05
389	4.09E-05
390	3.07E-05
391	4.09E-05
392	4.29E-05
393	3.08E-05
394	3.13E-05
395	4.03E-05
396	2.74E-05
397	2.71E-05
398	2.26E-05
399	3.09E-05
400	2.99E-05
401	2.78E-05
402	2.11E-05
403	3.02E-05
404	3.02E-05
405	3.16E-05
406	2.25E-05
407	2.52E-05
408	2.10E-05
409	4.79E-05
410	2.32E-05
411	2.30E-05
412	2.36E-05
413	1.67E-05
414	2.05E-05
415	2.06E-05
416	2.06E-05
417	2.56E-05
418	2.50E-05
419	2.52E-05
420	2.55E-05
421	3.58E-05
422	3.04E-05
423	3.56E-05
424	4.58E-05
425	4.68E-05
426	4.81E-05
427	5.27E-05
428	5.42E-05
429	6.79E-05
430	6.52E-05
431	7.71E-05
432	8.51E-05
433	8.89E-05
434	0.000103004
435	0.000113506
436	0.000122216
437	0.000142015
438	0.000150358
439	0.000179761
440	0.000191459
441	0.00020751
442	0.0002352
443	0.000260353
444	0.000290692
445	0.00032071
446	0.000356111
447	0.000404674
448	0.000448009
449	0.000492272
450	0.000541767
451	0.00058411
452	0.000612804
453	0.00066466
454	0.000672515
455	0.000695205
456	0.000663618
457	0.000666709
458	0.000635155
459	0.000595544
460	0.000563206
461	0.000527442
462	0.000493446
463	0.00046589
464	0.000443349
465	0.000414884
466	0.000408143
467	0.00038552
468	0.000376748
469	0.000357336
470	0.000354812
471	0.000341088
472	0.000333308
473	0.000316321
474	0.000297947
475	0.000286764
476	0.00027305
477	0.000261844
478	0.000244531
479	0.000237482
480	0.000226837
481	0.000217387
482	0.000213233
483	0.000204562
484	0.000203251
485	0.000196399
486	0.00019602
487	0.000192996
488	0.000195888
489	0.000191453
490	0.000191192
491	0.000191604
492	0.000193361
493	0.000194301
494	0.000196199
495	0.000198456
496	0.000204966
497	0.000211149
498	0.000216183
499	0.000223729
500	0.000231533
501	0.000241448
502	0.000246986
503	0.00025823
504	0.000269818
505	0.000284817
506	0.000290711
507	0.000303513
508	0.000313362
509	0.000328122
510	0.00034559
511	0.000350747
512	0.000360802
513	0.00037342
514	0.000384406
515	0.000394123
516	0.00041223
517	0.00042077
518	0.000435992
519	0.000448491
520	0.000456817
521	0.000463446
522	0.000477658
523	0.000485248
524	0.000500189
525	0.000507105
526	0.000523044
527	0.000529586
528	0.000540449
529	0.000545861
530	0.000557141
531	0.000566661
532	0.000573745
533	0.000587587
534	0.000600304
535	0.000603085
536	0.000612583
537	0.000621534
538	0.00063088
539	0.000644903
540	0.00065281
541	0.000669827
542	0.000677374
543	0.000684152
544	0.000695586
545	0.000707792
546	0.000718866
547	0.000732739
548	0.000736747
549	0.000753881
550	0.000764514
551	0.000772628
552	0.000782284
553	0.000791009
554	0.000806096
555	0.000815757
556	0.000821716
557	0.000837417
558	0.000842319
559	0.000858166
560	0.000868568
561	0.000875947
562	0.000883068
563	0.000892689
564	0.00089553
565	0.000915151
566	0.000911167
567	0.000926692
568	0.000940463
569	0.000940971
570	0.00094742
571	0.000957936
572	0.000977089
573	0.000978625
574	0.000977255
575	0.000985341
576	0.00099463
577	0.000995732
578	0.000999423
579	0.000998889
580	0.001010805
581	0.00101425
582	0.001016011
583	0.001017077
584	0.001023378
585	0.001024291
586	0.001021983
587	0.00103155
588	0.001029488
589	0.001034355
590	0.00102653
591	0.001029731
592	0.001029262
593	0.001025378
594	0.001025236
595	0.001013677
596	0.001015935
597	0.001007458
598	0.001002926
599	0.000999665
600	0.000995588
601	0.000988047
602	0.000982519
603	0.000973593
604	0.000958684
605	0.000961621
